"UBIGEO","VIVIENDA","PERSONA","P1172$01","P1172$02","P1172$13","P1172$14","P408F5","P408G4","IT","P300A","P301C","P301A","P301D","P302","P314A","P315A"
"150132","473",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150132","473",3,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Estatal",1,"Si",NA
"150132","473",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150132","473",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150132","473",6,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,NA,NA
"150132","473",7,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,"No",NA
"150132","559",1,49,125,NA,20,NA,NA,850,4,NA,6,"Estatal",NA,"Si",NA
"150132","559",2,NA,NA,NA,NA,NA,NA,210,1,NA,6,"Estatal",NA,"Si",NA
"150132","559",3,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150132","559",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"Si",NA
"150133","004",1,40,300,0,20,NA,NA,1212,4,NA,5,"Estatal",NA,"Si",NA
"150133","004",2,80,60,NA,15,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150133","004",3,NA,NA,NA,NA,NA,NA,250,4,NA,6,"Estatal",NA,"Si",NA
"150133","004",4,NA,NA,NA,NA,NA,NA,NA,6,NA,5,"Estatal",NA,"Si",NA
"150133","004",5,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,"No",NA
"150133","004",6,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150133","004",7,NA,NA,NA,NA,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150133","004",8,NA,NA,NA,NA,NA,NA,840,4,NA,4,"Estatal",NA,"No",NA
"150133","004",9,NA,NA,NA,NA,1,60,140,4,NA,6,"Estatal",NA,"No",NA
"150133","004",10,NA,NA,NA,NA,NA,NA,750,4,NA,6,"Estatal",NA,"Si",NA
"150133","004",11,NA,NA,NA,NA,2,60,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","004",12,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","004",13,NA,NA,NA,NA,NA,NA,NA,4,3,3,"Estatal",1,"No",NA
"150133","004",14,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150133","004",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","018",1,NA,0,0,0,NA,NA,NA,1,NA,6,"Estatal",NA,"Si",NA
"150133","018",2,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"Si",NA
"150133","021",1,150,100,NA,80,NA,NA,NA,4,NA,3,"Estatal",1,"No",NA
"150133","021",2,NA,NA,NA,NA,NA,NA,1039,4,NA,9,"Estatal",NA,"Si",NA
"150133","021",3,NA,NA,NA,NA,NA,NA,1000,4,NA,7,"Privado",NA,"No",NA
"150133","021",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150133","027",1,30,90,NA,90,0.5,60,650,4,NA,6,"Estatal",NA,"Si",NA
"150133","027",2,NA,NA,NA,NA,NA,NA,950,4,NA,7,"Estatal",NA,"Si",NA
"150133","027",3,NA,NA,NA,NA,0.17,20,NA,4,NA,7,"Privado",NA,"Si",NA
"150133","033",1,40,150,30,70,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150133","033",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","038",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","039",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","049",1,20,80,NA,80,360,30,NA,1,NA,4,"Estatal",NA,"Si",NA
"150133","049",2,NA,NA,NA,NA,NA,NA,3000,4,NA,8,"Estatal",NA,"Si",NA
"150133","055",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","066",1,30,75,NA,30,NA,NA,1900,4,NA,8,"Estatal",NA,"Si",NA
"150133","066",2,NA,NA,NA,NA,NA,NA,1050,4,NA,9,"Privado",NA,"Si",NA
"150133","072",1,50,150,100,100,NA,NA,1760,4,NA,8,"Privado",NA,"Si",NA
"150133","072",2,200,160,NA,NA,NA,NA,1000,4,NA,8,"Privado",NA,"Si",NA
"150133","072",3,100,80,NA,40,NA,NA,1200,4,NA,9,"Privado",NA,"Si",NA
"150133","072",4,100,80,NA,20,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150133","072",5,NA,NA,NA,NA,2,5,NA,1,NA,3,"Estatal",1,"No",NA
"150133","072",6,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,"No",NA
"150133","072",7,NA,NA,NA,NA,NA,NA,3000,4,NA,6,"Estatal",NA,"No",NA
"150133","072",8,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150133","072",9,NA,NA,NA,NA,NA,NA,2500,4,NA,8,"Privado",NA,"Si",NA
"150133","072",10,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",11,NA,NA,NA,NA,NA,NA,1080,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",12,NA,NA,NA,NA,NA,NA,1440,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",13,NA,NA,NA,NA,NA,NA,1605,4,3,3,"Estatal",1,"Si",NA
"150133","072",14,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"Si",NA
"150133","072",15,NA,NA,NA,NA,NA,NA,1987,4,0,1,NA,2,NA,NA
"150133","072",16,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",17,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",18,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150133","072",19,NA,NA,NA,NA,NA,NA,NA,4,3,3,"Estatal",1,"Si",NA
"150133","072",20,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"Si",NA
"150133","072",21,NA,NA,NA,NA,NA,5,NA,4,0,1,NA,2,NA,NA
"150133","072",22,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","072",23,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150133","072",24,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150133","079",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","089",1,58,100,NA,40,NA,NA,960,4,NA,8,"Estatal",NA,"Si",NA
"150133","095",1,40,100,NA,80,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150133","095",2,45,125,NA,50,NA,NA,433,4,NA,8,"Privado",NA,"Si",NA
"150133","095",3,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150133","095",4,NA,NA,NA,NA,NA,NA,2000,4,NA,10,"Privado",NA,"Si",NA
"150133","095",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150133","095",6,NA,NA,NA,NA,NA,NA,1200,4,NA,7,"Privado",NA,"Si",NA
"150133","095",7,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150133","095",8,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150133","096",1,24,45,NA,80,NA,NA,320,1,6,4,"Estatal",NA,"Si",NA
"150133","096",2,NA,NA,NA,NA,NA,NA,1100,4,NA,6,"Estatal",NA,"Si",NA
"150133","096",3,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150133","096",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,"Si",NA
"150133","117",1,50,65,NA,NA,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150133","117",2,NA,NA,NA,NA,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150133","117",3,NA,NA,NA,NA,NA,NA,1330,4,NA,6,"Estatal",NA,"Si",NA
"150133","124",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","125",1,136,260,100,100,360,15,NA,4,NA,6,"Estatal",NA,"Si",NA
"150133","125",2,NA,NA,NA,NA,NA,NA,4000,4,NA,6,"Estatal",NA,"Si",NA
"150133","125",3,NA,NA,NA,NA,NA,NA,3500,4,NA,8,"Privado",NA,"Si",NA
"150133","125",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150133","140",1,40,110,NA,30,NA,NA,1101,4,NA,6,"Estatal",NA,"Si",NA
"150133","140",2,NA,NA,NA,NA,NA,NA,1582,4,NA,6,"Estatal",NA,"Si",NA
"150133","140",3,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Privado",1,"Si",NA
"150133","140",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150133","140",5,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,"No",NA
"150133","141",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150133","146",1,NA,0,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150133","175",1,70,120,NA,60,NA,NA,700,4,NA,8,"Privado",NA,"Si",NA
"150133","175",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150133","175",3,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150133","175",4,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","001",1,30,50,NA,60,NA,NA,1703,1,NA,8,"Privado",NA,"Si",NA
"150135","001",2,75,180,80,NA,168,20,NA,1,NA,8,"Estatal",NA,"Si",NA
"150135","001",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150135","001",4,NA,NA,NA,NA,0.5,20,NA,4,1,3,"Privado",1,"Si",NA
"150135","001",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","001",6,NA,NA,NA,NA,NA,NA,850,4,NA,4,"Estatal",NA,"No",NA
"150135","001",7,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","001",8,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","001",9,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","001",10,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Estatal",1,"No",NA
"150135","003",1,45,60,NA,90,6,15,1640,1,6,4,"Estatal",NA,"Si",NA
"150135","003",2,NA,NA,NA,NA,NA,NA,710,4,0,1,NA,2,"No",NA
"150135","003",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150135","003",4,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","003",5,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150135","005",1,26,50,50,65,NA,NA,NA,4,NA,10,"Estatal",NA,"Si",NA
"150135","007",1,40,0,58,58,NA,NA,1233,4,NA,5,"Estatal",NA,"Si",NA
"150135","007",2,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150135","007",3,NA,NA,NA,NA,NA,NA,1050,4,NA,8,"Privado",NA,"Si",NA
"150135","007",4,NA,NA,NA,NA,NA,NA,320,4,NA,7,"Privado",NA,"Si",NA
"150135","011",1,40,98,60,100,NA,NA,800,4,NA,8,"Privado",NA,"Si",NA
"150135","011",2,NA,NA,NA,NA,NA,NA,1500,4,NA,6,"Estatal",NA,"Si",NA
"150135","011",3,NA,NA,NA,NA,NA,NA,840,4,NA,2,"Estatal",2,NA,NA
"150135","011",4,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","012",1,NA,0,NA,40,NA,NA,1500,4,NA,5,"Estatal",NA,"Si",NA
"150135","012",2,NA,NA,NA,NA,NA,NA,3170,4,NA,6,"Estatal",NA,"Si",NA
"150135","012",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","015",1,30,80,10,30,NA,NA,3025,4,NA,8,"Privado",NA,"Si",NA
"150135","015",2,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","015",3,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"Si",NA
"150135","015",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150135","017",1,50,100,40,100,192,45,600,1,NA,10,"Estatal",NA,"Si",NA
"150135","017",2,NA,NA,NA,NA,NA,NA,540,4,NA,7,"Privado",NA,"Si",NA
"150135","017",3,NA,NA,NA,NA,NA,NA,200,4,NA,6,"Privado",NA,"Si",NA
"150135","017",4,NA,NA,NA,NA,24,10,NA,NA,NA,NA,NA,NA,NA,NA
"150135","019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","020",1,35,70,0,40,NA,NA,530,1,NA,4,"Estatal",NA,"Si",NA
"150135","020",2,NA,NA,NA,NA,NA,NA,NA,1,NA,4,"Estatal",NA,"Si",NA
"150135","020",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150135","021",1,40,100,20,90,0.08,15,1000,4,NA,6,"Estatal",NA,"Si",NA
"150135","021",2,NA,NA,NA,NA,0.08,30,NA,4,NA,7,"Privado",NA,"Si",30
"150135","021",3,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Estatal",1,"Si",NA
"150135","023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","026",1,25,50,30,15,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","026",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150135","026",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150135","027",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","029",1,33,142,30,60,NA,NA,950,4,NA,4,"Estatal",NA,"Si",NA
"150135","029",2,NA,NA,NA,NA,NA,NA,1000,4,NA,3,"Estatal",1,"Si",NA
"150135","029",3,NA,NA,NA,NA,NA,NA,1410,4,NA,6,"Estatal",NA,"Si",NA
"150135","029",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,"No",NA
"150135","029",5,NA,NA,NA,NA,NA,NA,1440,4,NA,5,"Estatal",NA,"No",NA
"150135","030",1,55,60,NA,45,NA,NA,1680,4,NA,6,"Estatal",NA,"No",NA
"150135","030",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150135","030",3,NA,NA,NA,NA,NA,NA,1800,4,NA,8,"Privado",NA,"Si",NA
"150135","030",4,NA,NA,NA,NA,NA,NA,1480,4,NA,9,"Privado",NA,"Si",NA
"150135","032",1,70,120,17,NA,NA,NA,488,4,NA,5,"Estatal",NA,"Si",NA
"150135","032",2,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150135","035",1,15,50,NA,NA,NA,NA,432,4,NA,5,"Estatal",NA,"No",NA
"150135","035",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150135","035",3,NA,NA,NA,NA,NA,NA,600,4,NA,6,"Estatal",NA,"Si",NA
"150135","043",1,25,25,10,20,NA,NA,2000,4,6,4,"Estatal",NA,"Si",NA
"150135","044",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","049",1,50,200,140,80,NA,NA,3000,4,NA,6,"Privado",NA,"Si",NA
"150135","049",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150135","051",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","054",1,90,120,NA,90,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150135","054",2,60,68,80,67,NA,NA,2324,4,NA,6,"Estatal",NA,"Si",NA
"150135","054",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","054",4,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Estatal",NA,"Si",NA
"150135","056",1,35,60,NA,50,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","056",2,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150135","056",3,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150135","056",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150135","057",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","058",1,15,15,NA,NA,NA,NA,450,1,NA,6,"Estatal",NA,"No",NA
"150135","058",2,70,76,NA,NA,0.33,20,539,4,NA,6,"Privado",NA,"Si",NA
"150135","058",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","059",1,62,120,35,NA,NA,NA,236,4,2,3,"Estatal",1,"No",NA
"150135","059",2,NA,NA,NA,NA,NA,NA,NA,4,3,3,"Estatal",1,"No",NA
"150135","059",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150135","059",4,NA,NA,NA,NA,0.33,60,NA,8,0,1,NA,2,"No",NA
"150135","059",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","059",6,NA,NA,NA,NA,0.5,60,NA,4,0,1,NA,2,NA,NA
"150135","062",1,40,35,NA,NA,NA,NA,2038,1,NA,8,"Privado",NA,"Si",NA
"150135","062",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","062",3,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"Si",NA
"150135","062",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","065",1,90,100,NA,90,NA,NA,1155,4,NA,6,"Estatal",NA,"Si",NA
"150135","065",2,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150135","065",3,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Estatal",1,"Si",NA
"150135","065",4,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150135","065",5,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150135","067",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","071",1,38,62,NA,10,0.17,10,NA,4,NA,7,"Estatal",NA,"Si",NA
"150135","071",2,47,80,NA,NA,NA,30,1052,4,NA,6,"Estatal",NA,"No",NA
"150135","071",3,NA,NA,NA,NA,NA,NA,1052,4,NA,8,"Privado",NA,"Si",NA
"150135","071",4,NA,NA,NA,NA,NA,NA,1025,4,NA,7,"Privado",NA,"Si",NA
"150135","071",5,NA,NA,NA,NA,NA,NA,NA,4,NA,3,"Estatal",2,"No",NA
"150135","072",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","073",1,50,210,60,160,NA,NA,3400,4,NA,9,"Privado",NA,"Si",NA
"150135","073",2,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Estatal",NA,"Si",NA
"150135","073",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"Si",NA
"150135","073",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Privado",2,NA,NA
"150135","074",1,45,128,NA,NA,NA,NA,1050,4,NA,6,"Estatal",NA,"Si",NA
"150135","074",2,NA,NA,NA,NA,NA,NA,1000,4,NA,6,"Estatal",NA,"No",NA
"150135","076",1,70,55,50,80,NA,NA,1800,4,NA,9,"Privado",NA,"Si",NA
"150135","076",2,50,70,60,95,NA,NA,1815,4,NA,8,"Estatal",NA,"Si",NA
"150135","076",3,NA,NA,NA,NA,1,15,NA,4,NA,2,"Estatal",2,NA,NA
"150135","076",4,NA,NA,NA,NA,NA,NA,3500,4,NA,6,"Estatal",NA,"Si",NA
"150135","076",5,NA,NA,NA,NA,NA,NA,4500,4,NA,10,"Privado",NA,"Si",NA
"150135","076",6,NA,NA,NA,NA,NA,NA,6371,4,NA,10,"Privado",NA,"Si",NA
"150135","076",7,NA,NA,NA,NA,NA,NA,NA,4,NA,11,"Privado",NA,"Si",NA
"150135","078",1,48,120,70,60,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","078",2,NA,NA,NA,NA,NA,NA,3000,4,NA,10,"Privado",NA,"Si",NA
"150135","078",3,NA,NA,NA,NA,NA,NA,3000,4,NA,10,"Privado",NA,"Si",NA
"150135","080",1,32,120,0,0,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","080",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","083",1,NA,150,0,0,NA,NA,8000,4,NA,10,"Estatal",NA,"Si",NA
"150135","083",2,NA,NA,NA,NA,NA,NA,3280,4,NA,10,"Estatal",NA,"Si",NA
"150135","083",3,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150135","083",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","087",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","088",1,NA,0,0,0,NA,NA,NA,1,0,1,NA,2,"No",NA
"150135","088",2,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150135","089",1,40,130,0,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","094",1,35,100,80,80,NA,NA,3500,4,NA,6,"Estatal",NA,"Si",NA
"150135","094",2,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","094",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150135","096",1,30,120,40,40,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","096",2,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Estatal",NA,"Si",NA
"150135","096",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"Si",NA
"150135","096",4,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Privado",1,"Si",NA
"150135","096",5,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150135","099",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","101",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","102",1,75,85,NA,NA,NA,NA,NA,1,NA,4,"Estatal",NA,"No",NA
"150135","102",2,NA,NA,NA,NA,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150135","103",1,40,100,NA,NA,NA,NA,1200,4,NA,6,"Estatal",NA,"No",NA
"150135","103",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150135","103",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","103",4,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","103",5,NA,NA,NA,NA,0.17,21,20,4,NA,6,"Estatal",NA,"No",NA
"150135","104",1,45,140,100,100,NA,NA,NA,4,NA,11,"Privado",NA,"Si",NA
"150135","104",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150135","105",1,100,110,80,10,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","105",2,NA,NA,NA,NA,NA,NA,2000,4,NA,10,"Privado",NA,"Si",NA
"150135","105",3,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150135","112",1,75,100,50,70,NA,NA,3600,4,NA,7,"Privado",NA,"Si",NA
"150135","112",2,NA,NA,NA,NA,NA,NA,1200,4,NA,9,"Estatal",NA,"Si",NA
"150135","112",3,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150135","124",1,NA,0,NA,NA,NA,NA,1260,4,NA,6,"Estatal",NA,"Si",NA
"150135","124",2,NA,NA,NA,NA,NA,NA,1050,4,NA,5,"Estatal",NA,"Si",NA
"150135","125",1,60,170,27,150,NA,NA,3500,4,NA,9,"Privado",NA,"Si",NA
"150135","125",2,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150135","125",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","125",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150135","125",5,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150135","130",1,80,70,20,20,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","130",2,NA,NA,NA,NA,NA,NA,950,4,NA,7,"Privado",NA,"Si",NA
"150135","130",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150135","130",4,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150135","130",5,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Estatal",1,"Si",NA
"150135","130",6,NA,NA,NA,NA,NA,NA,NA,4,3,3,"Estatal",1,"Si",NA
"150135","130",7,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","134",1,33,98,NA,150,NA,NA,1300,4,NA,9,"Privado",NA,"Si",NA
"150135","134",2,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150135","135",1,60,170,70,110,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","135",2,NA,NA,NA,NA,NA,NA,NA,4,NA,3,"Estatal",1,"No",NA
"150135","148",1,35,120,40,370,NA,NA,7000,4,NA,10,"Estatal",NA,"Si",NA
"150135","148",2,NA,NA,NA,NA,NA,NA,1400,4,0,1,NA,2,NA,NA
"150135","148",3,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Estatal",NA,"Si",NA
"150135","150",1,40,120,NA,135,NA,NA,2700,4,NA,6,"Estatal",NA,"Si",NA
"150135","150",2,NA,NA,NA,NA,NA,15,NA,4,NA,6,"Estatal",NA,"Si",NA
"150135","150",3,NA,NA,NA,NA,NA,NA,3284,4,NA,9,"Privado",NA,"Si",NA
"150135","150",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150135","153",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150135","194",1,NA,0,NA,NA,NA,NA,1120,1,NA,6,"Estatal",NA,"Si",NA
