MERCADO,CODE,MARCA,Best tittle ,DATA,PUBLIC,MAYOR,,BASE,MIN,MOVES,NOW,REV,CLIENTE,,LARG,ANCHO,ALTO,PESO,,LARGO,ANCHO,ALTO,PESO,,UNIVERSAL,ML,ENVIO,sugerido,ACTUAL,costo de ENVIO,,,,,,,,,,,,,,,
,EABR6001,EMTOP,,Soplador De Aire 3.5m 600 Watts EABR6001,161,128.8,,0,,#ðREF!,#ðREF!,#ðREF!,152.95,0,,,,,,,,,,,,177.1,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EMDL0681,EMTOP,,"Taladro Percutor 1/2"" (13 Mm) 680 Watts EMDL0681",106.2,105.79,,2,,#ðREF!,#ðREF!,#ðREF!,100.89,0,29,26,8,2K,,,,,,,6.94E+12,116.82,13.45,130.27,129.9,11.9,141.8,,,,,,,,,,,,,,
,EMDL0851,EMTOP,,"Taladro Percutor 1/2"" (13 Mm) 850 Watts EMDL0851",162.92,130.33,,0,,#ðREF!,#ðREF!,#ðREF!,154.77,0,,,,,,,,,,,,179.21,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EMDL1101,EMTOP,,"Taladro Percutor 1/2"" (13 Mm) 1,100 Watts EMDL1101",231.12,184.89,,0,,#ðREF!,#ðREF!,#ðREF!,219.56,0,,,,,,,,,,,,254.23,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECDLIR20221,EMTOP,,"Llave De Impacto (Bl Motor) 1/4"" 20 Voltios - 2.0 Ah (Li-Ion) ECDLIR20221",465.21,372.17,,0,,#ðREF!,#ðREF!,#ðREF!,441.95,0,,,,,,,,,,,,511.73,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EFCR20203,EMTOP,,Cargador Ps20 Ps20 S (2.0ah-4.0ah) 220v-240v / 50hz-60hz EFCR20203,88.93,71.15,,0,,#ðREF!,#ðREF!,#ðREF!,84.49,0,,,,,,,,,,,,97.83,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EFCR20200,EMTOP,,Cargador emtop,58.01,44.09,,4,,#ðREF!,#ðREF!,#ðREF!,55.11,0,,,,,,,,,,,,63.81,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELHT204611,EMTOP,,"Cortasetos 18"" (450 Mm) 20 Voltios - 2.0 Ah (Li-Ion) ELHT204611",482.58,386.06,,0,,#ðREF!,#ðREF!,#ðREF!,458.45,0,,,,,,,,,,,,530.83,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECDLIW20221,EMTOP,,"Llave De Impacto (Bl Motor) 1/2"" 20 Voltios - 2.0 Ah (Li-Ion) ECDLIW20221",473.56,378.85,,0,,#ðREF!,#ðREF!,#ðREF!,449.89,0,,,,,,,,,,,,520.92,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELRH201601,EMTOP,,Rotomartillo - Bare Tools Sds-Plus  16 Mm 20 Voltios ELRH201601,320.72,256.58,,0,,#ðREF!,#ðREF!,#ðREF!,304.68,0,,,,,,,,,,,,352.79,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELRH202201,EMTOP,,Rotomartillo - Bare Tools (Bl Motor) Sds-Plus  22 Mm 20 Voltios ELRH202201,610.35,488.28,,0,,#ðREF!,#ðREF!,#ðREF!,579.84,0,,,,,,,,,,,,671.39,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELMF2001,EMTOP,,Bater­a 20v 2ah emtop ,128.57,125.94,,2,,#ðREF!,#ðREF!,#ðREF!,122.14,0,,,,,,,,,,,,141.43,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELGS208501,EMTOP,,Sierra Caladora - Bare Tools |80 Mm 20 Voltios ELGS208501,315.61,252.49,,0,,#ðREF!,#ðREF!,#ðREF!,299.83,0,,,,,,,,,,,,347.17,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECIDL620012,EMTOP,,"Taladro Percutor 20v gozu emtio / Atornilador 3/8"" (10 Mm) 20 Voltios - 1.5 Ah (Li-Ion) ECIDL620012 ",344.95,376.94,,5,,#ðREF!,#ðREF!,#ðREF!,327.7,0,31,9.5,29,"2,200.00",,,,,,,6.94E+12,379.45,11.95,391.395,349.9,18.5,368.4,,,,,,,,,,,,,,
,ECIDL72003,EMTOP,,"Taladro Percutor / Atornilador 1/2"" (13mm) 20 Voltios - 2.0 Ah (Li-Ion) ECIDL72003",450.24,360.19,,0,,#ðREF!,#ðREF!,#ðREF!,427.73,0,,,,,,,,,,,,495.26,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECIDL20812,EMTOP,,"Taladro Percutor / Atornilador (Bl-Motors) 1/2"" (13mm) 20 Voltios - 2.0 Ah (Li-Ion) ECIDL20812 60nm",477.03,506.95,,2,,#ðREF!,#ðREF!,#ðREF!,453.18,0,36,9.5,22,"2,200.00",,,,,,,6.94E+12,524.73,11.95,536.683,499.9,23,522.9,,,,,,,,,,,,,,
,ECKL2007,EMTOP,,"Kit Atornillador + Llave De Impacto 1/2"" 20 Voltios - 2.0 Ah (Li-Ion) ECKL2007",550,522,,1,,#ðREF!,#ðREF!,#ðREF!,522.5,0,37,9,28,4kg,,,,,,,6.94E+12,605,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EBPK2002,EMTOP,,Bateria 20 V 4.0 Ah (Li-Ion) EBPK2002,180.45,186.12,,2,,#ðREF!,#ðREF!,#ðREF!,171.43,0,,,,,,,,,,,,198.5,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EGWP5012,EMTOP,,"Bomba De Agua 2"" 7 Hp - Gasolina EGWP5012",1171.27,937.02,,0,,#ðREF!,#ðREF!,#ðREF!,1112.71,0,,,,,,,,,,,,1288.4,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EGWP8012,EMTOP,,"Bomba De Agua 3"" 7 Hp - Gasolina EGWP8012",1291.11,1032.89,,0,,#ðREF!,#ðREF!,#ðREF!,1226.55,0,,,,,,,,,,,,1420.22,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EFSW131202,EMTOP,,"Cortadora De Piso 18"" 13 Hp EFSW131202",5693.06,4554.44,,0,,#ðREF!,#ðREF!,#ðREF!,5408.4,0,,,,,,,,,,,,6262.36,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EGTC4321,EMTOP,,MotoguadaÏa 2hp 2 HP EGTC4321,858.84,687.07,,0,,#ðREF!,#ðREF!,#ðREF!,815.89,0,,,,,,,,,,,,944.72,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELGT203011,EMTOP,,MotoguadaÏa  300 Mm 20 Voltios - 2.0 Ah (Li-Ion) ELGT203011,412.72,330.18,,0,,#ðREF!,#ðREF!,#ðREF!,392.08,0,,,,,,,,,,,,453.99,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EGCV5502,EMTOP,,Vibrador De Hormigon A 35 Mm 5.5 Hp - Gasolina EGCV5502,1505.75,1204.6,,0,,#ðREF!,#ðREF!,#ðREF!,1430.46,0,,,,,,,,,,,,1656.33,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPCT656002,EMTOP,,Plancha Compactadora 33 X 29 Cm 6.5 Hp (60kg) EPCT656002,2818.07,2254.45,,0,,#ðREF!,#ðREF!,#ðREF!,2677.17,0,,,,,,,,,,,,3099.88,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECLPF12301,EMTOP,,Prensa 120 X 500 Mm - Tipo - F (450kg) ECLPF12301,62.93,50.34,,0,,#ðREF!,#ðREF!,#ðREF!,59.78,0,,,,,,,,,,,,69.22,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECLPF08101,EMTOP,,Prensa 80 X 300Mm - Tipo F (270kg) ECLPF08101,27.34,20.11,,5,,#ðREF!,#ðREF!,#ðREF!,25.97,0,3,12,39,0.9,,,,,,,,30.07,0,30.074,34.9,9.05,43.95,,,,,,,,,,,,,,
,ECLPF05301,EMTOP,,Prensa 50mm X 250Mm - Tipo F (170kg) ECLPF05301,25.85,16.07,,10,,#ðREF!,#ðREF!,#ðREF!,24.56,0,4,9,33,0.5,,,,,,,,28.44,0,28.435,23.9,8.72,32.62,,,,,,,,,,,,,,
,EPLS0321,EMTOP,,Set De Alicates Universal / Corte / Punta Cr-V EPLS0321,71.9,57.52,,0,,#ðREF!,#ðREF!,#ðREF!,68.31,0,,,,,,,,,,,,79.09,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLRC0831,EMTOP,,"Alicate Universal Aislante 8"" (1000v) EPLRC0831",43.84,35.07,,0,,#ðREF!,#ðREF!,#ðREF!,41.64,0,,,,,,,,,,,,48.22,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLS0331,EMTOP,,Set De Alicantes Universal / Corte / Punta (1000v) EPLS0331,102.57,82.06,,0,,#ðREF!,#ðREF!,#ðREF!,97.44,0,,,,,,,,,,,,112.83,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELPRCJ1001,EMTOP,,"Alicate De Presion Curvo 10"" ELPRCJ1001",20.59,16.47,,0,,#ðREF!,#ðREF!,#ðREF!,19.56,0,,,,,,,,,,,,22.65,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHAS5002,EMTOP,,"Serrucho 20"" (500mm) EHAS5002",20.55,16.44,,0,,#ðREF!,#ðREF!,#ðREF!,19.52,0,,,,,,,,,,,,22.6,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLRD0721,EMTOP,,"Alicate De Corte 7"" CR-R EPLRD0721",25.09,20.07,,0,,#ðREF!,#ðREF!,#ðREF!,23.84,0,,,,,,,,,,,,27.6,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELPRSJ1001,EMTOP,,"Alicate De Presion Recto 10"" ELPRSJ1001",20.59,16.47,,0,,#ðREF!,#ðREF!,#ðREF!,19.56,0,,,,,,,,,,,,22.65,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLRL0611,EMTOP,,"Alicate De Punta 6"" EPLRL0611",13.89,11.12,,0,,#ðREF!,#ðREF!,#ðREF!,13.2,0,,,,,,,,,,,,15.28,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLRL0821,EMTOP,,"Alicate De Punta 8"" CR-T EPLRL0821",24.25,19.4,,0,,#ðREF!,#ðREF!,#ðREF!,23.03,0,,,,,,,,,,,,26.67,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECBK110,EMTOP,,Tecle 3 M ( Peso De Elevacion 1 Toneladas) ECBK110,296.49,237.19,,0,,#ðREF!,#ðREF!,#ðREF!,281.67,0,,,,,,,,,,,,326.14,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECBK120,EMTOP,,Tecle 3 M ( Peso De Elevacion 2 Toneladas) ECBK120,419.31,335.45,,0,,#ðREF!,#ðREF!,#ðREF!,398.34,0,,,,,,,,,,,,461.24,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EAAC3501,EMTOP,,Compresor De Aire Automatico 140 Psi Dc 12voltios EAAC3501,146.36,117.09,,0,,#ðREF!,#ðREF!,#ðREF!,139.04,0,,,,,,,,,,,,161,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECBH042301,EMTOP,,"Rodillo De Microfibra 9"" ECBH042301",12.27,9.81,,0,,#ðREF!,#ðREF!,#ðREF!,11.65,0,,,,,,,,,,,,13.49,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH01702,EMTOP,,"Brocha 1"" EPBH01702",1.09,0.87,,0,,#ðREF!,#ðREF!,#ðREF!,1.04,0,,,,,,,,,,,,1.2,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH02702,EMTOP,,"Brocha 2"" EPBH02702",2.42,1.93,,0,,#ðREF!,#ðREF!,#ðREF!,2.3,0,,,,,,,,,,,,2.66,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH02601,EMTOP,,"Brocha 2"" EPBH02601",6.77,5.42,,0,,#ðREF!,#ðREF!,#ðREF!,6.43,0,,,,,,,,,,,,7.45,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH03601,EMTOP,,"Brocha 3"" EPBH03601",11.63,9.3,,0,,#ðREF!,#ðREF!,#ðREF!,11.05,0,,,,,,,,,,,,12.79,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH04702,EMTOP,,"Brocha 4"" EPBH04702",6.88,5.5,,0,,#ðREF!,#ðREF!,#ðREF!,6.53,0,,,,,,,,,,,,7.56,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPBH160501,EMTOP,,Brocha 5 Piezas EPBH160501,11.15,8.92,,0,,#ðREF!,#ðREF!,#ðREF!,10.6,0,,,,,,,,,,,,12.27,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECHS122501,EMTOP,,Cincel Plano Sds-Plus 2mm X 250 Mm Sds-Plus ECHS122501,6.26,5.01,,0,,#ðREF!,#ðREF!,#ðREF!,5.95,0,,,,,,,,,,,,6.89,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECCL251902,EMTOP,,Cincel Plano Manual 25mm ECCL251902,25.94,20.75,,0,,#ðREF!,#ðREF!,#ðREF!,24.64,0,,,,,,,,,,,,28.53,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECCL041902,EMTOP,,Cincel Punta Manual Punta Manual ECCL041902,25.94,20.75,,0,,#ðREF!,#ðREF!,#ðREF!,24.64,0,,,,,,,,,,,,28.53,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EWCT0401,EMTOP,,Juego De Formones De Formones EWCT0401,42.08,33.66,,0,,#ðREF!,#ðREF!,#ðREF!,39.98,0,,,,,,,,,,,,46.29,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EMTP75001,EMTOP,,Cinta Metrica 50 M X 12.5 Mm EMTP75001,50.45,40.36,,0,,#ðREF!,#ðREF!,#ðREF!,47.92,0,,,,,,,,,,,,55.49,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EBCR3001,EMTOP,,"Cizalla Manual 30"" EBCR3001",131.61,105.29,,0,,#ðREF!,#ðREF!,#ðREF!,125.03,0,,,,,,,,,,,,144.77,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EBCR3601,EMTOP,,"Cizalla Manual 36"" Ebcr3601-EMTOP",170.94,136.75,,0,,#ðREF!,#ðREF!,#ðREF!,162.39,0,,,,,,,,,,,,188.03,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EBCR4801,EMTOP,,"Cizalla Manual 48"" EBCR4801",269.75,215.8,,0,,#ðREF!,#ðREF!,#ðREF!,256.27,0,,,,,,,,,,,,296.73,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPSR630102,EMTOP,,"Tijera Podadora 22"" EPSR630102",51.65,41.32,,0,,#ðREF!,#ðREF!,#ðREF!,49.07,0,,,,,,,,,,,,56.82,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EASPT1011,EMTOP,,"Tijera Para Metales 10"" Para Metales EASPT1011",27.88,22.3,,0,,#ðREF!,#ðREF!,#ðREF!,26.48,0,,,,,,,,,,,,30.67,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EASP1041,EMTOP,,"Tijera De Aviador 10"" (Recto) EASP1041",27.88,22.3,,0,,#ðREF!,#ðREF!,#ðREF!,26.48,0,,,,,,,,,,,,30.67,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EASPK1011,EMTOP,,"Juego De Tijeras De Aviador 10"" 10"" (Izquierda,Recto,Derecho) EASPK1011",73.08,58.46,,0,,#ðREF!,#ðREF!,#ðREF!,69.43,0,,,,,,,,,,,,80.39,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ETCR6001,EMTOP,,Cortadora De Azulejo 600mm) ETCR6001,179.52,143.62,,1,,#ðREF!,#ðREF!,#ðREF!,170.55,0,,,,,,,,,,,,197.48,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPCR4201,EMTOP,,Cuchilla De Corte Para Metal 3-42 Mm) EPCR4201,25.71,20.57,,0,,#ðREF!,#ðREF!,#ðREF!,24.43,0,,,,,,,,,,,,28.28,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESLE21501,EMTOP,,Nivel Laser 15 M 15 M Aa (1.5) ESLE21501,263.22,210.58,,0,,#ðREF!,#ðREF!,#ðREF!,250.06,0,,,,,,,,,,,,289.54,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ELDD0601,EMTOP,,Telemetro Laser 60 M Aa (1.5) ELDD0601,245.12,203.14,,1,,#ðREF!,#ðREF!,#ðREF!,232.86,0,17,11,6,0.2K,,,,,,,6.97E+12,269.63,6.45,276.082,199.9,14,213.9,,,,,,,,,,,,,,
,EPTL12501,EMTOP,,Espÿtula 120mm EPTL12501,10.82,8.66,,0,,#ðREF!,#ðREF!,#ðREF!,10.28,0,,,,,,,,,,,,11.9,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPTL15001,EMTOP,,Espÿtula de masilla - 150mm EPTL15001,12.07,9.66,,0,,#ðREF!,#ðREF!,#ðREF!,11.47,0,,,,,,,,,,,,13.28,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPTL08001,EMTOP,,Espÿtula 80mm EPTL08001,7.63,6.1,,0,,#ðREF!,#ðREF!,#ðREF!,7.25,0,,,,,,,,,,,,8.39,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHJK2021,EMTOP,,Gata Lagarto 340 Mm 2 Tn EHJK2021,222.06,177.65,,0,,#ðREF!,#ðREF!,#ðREF!,210.96,0,,,,,,,,,,,,244.27,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHJK1101,EMTOP,,Gata Botella 460 Mm 10 Tn EHJK1101,165.88,132.7,,0,,#ðREF!,#ðREF!,#ðREF!,157.58,0,,,,,,,,,,,,182.47,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHJK1041,EMTOP,,Gata Botella 370 Mm 4 Tn EHJK1041,95.6,76.48,,0,,#ðREF!,#ðREF!,#ðREF!,90.82,0,,,,,,,,,,,,105.16,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHJK1061,EMTOP,,Gata Botella 410 Mm 6 Tn EHJK1061,121.5,97.2,,0,,#ðREF!,#ðREF!,#ðREF!,115.43,0,,,,,,,,,,,,133.65,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHJK1021,EMTOP,,Gata Botella 333 Mm 2 Tn EHJK1021,69.03,55.23,,0,,#ðREF!,#ðREF!,#ðREF!,65.58,0,,,,,,,,,,,,75.94,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ECBN504001,EMTOP,,Clavadora Neumatica 60-100psi 60-100psi ECBN504001,148.5,149.06,,3,,#ðREF!,#ðREF!,#ðREF!,141.08,0,6,26,28,3K,,,,,,,,163.35,7.45,170.8,169.9,13.1,183,,,,,,,,,,,,,,
,ETPL19001,EMTOP,,Lapiz De Test 4 X 1900 Mm Aa (1.5) ETPL19001,4.22,3.37,,0,,#ðREF!,#ðREF!,#ðREF!,4.01,0,,,,,,,,,,,,4.64,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESST0401,EMTOP,,Juego De Desarmadores (Estrella/Plano) Cr-V 4 Piezas ESST0401,9.2,7.36,,0,,#ðREF!,#ðREF!,#ðREF!,8.74,0,,,,,,,,,,,,10.13,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESSTGT0601,EMTOP,,Juego De Desarmadores (Estrella/Plano) 40cr 6 Piezas ESSTGT0601,40.71,32.57,,0,,#ðREF!,#ðREF!,#ðREF!,38.68,0,,,,,,,,,,,,44.78,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESDRH0602,EMTOP,,"Juego De Desarmadores 6 En 1 (Ph1,Ph2,Sl5.0,Sl6.0) Cr-V ESDRH0602",14.27,11.41,,0,,#ðREF!,#ðREF!,#ðREF!,13.55,0,,,,,,,,,,,,15.69,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESDRH1202,EMTOP,,Juego De Desarmador Articulable Tipo Rachet 13 Bits ESDRH1202,15.5,12.4,,0,,#ðREF!,#ðREF!,#ðREF!,14.73,0,,,,,,,,,,,,17.05,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESDRH0902,EMTOP,,"Juego De Desarmadores 3,Sl5,Sl6,Ph0,Ph1,Ph2,Tr6.5,Sa3.0) - 8 Piezas ESDRH0902",26.95,21.56,,0,,#ðREF!,#ðREF!,#ðREF!,25.6,0,,,,,,,,,,,,29.64,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESSTP0702,EMTOP,,Juego De Desarmadores De Presicion 7 Bits ESSTP0702,22.4,17.92,,0,,#ðREF!,#ðREF!,#ðREF!,21.28,0,,,,,,,,,,,,24.64,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESST1201,EMTOP,,Juego De Desarmadores Cr-V 12 Piezas ESST1201,24.47,19.58,,0,,#ðREF!,#ðREF!,#ðREF!,23.25,0,,,,,,,,,,,,26.92,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESDB08301,EMTOP,,Set De Bits Surtidos De 25 Mm - 29 Piezas ESDB08301,20.41,16.33,,0,,#ðREF!,#ðREF!,#ðREF!,19.39,0,,,,,,,,,,,,22.45,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESDRH0802,EMTOP,,Juego De Desarmador Articulable Tipo Rachet 8 Bits ESDRH0802,16.75,13.4,,0,,#ðREF!,#ðREF!,#ðREF!,15.91,0,,,,,,,,,,,,18.42,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHTS01421,EMTOP,,Juego De Herramientas Combinadas 142 Piezas - Cr-V EHTS01421,1006.88,805.51,,0,,#ðREF!,#ðREF!,#ðREF!,956.54,0,,,,,,,,,,,,1107.57,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPLS0501,EMTOP,,Blister De Herramientas Manuales - 5 Piezas EPLS0501,33.9,27.12,,0,,#ðREF!,#ðREF!,#ðREF!,32.21,0,,,,,,,,,,,,37.29,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESKT12122,EMTOP,,"Juego De Rachet 1/2"" ( Dado + Extension ) - Cr-V - 12 Piezas ESKT12122",108.15,86.52,,0,,#ðREF!,#ðREF!,#ðREF!,102.75,0,,,,,,,,,,,,118.97,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESKT12243,EMTOP,,"Juego De Rachet 1/2"" (Dados + Extensiones) En Maleta De Metal - 24 Piezas ESKT12243",170,185.6,,2,,#ðREF!,#ðREF!,#ðREF!,161.5,0,46,19,6,5.5K,,,,,,,6.94E+12,187,13.45,200.45,219.9,14.6,234.5,,,,,,,,,,,,,,
,ETBG58185,EMTOP,,Mochila De Herramienta 450 X 340 X170 MM ETBG58185,96.91,77.53,,0,,#ðREF!,#ðREF!,#ðREF!,92.07,0,,,,,,,,,,,,106.6,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EAWH130801,EMTOP,,"Llave Francesa 8"" - Cr-V EAWH130801",28.92,23.14,,0,,#ðREF!,#ðREF!,#ðREF!,27.48,0,,,,,,,,,,,,31.82,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EAWH131001,EMTOP,,"Llave Francesa 10"" - Cr-V EAWH131001",38.33,30.67,,0,,#ðREF!,#ðREF!,#ðREF!,36.42,0,,,,,,,,,,,,42.17,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EPWH2401,EMTOP,,"Llave Stilson 24"" EPWH2401",91.35,73.08,,0,,#ðREF!,#ðREF!,#ðREF!,86.78,0,,,,,,,,,,,,100.49,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHKY3091,EMTOP,,Juego De Llaves Torx Mediana (T10-T50) - 9 Piezas - Cr-V T10-T50 Cr-V EHKY3091,22.9,18.32,,0,,#ðREF!,#ðREF!,#ðREF!,21.76,0,,,,,,,,,,,,25.19,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHAMBH1601,EMTOP,,Martillo Carpintero De Bola 16 Oz EHAMBH1601,21.59,17.28,,0,,#ðREF!,#ðREF!,#ðREF!,20.51,0,,,,,,,,,,,,23.75,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EHAMSH1000,EMTOP,,Martillo  de piedra - - EHAMSH1000,29.04,23.23,,0,,#ðREF!,#ðREF!,#ðREF!,27.59,0,,,,,,,,,,,,31.94,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EDMR16001,EMTOP,,Multimetro Digital + Led De Pantalla Dc/Ca/V/F/R Aa (1.5) EDMR16001,70.39,56.31,,0,,#ðREF!,#ðREF!,#ðREF!,66.87,0,,,,,,,,,,,,77.43,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EDMR17501,EMTOP,,Multimetro Digital + Led De Pantalla Dc/Ca/V/F/R Aa (1.5) EDMR17501,152.59,122.07,,0,,#ðREF!,#ðREF!,#ðREF!,144.96,0,,,,,,,,,,,,167.85,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EDMR22001,EMTOP,,Multimetro Digital Con Brazo Ac/Dc Dc/Ca/V/F/R Aa (1.5) EDMR22001,69.73,57.69,,4,,#ðREF!,#ðREF!,#ðREF!,66.24,0,21,10,4,0.2K,,,,,,,6.97E+12,76.7,0,76.703,69.9,10.1,80,,,,,,,,,,,,,,
,EDMR26001,EMTOP,,Medidor corriente digital AC tipo abrazadera 6000 Counts  EMTOP,130.33,104.27,,0,,#ðREF!,#ðREF!,#ðREF!,123.82,0,,,,,,,,,,,,143.37,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,ESLL34001,EMTOP,,Nivel de burbuja (con potentes imanes) - 40cm ESLL34001,37.87,30.29,,0,,#ðREF!,#ðREF!,#ðREF!,35.98,0,,,,,,,,,,,,41.66,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EBTL07001,EMTOP,,"Cuchara De AlbaÏil 7"" EBTL07001",10.54,8.44,,0,,#ðREF!,#ðREF!,#ðREF!,10.02,0,,,,,,,,,,,,11.6,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,EGGN4001,EMTOP,,Engrasadora Manual 4000 Cc 10000 Psi EGGN4001,63.49,50.8,,0,,#ðREF!,#ðREF!,#ðREF!,60.32,0,,,,,,,,,,,,69.84,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
