pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_mjj22
2022,06,025174,005,0231,11,03,8,1,21061103,3,1,2, ,1,11,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025174,005,0231,11,04,8,1,21061104,3,1,2, ,2,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025289,005,0414,11,01,8,1,22061101,1,1,2, ,1,69,6,5, ,1,1,12,6,2022,18,6,2022,22,6,1953,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,448.655587988919
2022,06,025289,005,0414,11,02,8,1,22061102,2,1,2, ,2,68,4,5, ,2,2,12,6,2022,18,6,2022,6,5,1954,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,403.491023020616
2022,06,025289,005,0415,11,01,8,1,21061101,1,1,2, ,1,64,10,5, ,1,1,12,6,2022,18,6,2022,7,11,1957,1, , , , , , , , , , , , , , ,229,8412,3,2,2, ,2,2,2021,0,8,8,8,8,8,8,48,1, ,1,2,4,8000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,8000,0, , , , ,8000,8000,1,448.655587988919
2022,06,025289,005,0415,11,02,8,1,21061102,3,1,2, ,1,34,10,5, ,2,2,12,6,2022,18,6,2022,18,1,1988,1, , , , , , , , , , , , , , ,234,7490,2, ,1,1,99,99,2018,0,8,8,8,8,8,5,45,1, ,1,2, , , ,3500,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,3500,0, , ,3500,3500,1,568.536117185044
2022,06,025289,005,0415,11,03,8,1,21061103,3,1,1, ,2,24,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,06,025289,005,0416,11,01,8,1,21061101,1,1,2, ,1,53,10,5, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025289,005,0416,11,02,8,1,21061102,2,1,2, ,2,46,8,3, ,2,2,12,6,2022,18,6,2022,20,4,1976,1, , , , , , , , , , , , , , ,942,5629,5,5,1,3,15,5,2020,5,5,5,5,5,5,5,35,1, ,1,2, , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,403.491023020616
2022,06,025289,005,0416,11,03,8,1,21061103,3,1,2, ,1,22,9,4, ,3,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025289,005,0416,11,04,8,1,21061104,3,1,2, ,2,20,9,1, ,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025289,005,0416,11,05,8,1,21061105,3,1,2, ,2,16,5,4, ,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025289,005,0416,11,06,8,1,21061106,5,1,2, ,2,80,5,3, ,6,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025430,005,0245,11,01,8,1,22061101,1,1,2, ,1,23,6,5, ,1,2,12,6,2022,18,6,2022,16,5,1999,1, , , , , , , , , , , , , , ,951,5320,3,5,2, ,99,8,2021,12,12,12,0,12,12,12,72,1, ,1,2,2,400,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,5,4,1,1732,0, , , , ,1732,1732,1,457.864743454085
2022,06,025430,005,0245,11,02,8,1,22061102,2,1,2, ,2,21,6,5, ,2,2,12,6,2022,18,6,2022,9,12,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,1,1,5,0,0,0,0,0,0,1,4,4,2, , , , , , , , ,1,483.509986411011
2022,06,025430,005,0246,11,01,8,1,22061101,1,1,2, ,1,48,4, ,6,1,1,12,6,2022,18,6,2022,30,12,1973,1, , , , , , , , , , , , , , ,942,5610,4,5,2, ,24,3,2022,11,11,11,11,0,10,11,65,1, ,1,2,3,550,144, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1100,288, , , , ,1388,1388,1,403.790029190027
2022,06,025430,005,0246,11,02,8,1,22061102,2,1,2, ,2,38,6,5, ,2,1,5,6,2022,11,6,2022,7,3,1984,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,4,1,5,0,0,0,0,0,0,1,7,4,2, , , , , , , , ,1,492.994797913849
2022,06,025430,005,0246,11,03,8,1,22061103,3,1,2, ,2,9,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025430,005,0247,11,01,8,1,22061101,1,1,2, ,1,23,9,3, ,1,1,12,6,2022,18,6,2022,16,5,1999,1, , , , , , , , , , , , , , ,951,5320,3,5,2, ,99,8,2021,12,12,12,0,12,12,12,72,1, ,1,2,2,400,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,5,4,1,1732,0, , , , ,1732,1732,1,457.864743454085
2022,06,025430,005,0247,11,02,8,1,22061102,2,1,2, ,2,21,6,5, ,2,2,12,6,2022,18,6,2022,9,12,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,1,1,5,0,0,0,0,0,0,1,4,4,2, , , , , , , , ,1,483.509986411011
2022,06,025430,005,0248,11,01,8,1,21061101,1,1,2, ,1,23,10,5, ,1,2,12,6,2022,18,6,2022,30,9,1998,1, , , , , , , , , , , , , , ,942,5610,4,5,1,5,99,6,2021,12,12,12,12,12,12,12,84,1, ,2,2,2,300,84, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,5,4,1,1299,364, , , , ,1663,1663,1,457.864743454085
2022,06,025430,005,0248,11,02,8,1,21061102,2,1,2, ,2,24,9,3, ,2,2,12,6,2022,18,6,2022,29,7,1997,1, , , , , , , , , , , , , , ,942,5610,4,5,1,4,99,12,2021,9,9,9,9,9,9,9,63,1, ,2,2,2,250,70, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,4,4,1,1083,303, , , , ,1386,1386,1,483.509986411011
2022,06,025473,005,0191,11,01,8,1,21061101,1,1,2, ,1,40,10,5, ,1,1,29,5,2022,4,6,2022,2,4,1982,1, , , , , , , , , , , , , , ,124,4659,3,5,1,10,99,99,2012,0,8,8,8,8,8,0,40,1, ,2,2,4,4000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4000,0, , , , ,4000,4000,1,682.243340622053
2022,06,025473,005,0191,11,02,8,1,21061102,3,1,2, ,1,15,5,3, ,2,1,29,5,2022,4,6,2022,21,6,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,610.486324605446
2022,06,025473,005,0191,11,03,8,1,21061103,3,1,2, ,2,10,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025473,005,0191,11,04,8,1,21061104,3,1,2, ,1,6,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025473,005,0191,11,05,8,1,21061105,5,1,2, ,2,74,6,5, ,5,1,29,5,2022,4,6,2022,15,9,1947,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,484.18922762474
2022,06,025473,005,0192,11,01,8,1,21061101,1,1,2, ,2,39,6,5, ,1,1,29,5,2022,4,6,2022,26,9,1982,1, , , , , , , , , , , , , , ,541,9602,1, ,1,2,99,99,2007,12,12,12,12,12,12,12,84,1, ,2,2, , , ,3031,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1, , ,3031,0, , ,3031,3031,1,657.326397218465
2022,06,025473,005,0192,11,02,8,1,21061102,3,1,2, ,2,14,5,2, ,2,2,29,5,2022,4,6,2022,5,7,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,644.679981881348
2022,06,025473,005,0192,11,03,8,1,21061103,3,1,2, ,1,12,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025473,005,0192,11,04,8,1,21061104,3,1,2, ,2,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025473,005,0193,11,01,8,1,21061101,1,1,2, ,1,35,10,6, ,1,1,5,6,2022,11,6,2022,20,12,1986,1, , , , , , , , , , , , , , ,381,6910,3,5,1,6,2,5,2022,0,9,9,9,9,9,0,45,1, ,1,2,4,1030,325, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1030,325, , , , ,1355,1355,1,682.243340622053
2022,06,025473,005,0193,11,02,8,1,22061102,5,2, ,2,1,69,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,06,025473,005,0194,11,01,8,1,21061101,1,1,2, ,2,53,6,5, ,1,1,29,5,2022,4,6,2022,11,12,1968,1, , , , , , , , , , , , , , ,945,9601,3,5,1,2,99,99,2019,0,8,8,8,8,8,8,48,1, ,1,2,4,1100,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1,1100,0, , , , ,1100,1100,1,484.18922762474
2022,06,025473,005,0194,11,02,8,1,21061102,3,1,2, ,1,28,6,5, ,2,0,29,5,2022,4,6,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,06,025591,005,0169,11,01,8,1,21061101,1,1,2, ,2,31,8,3, ,1,1,19,6,2022,25,6,2022,23,6,1991,1, , , , , , , , , , , , , , ,352,8620,3,5,1,6,99,99,2018,0,8,8,8,8,8,5,45,1, ,2,2,4,1500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1500,0, , , , ,1500,1500,1,273.885998841027
2022,06,025591,005,0169,11,02,8,1,21061102,6,1,2, ,1,25,8,3, ,2,2,19,6,2022,25,6,2022,29,9,1996,1, , , , , , , , , , , , , , ,523,5610,3,5,1,13,1,3,2022,8,8,8,8,8,0,8,48,1, ,1,1,4,1200,260, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,260, , , , ,1460,1460,1,284.268058592522
2022,06,025591,005,0182,11,01,8,1,21061101,1,1,2, ,2,63,6,5, ,1,1,12,6,2022,18,6,2022,5,11,1958,1, , , , , , , , , , , , , , ,942,9601,2, ,1,1,1,3,2022,0,0,0,0,0,5,0,5,1, ,1,2, , , ,150,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,150,0, , ,150,150,1,201.745511510308
2022,06,025591,005,0182,11,02,8,1,21061102,3,1,2, ,1,29,8,3, ,2,2,12,6,2022,18,6,2022,14,3,1993,1, , , , , , , , , , , , , , ,985,4923,4,5,1,50,1,2,2022,0,9,9,9,9,9,0,45,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,284.268058592522
2022,06,025591,005,0183,11,01,8,1,21061101,1,1,2, ,1,42,6,5, ,1,1,12,6,2022,18,6,2022,6,10,1979,1, , , , , , , , , , , , , , ,574,4781,3,5,1,3,1,4,2022,10,10,10,10,10,10,10,70,1, ,1,2,2,270,70, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1169,303, , , , ,1472,1472,1,284.268058592522
2022,06,025681,005,0176,11,01,8,1,21061101,1,1,2, ,1,69,6,5, ,1,1,29,5,2022,4,6,2022,17,6,1952,1, , , , , , , , , , , , , , ,396,9000,3,5,1,4,99,99,2002,0,0,1,0,0,1,0,2,1, ,1,2,2,80,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1,346,0, , , , ,346,346,1,269.193352793351
2022,06,025681,005,0176,11,02,8,1,21061102,2,1,2, ,2,64,9,3, ,2,2,29,5,2022,4,6,2022,3,11,1957,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , ,0, ,2,1,0,0,0,0,1,0,0,6,4,4, , , , , , , , ,1,242.09461381237
2022,06,025681,005,0177,11,01,8,1,21061101,1,1,2, ,1,35,10,7, ,1,1,29,5,2022,4,6,2022,5,8,1986,1, , , , , , , , , , , , , , ,235,8610,3,2,2, ,99,10,2021,0,12,12,12,12,12,0,60,1, ,1,2,4,6000,260, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,6000,260, , , , ,6260,6260,1,341.121670311026
2022,06,025681,005,0177,11,02,8,1,21061102,2,1,2, ,2,38,10,5, ,2,2,29,5,2022,4,6,2022,19,9,1983,1, , , , , , , , , , , , , , ,239,8610,3,5,2, ,99,99,2016,0,12,0,12,0,12,0,36,1, ,2,2,4,3000,195, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1,3000,195, , , , ,3195,3195,1,328.663198609233
2022,06,025681,005,0177,11,03,8,1,22061103,3,1,2, ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025681,005,0177,11,04,8,1,22061104,9,2, ,1,2,46,10,5, ,4,4,29,5,2022,4,6,2022,3,11,1975,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,99,8,2021,12,12,12,12,12,12,12,84,1, ,1,2,4,800,988, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,800,988, , , , ,1788,1788,1,242.09461381237
2022,06,025780,005,0213,11,01,8,1,21061101,1,1,2, ,1,52,8,3, ,1,1,12,6,2022,18,6,2022,4,3,1970,1, , , , , , , , , , , , , , ,365,7310,3,5,1,5,1,9,2020,0,8,8,8,8,8,0,40,1, ,1,2,4,1800,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1800,0, , , , ,1800,1800,1,358.924470391135
2022,06,025780,005,0213,11,02,8,1,21061102,2,1,2, ,2,40,8,3, ,2,2,12,6,2022,18,6,2022,10,10,1981,1, , , , , , , , , , , , , , ,766,1071,2, ,1,1,6,5,2022,3,0,0,0,0,3,3,9,1, ,1,2, , , ,350,25, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,350,25, , ,375,375,1,438.217598145643
2022,06,025780,005,0213,11,03,8,1,21061103,3,1,2, ,1,19,6,5, ,3,3,12,6,2022,18,6,2022,16,9,2002,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,951,1071,5,5,1,2,99,4,2021,3,0,0,0,0,3,3,9,1, ,1,2, , , , , , , ,0,1, , , , ,1,1,2,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,406.990883070298
2022,06,025780,005,0214,11,01,8,1,21061101,1,1,2, ,1,69,10,6, ,1,1,12,6,2022,18,6,2022,31,5,1953,1, , , , , , , , , , , , , , ,423,8423,3,2,2, ,99,99,1996,0,8,8,8,8,8,0,40,1, ,2,2,4,2200,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,1,4,1,2200,0, , , , ,2200,2200,1,358.924470391135
2022,06,025780,005,0214,11,02,8,1,21061102,2,1,2, ,2,58,7,2, ,2,2,12,6,2022,18,6,2022,24,2,1964,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,1,1,1,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,322.792818416493
2022,06,025780,005,0214,11,03,8,1,21061103,3,1,2, ,1,28,8,3, ,3,3,12,6,2022,18,6,2022,5,3,1994,2,1, , , , , , , , , , , , , ,124,4651,3,5,2, ,99,99,2012,0,0,0,0,0,0,0,0,2,48,2,1,4,4500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4500,0, , , , ,4500,4500,1,454.828893748035
2022,06,025780,005,0214,11,04,8,1,22061104,10,1,2, ,1,19,6,5, ,4,4,12,6,2022,18,6,2022,11,1,2003,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,2,1,1,0,0,0,0,0,0,1,1,4,2, , , , , , , , ,1,406.990883070298
2022,06,025780,005,0215,11,01,8,1,21061101,1,1,1, ,2,70,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,06,025780,005,0215,11,02,8,1,21061102,3,1,2, ,1,43,10,6, ,2,2,12,6,2022,18,6,2022,2,9,1978,1, , , , , , , , , , , , , , ,254,6910,2, ,1,1,99,99,2018,0,8,8,8,8,8,0,40,1, ,1,2, , , ,6000,0, , ,1, , , , , , , , ,2,0,0,0,0,0,0,1,6,4,1, , ,6000,0, , ,6000,6000,1,454.828893748035
2022,06,025899,005,0104,11,01,8,1,21061101,1,1,2, ,2,70,3,4, ,1,2,12,6,2022,18,6,2022,13,12,1951,1, , , , , , , , , , , , , , ,364,4789,1, ,1,3,99,99,2012,0,8,8,8,8,8,8,48,1, ,2,2, , , ,1000,30, , ,1, , , , , , , , ,6,1,0,0,0,0,0,0,6,4,1, , ,1000,30, , ,1030,1030,1,282.443716114431
2022,06,025899,005,0104,11,02,8,1,21061102,3,1,2, ,2,35,4, ,6,2,2,12,6,2022,18,6,2022,14,6,1987,1, , , , , , , , , , , , , , ,574,4789,5,5,1,3,99,99,2015,0,8,8,8,8,8,8,48,1, ,2,2, , , , , , , , , , , , , , , , ,6,0,0,0,0,1,0,0,6,4,1, , , , , , ,0,0,1,383.440398377438
2022,06,025899,005,0105,11,01,8,1,21061101,1,1,2, ,2,69,6,5, ,1,1,12,6,2022,18,6,2022,3,1,1953,1, , , , , , , , , , , , , , ,364,9521,1, ,1,2,99,99,2012,0,6,6,6,6,6,6,36,1, ,1,2, , , ,1200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1200,0, , ,1200,1200,1,282.443716114431
2022,06,025899,005,0105,11,02,8,1,21061102,3,1,1, ,1,44,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,06,025899,005,0105,11,03,8,1,21061103,4,1,1, ,2,43,8,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,06,025899,005,0105,11,04,8,1,21061104,10,1,2, ,1,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,06,025899,005,0106,11,01,8,1,21061101,1,1,2, ,2,96,3,4, ,1,1,12,6,2022,18,6,2022,13,7,1925,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,282.443716114431
2022,06,025899,005,0106,11,02,8,1,21061102,3,1,2, ,1,57,6,5, ,2,2,12,6,2022,18,6,2022,23,8,1964,1, , , , , , , , , , , , , , ,917,4781,2, ,1,1,99,99,2018,0,5,5,5,5,5,5,30,1, ,2,2, , , ,779,0, , ,1, , , , , , , , ,6,0,0,0,0,0,1,0,6,4,1, , ,779,0, , ,779,779,1,314.058911592243
2022,06,025899,005,0107,11,01,8,1,21061101,1,1,2, ,1,33,6,5, ,1,1,12,6,2022,18,6,2022,26,12,1988,1, , , , , , , , , , , , , , ,572,4711,2, ,1,1,99,99,2015,7,7,7,0,7,7,7,42,1, ,2,2, , , ,1516,455, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1516,455, , ,1971,1971,1,397.975282029531
2022,06,025939,005,0263,11,01,8,1,22061101,1,1,2, ,2,60,6,5, ,1,1,22,5,2022,28,5,2022,28,4,1962,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,605.236534530925
2022,06,025939,005,0263,11,02,8,1,22061102,3,1,2, ,1,40,6,5, ,2,2,22,5,2022,28,5,2022,12,8,1981,1, , , , , , , , , , , , , , ,246,8549,3,5,2, ,99,99,2019,0,6,6,6,6,6,0,30,1, ,2,2,4,1000,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1000,0, , , , ,1000,1000,1,852.804175777566
2022,06,025939,005,0264,11,01,8,1,21061101,1,1,2, ,1,91,3,2, ,1,4,22,5,2022,28,5,2022,16,5,1931,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,1,0,0,0,0,0,0,6,4,4, , , , , , , , ,1,672.983381983378
2022,06,025939,005,0264,11,02,8,1,21061102,2,1,2, ,2,85,3,1, ,2,2,22,5,2022,28,5,2022,30,8,1936,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,605.236534530925
2022,06,025939,005,0264,11,03,8,1,21061103,3,1,2, ,1,64,8,3, ,3,3,22,5,2022,28,5,2022,23,9,1957,1, , , , , , , , , , , , , , ,571,4630,3,5,1,4,1,3,2020,0,8,8,8,8,8,8,48,1, ,1,2,1,50,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1250,0, , , , ,1250,1250,1,672.983381983378
2022,06,025939,005,0264,11,04,8,1,21061104,3,1,2, ,2,56,6,5, ,4,4,22,5,2022,28,5,2022,3,2,1966,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,1,5,2022,0,0,0,0,2,0,0,2,1, ,2,2,2,20,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,8,4,1,87,0, , , , ,87,87,1,605.236534530925
2022,06,025939,005,0264,11,05,8,1,21061105,10,1,2, ,1,31,9,2, ,5,5,22,5,2022,28,5,2022,11,9,1990,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2, ,0, ,1,6,0,0,0,0,0,0,1,7,4,4, , , , , , , , ,1,852.804175777566
2022,06,025939,005,0266,11,01,8,1,21061101,1,1,2, ,2,69,3,4, ,1,1,22,5,2022,28,5,2022,7,12,1952,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,605.236534530925
2022,06,025939,005,0266,11,02,8,1,21061102,2,1,2, ,1,69,3,4, ,2,2,22,5,2022,28,5,2022,9,7,1952,1, , , , , , , , , , , , , , ,926,4789,2, ,1,1,99,99,2010,9,8,8,8,8,8,8,57,1, ,1,2, , , ,909,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , ,909,0, , ,909,909,1,672.983381983378
2022,06,025939,005,0266,11,03,8,1,21061103,3,1,2, ,2,51,6,5, ,3,3,22,5,2022,28,5,2022,9,10,1970,1, , , , , , , , , , , , , , ,922,4782,2, ,1,1,2,11,2020,8,8,8,8,8,8,8,56,1, ,1,2, , , ,3000,6, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,3000,6, , ,3006,3006,1,605.236534530925
2022,06,025939,005,0266,11,04,8,1,21061104,10,1,2, ,2,27,8,3, ,4,4,22,5,2022,28,5,2022,13,11,1994,1, , , , , , , , , , , , , , ,352,8610,3,5,1,60,1,10,2016,12,12,12,16,7,0,12,71,1, ,1,2,4,1400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1400,0, , , , ,1400,1400,1,821.657996523081
2022,06,025939,005,0266,11,05,8,1,21061105,10,1,2, ,1,22,6,5, ,5,5,22,5,2022,28,5,2022,7,6,1999,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,763.107905756808
