Nombre de la evaluación,Componente ambiental,Matriz,Submatriz,Nombre del punto,Este,Norte,Zona,Datum,Altitud,Descripción de ubicación,Tipo de muestra,Fecha,Acidez,Aceites y grasas,Alcalinidad Total,Aluminio,Aluminio disuelto,Amoniaco,Antimonio,Antimonio disuelto,Arsénico,Arsénico disuelto,Bario,Bario disuelto,Berilio,Berilio disuelto,Bicarbonatos,Bismuto,Bismuto disuelto,Boro,Boro disuelto,Cadmio,Cadmio disuelto,Calcio,Calcio disuelto,Carbonatos,Carbono Orgánico Total,Caudal,Cianuro libre,Cianuro Total,Cianuro Wad,Cerio,Cerio disuelto,Cianuro Total,Cianuro Wad,Clorofila,Cloruros,Cobalto,Cobalto disuelto,Cobre,Cobre disuelto,Conductividad,Cromo,Cromo disuelto,Cromo Hexavalente,Cromo Hexavalente Total,Cromo Total,Demanda Bioquímica de Oxígeno,Demanda Química de Oxígeno (DQO),Estaño,Estaño disuelto,Estroncio,Estroncio disuelto,Fluoruros,Fosfato como P,Fosfatos,Fósforo,Fósforo disuelto,Fósforo Total,Hidrocarburos totales de petróleo (C10-C40),Hidrocarburos totales de petróleo (C6-C10),Hidrocarburos totales de petróleo (C6-C40),Hidrocarburos totales de petroleo (C8-C40),Hidrocarburos totales de petróleo,Hierro,Hierro disuelto,Litio,Litio disuelto,Magnesio,Magnesio disuelto,Manganeso,Manganeso disuelto,Material Particulado PM10,Mercurio,Mercurio disuelto,Mercurio Total,Molibdeno,Molibdeno disuelto,Níquel,Níquel disuelto,Nitratos (NO3-N),Nitratos(como N),Nitratos (NO3-N) + Nitritos (NO2-N),Nitritos (como N),Nitritos (NO2-N),Nitrógeno Amoniacal,Nitrógeno Total,Oxígeno Disuelto,PCB,pH,Plata,Plata disuelto,Plomo,Plomo disuelto,Potasio,Potasio disuelto,Potencial de hidrógeno,Potencial de Neutralización Sobek,Potencial redox,Potencial de óxido reducción (ORP),Selenio,Selenio disuelto,Silicatos,Silicio,Silicio disuelto,Sodio,Sodio disuelto,Sólidos Disueltos Totales (SDT),Sólidos Suspendidos Totales,Sólidos Totales Disueltos,Sulfato Total,Sulfatos,Sulfuro Total,Sulfuros,Talio,Talio disuelto,Temperatura,Titanio,Titanio disuelto,Torio,Torio disuelto,Turbidez,Uranio,Uranio disuelto,Vanadio,Vanadio disuelto,Wolframio disuelto,Wolframio,Zinc,Zinc disuelto,4-4῾DDD,4-4῾DDE,4-4῾DDT,4-4῾DDD2,4-4῾DDE3,4-4῾DDT4,Albicarb (parental),Albicarb sulfona,Albicarb sulfóxido,Aldrín,Alfa-BHC (Hexacloruro de Benceno),Beta-BHC (Hexacloruro de Benceno),Chlordane,Coliformes termotolerantes,Delta-BHC (Hexacloruro de Benceno),Dieldrin,Dimethoate,Disulfoton,Endosulfan I,Endosulfan Ii,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Endrin Ketone,EPN (Ethyl p-nitrophenyl),Famphur (Famophos),Gamma-BHC (Lindano),Heptaclor,Heptaclor Epoxide,Malathion,Methoxychlor,Methyl Parathion,"O,O,O-Triethyphosphoticate",Parathion,Phorate,Sulfotep,Thionazin
Michiquillay,Agua,Agua superficial,Agua superficial de ríos y quebradas,RQuin6,796802,9219551,17M,WGS 84,3420,Río Quinuamayo. aproximadamente a 55 m antes de la confluencia con la quebrada Las Nellas,Simple,43626,,-,,0.072 mg/L,0.021 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.0014 mg/L,0.00016 mg/L,0.0087 mg/L,0.008 mg/L,<0.00001 mg/L,<0.00001 mg/L,75.7 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,23 mg/L,23 mg/L,-,-,13.5 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,0.496 mg/L,<0.00003 mg/L,<0.00003 mg/L,0.0005 mg/L,0.0004 mg/L,122.6 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.05096 mg/L,0.04578 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.152 mg/L,0.032 mg/L,,,,,,,0.18 mg/L,0.06 mg/L,0.0009 mg/L,0.0007 mg/L,0.988 mg/L,0.984 mg/L,0.01101 mg/L,0.00144 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,7.07 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00013 mg/L,<0.00006 mg/L,1.2 mg/L,0.98 mg/L,8.67 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,9108 mg/L,-,-,0.75 mg/L,0.68 mg/L,,7 mg/L,-,,1901 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,15.6 °C,0.001 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,2.14 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.016 mg/L,0.005 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua superficial,Agua superficial de ríos y quebradas,RQuin7,795020,9219624,17M,WGS 84,3314,Río Quinuamayo. aproximadamente a 110 m aguas arriba de la confluencia con el río Michiquillay,Simple,43626,,-,,0.016 mg/L,0.004 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.0017 mg/L,0.0003 mg/L,0.0103 mg/L,0.0102 mg/L,<0.00001 mg/L,<0.00001 mg/L,221.9 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,66 mg/L,65 mg/L,-,-,26.1 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,0.349 mg/L,<0.00003 mg/L,<0.00003 mg/L,0.0007 mg/L,0.0006 mg/L,335 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.10405 mg/L,0.10374 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.061 mg/L,0.059 mg/L,,,,,,,<0.03 mg/L,<0.03 mg/L,0.0007 mg/L,0.0006 mg/L,1.53 mg/L,1.4 mg/L,0.00426 mg/L,0.00198 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,3393 mg NO3-/L,0.766 mg NO3¯-N/L,,,,-,-,7.63 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,0.62 mg/L,0.61 mg/L,8.02 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,9058 mg/L,-,-,0.53 mg/L,0.51 mg/L,,<2 mg/L,-,,1487 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,14 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,3.11 NTU,0.00016 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,0.0004 mg/L,0.00037 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua superficial,Agua superficial de ríos y quebradas,RQuin8,794638,9219493,17M,WGS 84,3296,Río Quinuamayo. aproximadamente a 300 m aguas abajo de la confluencia con el río Michiquillay,Simple,43626,,-,,0.306 mg/L,0.041 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.00201 mg/L,0.00024 mg/L,0.0144 mg/L,0.0142 mg/L,<0.00001 mg/L,<0.00001 mg/L,80.6 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,0.00017 mg/L,<0.00001 mg/L,32 mg/L,32 mg/L,-,-,77.5 L/s,,,,0.00015 mg/L,<0.00001 mg/L,,,,0.806 mg/L,0.00214 mg/L,0.00157 mg/L,0.3623 mg/L,0.0731 mg/L,174.1 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.07224 mg/L,0.07141 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.075 mg/L,0.016 mg/L,,,,,,,0.45 mg/L,<0.03 mg/L,0.0013 mg/L,0.0011 mg/L,1.57 mg/L,1.55 mg/L,0.04322 mg/L,0.03102 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,0.00018 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,0.953 mg NO3-/L,0.215 mg NO3¯-N/L,,,,-,-,7.5 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00016 mg/L,<0.00006 mg/L,1.3 mg/L,1.2 mg/L,8.77 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,14.61 mg/L,-,-,1.9 mg/L,1.7 mg/L,,4 mg/L,-,,21.99 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,14 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,5.95 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.04 mg/L,0.026 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFBaNg3,798539,9222329,17M,WGS 84,3859,Manantial Barro Negro III ubicado aproximadamente a 490 m al noreste de la antena de telefonía celular. naciente del río Michiquillay,Simple,43628,,-,,0.031 mg/L,0.02 mg/L,,<0.00002 mg/L,<0.00002 mg/L,<0.00004 mg/L,<0.00004 mg/L,0.0513 mg/L,0.0496 mg/L,<0.00001 mg/L,<0.00001 mg/L,15 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,2 mg/L,1.9 mg/L,-,-,0.0401 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,<0.061 mg/L,<0.00003 mg/L,<0.00003 mg/L,<0.0003 mg/L,<0.0003 mg/L,22.2 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.04085 mg/L,0.03955 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,<0.008 mg/L,<0.008 mg/L,,,,,,,0.03 mg/L,<0.03 mg/L,0.0002 mg/L,0.0002 mg/L,0.609 mg/L,0.592 mg/L,0.00088 mg/L,<0.00006 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,0.258 mg NO3-/L,0.058 mg NO3¯-N/L,,,,-,-,6.45 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,1.1 mg/L,1 mg/L,6.59 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,13.89 mg/L,-,-,1.2 mg/L,1.1 mg/L,,<2 mg/L,-,,<0.05 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,13 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,7.43 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.015 mg/L,0.002 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFBaNg4,798272,9222400,17M,WGS 84,3816,Manantial Barro Negro IV ubicado aproximadamente a 335 m al noreste de la antena de telefonía celular. naciente del río Michiquillay,Simple,43628,,-,,0.174 mg/L,0.173 mg/L,,<0.00002 mg/L,<0.00002 mg/L,<0.00004 mg/L,<0.00004 mg/L,0.0088 mg/L,0.0087 mg/L,<0.00001 mg/L,<0.00001 mg/L,<1.2 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,0.00013 mg/L,0.00012 mg/L,0.27 mg/L,0.26 mg/L,-,-,0.2744 L/s,,,,0.00013 mg/L,<0.00001 mg/L,,,,<0.061 mg/L,0.00131 mg/L,0.00113 mg/L,0.0249 mg/L,0.022 mg/L,17.7 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.0031 mg/L,0.00291 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,<0.008 mg/L,<0.008 mg/L,,,,,,,0.05 mg/L,<0.03 mg/L,0.0012 mg/L,0.001 mg/L,0.206 mg/L,0.016 mg/L,0.05494 mg/L,0.04346 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,0.0014 mg/L,0.0014 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,5.99 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00061 mg/L,0.00043 mg/L,0.49 mg/L,0.4 mg/L,4.65 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,4763 mg/L,-,-,0.14 mg/L,0.12 mg/L,,5 mg/L,-,,4352 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,15.2 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,0.76 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.061 mg/L,0.051 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFPaccha2,798859,9220714,17M,WGS 84,3744,Manantial Paccha II ubicado en el margen derecho de la quebrada Jatunsacha aproximadamente a 1.70 km al noreste de la casa comunal del sector Tuyupampa,Simple,43628,,-,,0.071 mg/L,0.045 mg/L,,0.00024 mg/L,<0.00002 mg/L,<0.00004 mg/L,<0.00004 mg/L,0.0046 mg/L,0.0046 mg/L,<0.00001 mg/L,<0.00001 mg/L,<1.2 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,0.26 mg/L,0.2 mg/L,-,-,0.4044 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,0.096 mg/L,0.00027 mg/L,0.0002 mg/L,<0.0003 mg/L,<0.0003 mg/L,7.05 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.00112 mg/L,0.0011 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,<0.008 mg/L,<0.008 mg/L,,,,,,,0.05 mg/L,0.03 mg/L,0.0004 mg/L,0.0004 mg/L,0.039 mg/L,0.039 mg/L,0.00984 mg/L,0.00778 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,0.529 mg NO3-/L,0.119 mg NO3¯-N/L,,,,-,-,5.46 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.0021 mg/L,0.00172 mg/L,0.24 mg/L,0.21 mg/L,4.91 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,3365 mg/L,-,-,0.18 mg/L,0.06 mg/L,,<2 mg/L,-,,0.723 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,11.1 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,2.34 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.019 mg/L,0.017 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFQuinB1,799535,9221464,17M,WGS 84,3839,Manantial Quinuamayo Bajo I ubicado en el margen izquierdo de la quebrada Jatunsacha. parte alta del sector de Quinuamayo Bajo,Simple,43628,,-,,0.022 mg/L,0.008 mg/L,,0.0002 mg/L,<0.00002 mg/L,0.0003 mg/L,<0.00004 mg/L,0.0022 mg/L,0.0017 mg/L,<0.00001 mg/L,<0.00001 mg/L,34.7 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,5.6 mg/L,5.4 mg/L,-,-,0.2884 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,0.145 mg/L,<0.00003 mg/L,<0.00003 mg/L,<0.0003 mg/L,<0.0003 mg/L,48.9 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.10279 mg/L,0.09629 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.053 mg/L,0.04 mg/L,,,,,,,0.08 mg/L,<0.03 mg/L,0.0003 mg/L,0.0002 mg/L,0.975 mg/L,0.848 mg/L,0.00587 mg/L,0.00325 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,0.14 mg NO3-/L,0.032 mg NO3¯-N/L,,,,-,-,6.11 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00013 mg/L,<0.00006 mg/L,0.94 mg/L,0.58 mg/L,6.4 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,32.98 mg/L,-,-,3.2 mg/L,3 mg/L,,<2 mg/L,-,,1248 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,13.5 °C,0.0008 mg/L,<0.0006 mg/L,0.00018 mg/L,<0.00001 mg/L,1.14 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.018 mg/L,0.005 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFQuinB2,799408,9221779,17M,WGS 84,3867,Manantial Quinuamayo Bajo II ubicado en el margen izquierdo del acceso que une los sectores de Quinuamayo Bajo con Chim Chim. parte alta de Quinuamayo Bajo,Simple,43628,,-,,0.029 mg/L,0.019 mg/L,,0.0004 mg/L,<0.00002 mg/L,<0.00004 mg/L,<0.00004 mg/L,0.0134 mg/L,0.0126 mg/L,<0.00001 mg/L,<0.00001 mg/L,30.9 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,4.7 mg/L,4.6 mg/L,-,-,0.0186 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,<0.061 mg/L,<0.00003 mg/L,<0.00003 mg/L,<0.0003 mg/L,<0.0003 mg/L,42.6 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.08741 mg/L,0.08106 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.054 mg/L,0.053 mg/L,,,,,,,0.05 mg/L,<0.03 mg/L,0.0005 mg/L,0.0005 mg/L,0.739 mg/L,0.641 mg/L,0.00365 mg/L,0.00139 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,5.74 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,0.68 mg/L,0.5 mg/L,6.79 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,33.64 mg/L,-,-,3.1 mg/L,3.1 mg/L,,3 mg/L,-,,<0.05 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,17.8 °C,<0.0006 mg/L,<0.0006 mg/L,0.00047 mg/L,<0.00001 mg/L,3.15 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,<0.002 mg/L,<0.002 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua subterránea,Agua subterránea de manantial,AFVuelt,799452,9221724,17M,WGS 84,3847,Manantial Las Vueltas ubicado en el margen derecho del acceso que une los sectores de Quinuamayo Bajo con Chim Chim. parte alta de Quinuamayo Bajo.,Simple,43628,,-,,0.247 mg/L,0.019 mg/L,,<0.00002 mg/L,<0.00002 mg/L,<0.00004 mg/L,<0.00004 mg/L,0.0037 mg/L,0.0027 mg/L,<0.00001 mg/L,<0.00001 mg/L,37.5 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,6.3 mg/L,6.1 mg/L,-,-,0.1137 L/s,,,,0.00032 mg/L,<0.00001 mg/L,,,,0.108 mg/L,<0.00003 mg/L,<0.00003 mg/L,<0.0003 mg/L,<0.0003 mg/L,51.1 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.09829 mg/L,0.09422 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.058 mg/L,0.051 mg/L,,,,,,,0.08 mg/L,<0.03 mg/L,0.0004 mg/L,0.0004 mg/L,1.09 mg/L,0.958 mg/L,0.00558 mg/L,0.0018 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,5.53 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00025 mg/L,<0.00006 mg/L,1.1 mg/L,0.68 mg/L,6.4 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,35.69 mg/L,-,-,3 mg/L,3 mg/L,,8 mg/L,-,,<0.05 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,11.4 °C,0.0026 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,6.07 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.005 mg/L,0.005 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMich1,798428,9222743,17M,WGS 84,3743,Río Michiquillay en la parte alta del sector Michiquillay,Simple,43628,,-,,0.047 mg/L,0.023 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.00128 mg/L,0.0001 mg/L,0.0028 mg/L,0.0026 mg/L,<0.00001 mg/L,<0.00001 mg/L,20.8 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,5.7 mg/L,5.3 mg/L,-,-,13.8 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,<0.061 mg/L,0.00015 mg/L,<0.00003 mg/L,0.0004 mg/L,<0.0003 mg/L,34.9 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.04605 mg/L,0.04563 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.008 mg/L,<0.008 mg/L,,,,,,,0.16 mg/L,0.07 mg/L,0.0002 mg/L,0.0002 mg/L,0.393 mg/L,0.316 mg/L,0.09563 mg/L,0.04685 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,0.064 mg NO3-/L,0.014 mg NO3¯-N/L,,,,-,-,7.06 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,0.00014 mg/L,<0.00006 mg/L,0.1 mg/L,<0.08 mg/L,6.75 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,9797 mg/L,-,-,1.6 mg/L,1.6 mg/L,,<2 mg/L,-,,2.21 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,9.2 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,1.52 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.012 mg/L,0.011 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiquillay,Agua,Agua superficial,Agua superficial de ríos y quebradas,RMich2,797728,9222447,17M,WGS 84,3711,Río Michiquillay. aproximadamente a 512 m al noroeste de la antena de telefonía celular. parte alta del sector Michiquillay,Simple,43628,,-,,0.07 mg/L,0.037 mg/L,,<0.00002 mg/L,<0.00002 mg/L,0.0012 mg/L,<0.00004 mg/L,0.0051 mg/L,0.005 mg/L,<0.00001 mg/L,<0.00001 mg/L,18.3 mg HCO3-/L,<0.00001 mg/L,<0.00001 mg/L,<0.002 mg/L,<0.002 mg/L,<0.00001 mg/L,<0.00001 mg/L,4.9 mg/L,4.8 mg/L,-,-,23.7 L/s,,,,<0.00001 mg/L,<0.00001 mg/L,,,,<0.061 mg/L,0.00029 mg/L,0.00017 mg/L,0.0007 mg/L,0.0006 mg/L,33.7 µS/cm,,<0.001 mg/L,,,<0.001 mg/L,-,-,<0.0001 mg/L,<0.0001 mg/L,0.04102 mg/L,0.04049 mg/L,,<0.004 mg PO4-3-P/L,<0.012 mg PO4-3/L,0.008 mg/L,<0.008 mg/L,,,,,,,0.43 mg/L,0.22 mg/L,0.0004 mg/L,0.0003 mg/L,0.559 mg/L,0.471 mg/L,0.14439 mg/L,0.10474 mg/L,,<0.00007 mg/L,<0.00007 mg/L,,<0.00003 mg/L,<0.00003 mg/L,<0.0009 mg/L,<0.0009 mg/L,<0.009 mg NO3-/L,<0.002 mg NO3¯-N/L,,,,-,-,6.62 mg/L,,,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,<0.00006 mg/L,0.36 mg/L,0.32 mg/L,6.59 Unidad de pH,,,-,<0.00004 mg/L,<0.00004 mg/L,10.97 mg/L,-,-,1.6 mg/L,1.5 mg/L,,<2 mg/L,-,,3.21 mg/L,,,<0.00001 mg/L,<0.00001 mg/L,10.8 °C,<0.0006 mg/L,<0.0006 mg/L,<0.00001 mg/L,<0.00001 mg/L,1.6 NTU,<0.00001 mg/L,<0.00001 mg/L,<0.006 mg/L,<0.006 mg/L,<0.00002 mg/L,<0.00002 mg/L,0.015 mg/L,0.01 mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
