FECHA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20210421,AREQUIPA,CHOQUE,2,0
20210422,LIMA,DESPISTE,3,2
20210422,AREQUIPA,DESPISTE,0,2
20210422,ANCASH,DESPISTE,0,1
20210422,LA LIBERTAD,DESPISTE,0,1
20210422,AREQUIPA,CHOQUE,0,1
20210422,AREQUIPA,ATROPELLO,0,1
20210423,LIMA,DESPISTE,0,0
20210423,ANCASH,CHOQUE,0,0
20210423,AREQUIPA,CHOQUE,0,0
20210423,LIMA,DESPISTE,0,1
20210423,LAMBAYEQUE,CHOQUE,0,2
20210423,LIMA,DESPISTE,1,1
20210423,ICA,CHOQUE,0,2
20210423,PUNO,CHOQUE,2,0
20210423,ICA,DESPISTE,0,3
20210423,ANCASH,DESPISTE,0,0
20210423,ANCASH,DESPISTE,0,2
20210423,ICA,CHOQUE,0,1
20210423,LA LIBERTAD,CHOQUE,0,0
20210423,AREQUIPA,CHOQUE,0,0
20210423,AREQUIPA,DESPISTE,0,3
20210424,LIMA,CHOQUE,0,1
20210424,JUNIN,CHOQUE,1,0
20210424,JUNIN,CHOQUE,3,9
20210424,MOQUEGUA,DESPISTE,0,0
20210424,JUNIN,ATROPELLO,0,1
20210424,AREQUIPA,DESPISTE,0,0
20210424,LIMA,CHOQUE,0,0
20210424,AREQUIPA,DESPISTE,0,0
20210425,AREQUIPA,DESPISTE,0,5
20210425,LIMA,DESPISTE,0,0
20210425,LIMA,DESPISTE,0,1
20210425,LIMA,DESPISTE,0,0
20210425,PUNO,DESPISTE,0,0
20210425,LA LIBERTAD,CHOQUE,0,0
20210425,PIURA,DESPISTE,0,2
20210426,LIMA,ESPECIAL,0,0
20210426,LIMA,DESPISTE,0,0
20210426,AREQUIPA,DESPISTE,0,0
20210426,LIMA,CHOQUE,2,3
20210426,PUNO,DESPISTE,1,1
20210426,PUNO,DESPISTE,1,2
20210426,PIURA,CHOQUE,1,3
20210426,LAMBAYEQUE,DESPISTE,0,0
20210426,PUNO,CHOQUE,0,2
20210426,ANCASH,CHOQUE,0,2
20210426,ANCASH,CHOQUE,0,1
20210426,ICA,DESPISTE,0,3
20210426,MOQUEGUA,CHOQUE,0,3
20210427,PUNO,DESPISTE,0,0
20210427,PUNO,CHOQUE,0,0
20210427,PUNO,CHOQUE,0,0
20210427,ANCASH,CHOQUE,0,0
20210427,LIMA,DESPISTE,0,2
20210427,PIURA,DESPISTE,0,0
20210427,JUNIN,DESPISTE,0,0
20210427,PIURA,CHOQUE,0,1
20210427,PUNO,DESPISTE,0,0
20210427,ICA,ESPECIAL,0,0
20210427,LA LIBERTAD,DESPISTE,0,0
20210427,LA LIBERTAD,DESPISTE,0,1
20210427,AREQUIPA,DESPISTE,0,0
20210428,JUNIN,CHOQUE,0,2
20210428,JUNIN,CHOQUE,0,2
20210428,LIMA,DESPISTE,0,1
20210428,LIMA,DESPISTE,0,0
20210428,ICA,DESPISTE,0,0
20210428,ICA,CHOQUE,3,1
20210428,LIMA,DESPISTE,0,1
20210428,LA LIBERTAD,CHOQUE,0,0
20210428,LA LIBERTAD,CHOQUE,1,1
20210428,MOQUEGUA,DESPISTE,0,0
20210429,AREQUIPA,CHOQUE,0,0
20210429,JUNIN,DESPISTE,1,1
20210429,JUNIN,CHOQUE,0,4
20210429,JUNIN,DESPISTE,0,0
20210429,LIMA,CHOQUE,0,2
20210429,AREQUIPA,DESPISTE,0,0
20210429,MOQUEGUA,CHOQUE,0,2
20210430,JUNIN,DESPISTE,0,0
20210430,LIMA,DESPISTE,0,1
20210430,LIMA,DESPISTE,0,0
20210430,PUNO,DESPISTE,0,0
20210430,LA LIBERTAD,CHOQUE,1,0
20210501,ANCASH,CHOQUE,0,5
20210501,LIMA,DESPISTE,0,1
20210501,LA LIBERTAD,CHOQUE,0,4
20210501,JUNIN,DESPISTE,0,0
20210501,PUNO,DESPISTE,1,0
20210501,JUNIN,DESPISTE,0,0
20210501,ANCASH,CHOQUE,0,1
20210501,LAMBAYEQUE,CHOQUE,0,1
20210501,LIMA,CHOQUE,0,0
20210501,JUNIN,DESPISTE,0,0
20210501,PUNO,DESPISTE,1,0
20210501,ANCASH,DESPISTE,0,2
20210501,LA LIBERTAD,ESPECIAL,0,0
20210501,AREQUIPA,DESPISTE,0,0
20210502,PUNO,CHOQUE,0,0
20210502,LIMA,DESPISTE,0,2
20210502,ANCASH,DESPISTE,0,0
20210502,LIMA,CHOQUE,0,2
20210502,AREQUIPA,CHOQUE,0,0
20210502,JUNIN,CHOQUE,1,0
20210502,PUNO,DESPISTE,0,0
20210502,LA LIBERTAD,CHOQUE,0,0
20210503,JUNIN,CHOQUE,0,1
20210503,ANCASH,CHOQUE,0,1
20210504,LIMA,DESPISTE,0,0
20210504,LIMA,DESPISTE,0,0
20210504,JUNIN,CHOQUE,0,3
20210504,LIMA,ESPECIAL,0,1
20210504,AREQUIPA,CHOQUE,0,0
20210504,LA LIBERTAD,DESPISTE,0,1
20210504,LIMA,DESPISTE,0,2
20210505,LIMA,ESPECIAL,0,0
20210505,PUNO,CHOQUE,0,1
20210505,ICA,CHOQUE,0,1
20210505,LA LIBERTAD,DESPISTE,0,1
20210505,LAMBAYEQUE,DESPISTE,0,0
20210505,PUNO,DESPISTE,0,0
20210506,LAMBAYEQUE,CHOQUE,0,0
20210506,JUNIN,DESPISTE,0,0
20210506,LIMA,DESPISTE,0,0
20210506,JUNIN,DESPISTE,0,1
20210506,AREQUIPA,ESPECIAL,0,0
20210507,ICA,CHOQUE,0,1
20210507,ANCASH,DESPISTE,0,0
20210507,PUNO,DESPISTE,0,0
20210507,PUNO,ATROPELLO,1,0
20210507,PIURA,DESPISTE,0,0
20210507,PIURA,DESPISTE,0,0
20210507,AREQUIPA,CHOQUE,0,3
20210507,PUNO,CHOQUE,0,3
20210507,PUNO,DESPISTE,0,0
20210507,ICA,ATROPELLO,1,0
20210507,LA LIBERTAD,CHOQUE,2,0
20210507,LA LIBERTAD,CHOQUE,0,5
20210507,AREQUIPA,CHOQUE,0,3
20210507,PUNO,ATROPELLO,0,1
20210508,AREQUIPA,DESPISTE,0,0
20210508,LAMBAYEQUE,CHOQUE,0,2
20210508,LIMA,CHOQUE,0,3
20210508,LAMBAYEQUE,CHOQUE,0,1
20210508,LIMA,CHOQUE,0,0
20210508,LIMA,DESPISTE,0,6
20210508,LIMA,CHOQUE,0,0
20210508,AREQUIPA,DESPISTE,0,0
20210508,ANCASH,DESPISTE,0,1
20210508,ICA,CHOQUE,0,1
20210508,ICA,CHOQUE,0,2
20210508,PUNO,CHOQUE,0,2
20210508,ANCASH,DESPISTE,0,0
20210508,ICA,CHOQUE,0,2
20210508,ANCASH,DESPISTE,0,0
20210508,ANCASH,DESPISTE,0,0
20210508,PIURA,CHOQUE,0,2
20210508,PUNO,CHOQUE,0,1
20210509,PUNO,DESPISTE,0,1
20210509,JUNIN,CHOQUE,0,1
20210509,PUNO,DESPISTE,0,3
20210509,ANCASH,DESPISTE,0,0
20210509,ANCASH,CHOQUE,0,0
20210509,ICA,DESPISTE,0,0
20210509,AREQUIPA,CHOQUE,0,0
20210509,AREQUIPA,DESPISTE,0,0
20210509,AREQUIPA,ESPECIAL,0,0
20210510,LIMA,CHOQUE,0,1
20210510,JUNIN,CHOQUE,0,9
20210510,AREQUIPA,DESPISTE,0,0
20210510,LIMA,CHOQUE,0,1
20210510,JUNIN,CHOQUE,0,1
20210510,AREQUIPA,CHOQUE,0,0
20210510,ICA,CHOQUE,0,0
20210510,ANCASH,DESPISTE,0,4
20210510,PUNO,DESPISTE,0,0
20210510,ANCASH,CHOQUE,0,0
20210510,ANCASH,DESPISTE,0,1
20210510,ANCASH,DESPISTE,0,0
20210510,ANCASH,DESPISTE,0,2
20210510,LA LIBERTAD,CHOQUE,2,2
20210510,LA LIBERTAD,DESPISTE,0,1
20210510,LAMBAYEQUE,DESPISTE,1,5
20210510,LAMBAYEQUE,DESPISTE,1,0
20210510,PIURA,CHOQUE,1,0
20210511,JUNIN,CHOQUE,0,0
20210511,LAMBAYEQUE,CHOQUE,0,0
20210511,LIMA,CHOQUE,0,0
20210511,PIURA,DESPISTE,0,1
20210511,LIMA,CHOQUE,0,11
20210511,LIMA,CHOQUE,0,1
20210511,LIMA,ESPECIAL,0,0
20210511,LIMA,DESPISTE,0,4
20210511,ANCASH,ESPECIAL,0,0
20210511,ICA,CHOQUE,1,1
20210512,JUNIN,CHOQUE,0,0
20210512,LIMA,DESPISTE,0,0
20210512,PUNO,DESPISTE,0,1
20210512,PUNO,CHOQUE,1,0
20210512,ANCASH,CHOQUE,0,0
20210512,AREQUIPA,DESPISTE,1,0
20210512,LAMBAYEQUE,DESPISTE,0,0
20210513,JUNIN,CHOQUE,0,3
20210513,JUNIN,DESPISTE,0,1
20210513,JUNIN,DESPISTE,0,0
20210513,LAMBAYEQUE,DESPISTE,0,1
20210513,AREQUIPA,DESPISTE,0,0
20210513,ICA,DESPISTE,0,1
20210513,ANCASH,CHOQUE,0,0
20210513,LA LIBERTAD,DESPISTE,0,0
20210513,PIURA,CHOQUE,0,1
20210513,AREQUIPA,DESPISTE,0,2
20210514,JUNIN,DESPISTE,0,3
20210514,LIMA,CHOQUE,0,0
20210514,PUNO,DESPISTE,0,0
20210514,ANCASH,DESPISTE,0,1
20210514,LIMA,CHOQUE,0,6
20210514,ICA,CHOQUE,0,2
20210514,AREQUIPA,CHOQUE,0,1
20210515,AREQUIPA,CHOQUE,0,0
20210515,LIMA,DESPISTE,0,2
20210515,LIMA,DESPISTE,0,2
20210515,LAMBAYEQUE,DESPISTE,0,3
20210515,AREQUIPA,DESPISTE,0,0
20210515,JUNIN,DESPISTE,0,0
20210515,LIMA,DESPISTE,0,1
20210515,LIMA,CHOQUE,0,1
20210515,LIMA,DESPISTE,0,0
20210515,MOQUEGUA,DESPISTE,0,1
20210515,JUNIN,CHOQUE,0,0
20210515,PIURA,CHOQUE,0,0
20210515,ANCASH,CHOQUE,2,1
20210515,LAMBAYEQUE,DESPISTE,0,0
20210515,AREQUIPA,CHOQUE,0,1
20210515,PIURA,CHOQUE,0,4
20210516,JUNIN,CHOQUE,0,0
20210516,LAMBAYEQUE,CHOQUE,1,0
20210516,JUNIN,DESPISTE,0,1
20210516,LIMA,CHOQUE,0,1
20210516,LIMA,DESPISTE,0,2
20210516,AREQUIPA,DESPISTE,1,0
20210516,JUNIN,CHOQUE,0,1
20210516,ANCASH,ESPECIAL,0,0
20210517,PIURA,DESPISTE,0,1
20210517,AREQUIPA,CHOQUE,0,0
20210517,LAMBAYEQUE,DESPISTE,0,0
20210517,LA LIBERTAD,DESPISTE,1,1
20210517,JUNIN,CHOQUE,0,0
20210517,ANCASH,CHOQUE,0,0
20210517,LAMBAYEQUE,DESPISTE,0,1
20210517,AREQUIPA,DESPISTE,0,2
20210518,LIMA,CHOQUE,0,1
20210518,ANCASH,CHOQUE,0,3
20210518,LIMA,DESPISTE,0,0
20210518,LIMA,DESPISTE,0,2
20210518,JUNIN,VOLCADURA,0,1
20210518,ICA,CHOQUE,0,0
20210518,ICA,DESPISTE,0,0
20210518,ANCASH,DESPISTE,0,0
20210519,JUNIN,CHOQUE,0,2
20210519,JUNIN,DESPISTE,0,1
20210519,LIMA,DESPISTE,0,3
20210519,PIURA,CHOQUE,2,2
20210519,ANCASH,CHOQUE,0,0
20210519,MOQUEGUA,CHOQUE,0,2
20210520,LIMA,VOLCADURA,0,1
20210520,LIMA,DESPISTE,0,1
20210520,LIMA,DESPISTE,0,2
20210520,LIMA,DESPISTE,0,1
20210520,JUNIN,CHOQUE,0,0
20210520,LIMA,CHOQUE,0,2
20210520,LIMA,CHOQUE,0,3
20210520,PIURA,CHOQUE,0,2
20210520,PUNO,CHOQUE,0,1
20210520,ANCASH,DESPISTE,0,10
20210520,LA LIBERTAD,CHOQUE,0,0
20210521,AREQUIPA,CHOQUE,0,2
20210521,ANCASH,CHOQUE,0,1
20210521,LIMA,CHOQUE,0,2
20210521,LA LIBERTAD,DESPISTE,0,0
20210521,JUNIN,DESPISTE,0,3
20210521,ANCASH,DESPISTE,0,0
20210521,AREQUIPA,CHOQUE,0,2
20210522,LIMA,ESPECIAL,0,0
20210522,LA LIBERTAD,DESPISTE,3,0
20210522,LIMA,ESPECIAL,0,0
20210522,LIMA,CHOQUE,0,0
20210522,LIMA,CHOQUE,0,0
20210522,MOQUEGUA,DESPISTE,0,0
20210522,ICA,ATROPELLO,0,1
20210522,ICA,CHOQUE,0,4
20210522,ICA,ESPECIAL,0,0
20210522,LA LIBERTAD,DESPISTE,0,2
20210522,AREQUIPA,DESPISTE,0,1
20210522,AREQUIPA,DESPISTE,0,0
20210522,PUNO,VOLCADURA,0,4
20210523,AREQUIPA,DESPISTE,0,0
20210523,LIMA,DESPISTE,0,1
20210523,LIMA,DESPISTE,0,1
20210523,LIMA,CHOQUE,0,3
20210523,LIMA,CHOQUE,0,0
20210523,LIMA,CHOQUE,0,2
20210523,JUNIN,DESPISTE,0,0
20210523,LIMA,CHOQUE,0,0
20210523,ANCASH,ESPECIAL,0,0
20210523,ICA,DESPISTE,0,3
20210523,ICA,CHOQUE,0,4
20210523,LA LIBERTAD,CHOQUE,1,1
20210523,AREQUIPA,DESPISTE,0,1
20210523,AREQUIPA,DESPISTE,0,0
20210524,JUNIN,CHOQUE,1,0
20210524,MOQUEGUA,DESPISTE,0,0
20210524,LIMA,CHOQUE,0,0
20210524,LIMA,DESPISTE,0,2
20210524,PIURA,DESPISTE,0,2
20210524,ANCASH,DESPISTE,0,4
20210524,ICA,ESPECIAL,0,0
20210524,LA LIBERTAD,CHOQUE,0,6
20210524,ANCASH,DESPISTE,0,0
20210524,LAMBAYEQUE,DESPISTE,0,1
20210525,LIMA,CHOQUE,0,2
20210525,LIMA,DESPISTE,0,2
20210525,LAMBAYEQUE,CHOQUE,0,3
20210525,LIMA,CHOQUE,0,0
20210525,LIMA,CHOQUE,0,1
20210525,LIMA,CHOQUE,0,0
20210525,LIMA,CHOQUE,0,2
20210525,ANCASH,DESPISTE,0,1
20210525,AREQUIPA,CHOQUE,1,0
20210525,LA LIBERTAD,CHOQUE,0,0
20210525,LAMBAYEQUE,CHOQUE,2,1
20210525,AREQUIPA,CHOQUE,0,2
20210525,AREQUIPA,CHOQUE,5,6
20210526,ICA,CHOQUE,0,2
20210526,LIMA,DESPISTE,0,0
20210526,LIMA,CHOQUE,0,2
20210526,LIMA,CHOQUE,0,1
20210526,AREQUIPA,DESPISTE,0,2
20210526,MOQUEGUA,CHOQUE,0,1
20210526,MOQUEGUA,DESPISTE,0,0
20210526,PUNO,CHOQUE,0,2
20210527,AREQUIPA,CHOQUE,0,3
20210527,LIMA,CHOQUE,0,1
20210527,LIMA,CHOQUE,0,2
20210527,AREQUIPA,DESPISTE,0,0
20210527,PIURA,DESPISTE,0,0
20210527,JUNIN,DESPISTE,0,1
20210527,AREQUIPA,CHOQUE,1,0
20210527,ANCASH,CHOQUE,0,1
20210528,AREQUIPA,CHOQUE,1,3
20210528,LIMA,ATROPELLO,0,0
20210528,JUNIN,CHOQUE,0,0
20210528,PUNO,DESPISTE,3,0
20210528,LIMA,ATROPELLO,0,1
20210528,LIMA,CHOQUE,0,0
20210528,JUNIN,CHOQUE,2,4
20210528,LIMA,CHOQUE,0,1
20210528,ANCASH,CHOQUE,0,2
20210528,LIMA,DESPISTE,0,4
20210528,JUNIN,DESPISTE,2,4
20210528,LIMA,CHOQUE,2,0
20210528,AREQUIPA,DESPISTE,0,0
20210528,ANCASH,DESPISTE,0,1
20210528,ICA,CHOQUE,0,6
20210528,LA LIBERTAD,DESPISTE,0,1
20210528,LA LIBERTAD,CHOQUE,0,1
20210528,LA LIBERTAD,CHOQUE,0,2
20210528,AREQUIPA,CHOQUE,0,1
20210528,AREQUIPA,DESPISTE,0,0
20210528,LAMBAYEQUE,CHOQUE,0,3
20210528,AREQUIPA,DESPISTE,0,2
20210528,PUNO,CHOQUE,0,5
20210529,LIMA,CHOQUE,0,1
20210529,PIURA,CHOQUE,0,0
20210529,LIMA,DESPISTE,0,2
20210529,JUNIN,CHOQUE,1,0
20210529,LIMA,CHOQUE,0,2
20210529,AREQUIPA,DESPISTE,0,1
20210529,LIMA,CHOQUE,0,1
20210529,LIMA,CHOQUE,0,1
20210529,LIMA,CHOQUE,2,0
20210529,ANCASH,DESPISTE,1,4
20210529,ICA,CHOQUE,0,3
20210529,ANCASH,DESPISTE,0,0
20210529,AREQUIPA,CHOQUE,2,0
20210529,LAMBAYEQUE,CHOQUE,0,0
20210529,AREQUIPA,DESPISTE,0,1
20210530,LAMBAYEQUE,DESPISTE,0,2
20210530,LIMA,ATROPELLO,0,0
20210530,JUNIN,DESPISTE,0,28
20210530,AREQUIPA,CHOQUE,0,0
20210530,JUNIN,CHOQUE,0,3
20210530,LIMA,DESPISTE,0,0
20210530,AREQUIPA,DESPISTE,0,0
20210530,ICA,CHOQUE,0,1
20210530,PIURA,CHOQUE,0,1
20210530,PUNO,DESPISTE,0,0
20210530,PUNO,DESPISTE,0,3
20210530,LA LIBERTAD,ESPECIAL,0,1
20210530,PUNO,CHOQUE,0,4
20210531,AREQUIPA,DESPISTE,0,0
20210531,ANCASH,DESPISTE,0,1
20210531,LAMBAYEQUE,CHOQUE,0,1
20210531,MOQUEGUA,DESPISTE,0,2
20210531,PUNO,CHOQUE,0,0
20210531,PUNO,ATROPELLO,0,1
20210531,LA LIBERTAD,CHOQUE,0,2
20210601,JUNIN,DESPISTE,0,0
20210601,JUNIN,DESPISTE,0,0
20210601,PIURA,DESPISTE,0,1
20210601,LIMA,DESPISTE,0,1
20210601,PIURA,DESPISTE,0,0
20210601,LIMA,DESPISTE,0,0
20210601,ANCASH,DESPISTE,0,0
20210601,LA LIBERTAD,ATROPELLO,0,0
20210601,LAMBAYEQUE,CHOQUE,0,1
20210602,JUNIN,CHOQUE,0,2
20210602,JUNIN,DESPISTE,0,1
20210602,LIMA,CHOQUE,0,0
20210602,LIMA,DESPISTE,0,0
20210602,LIMA,DESPISTE,0,0
20210602,LIMA,ATROPELLO,1,0
20210602,JUNIN,DESPISTE,0,5
20210602,ANCASH,DESPISTE,0,0
20210602,ICA,CHOQUE,0,1
20210602,ICA,CHOQUE,0,2
20210602,ICA,CHOQUE,0,2
20210602,ANCASH,DESPISTE,0,2
20210602,LA LIBERTAD,CHOQUE,1,2
20210603,LIMA,CHOQUE,0,1
20210603,LA LIBERTAD,DESPISTE,0,0
20210603,AREQUIPA,ATROPELLO,0,1
20210604,LIMA,DESPISTE,0,1
20210604,LIMA,DESPISTE,0,0
20210604,LIMA,CHOQUE,0,1
20210604,LIMA,CHOQUE,0,2
20210604,JUNIN,CHOQUE,0,2
20210604,ANCASH,CHOQUE,0,2
20210604,LA LIBERTAD,DESPISTE,1,0
20210604,ANCASH,CHOQUE,0,0
20210604,LAMBAYEQUE,ATROPELLO,1,0
20210604,LAMBAYEQUE,CHOQUE,0,2
20210604,LAMBAYEQUE,ATROPELLO,0,1
20210604,AREQUIPA,CHOQUE,0,3
20210604,MOQUEGUA,DESPISTE,0,2
20210605,PIURA,CHOQUE,0,2
20210605,ICA,CHOQUE,0,1
20210605,PUNO,CHOQUE,0,0
20210605,LIMA,CHOQUE,0,4
20210605,LAMBAYEQUE,ESPECIAL,0,1
20210605,JUNIN,DESPISTE,0,1
20210605,LIMA,CHOQUE,1,0
20210605,ANCASH,DESPISTE,0,2
20210605,ANCASH,ESPECIAL,0,0
20210605,LA LIBERTAD,CHOQUE,0,1
20210605,AREQUIPA,CHOQUE,0,0
20210605,AREQUIPA,CHOQUE,1,1
20210606,JUNIN,CHOQUE,0,0
20210606,PUNO,CHOQUE,0,2
20210606,JUNIN,CHOQUE,0,1
20210606,LIMA,CHOQUE,0,0
20210606,PIURA,DESPISTE,0,1
20210606,PUNO,CHOQUE,0,0
20210606,PIURA,CHOQUE,0,2
20210606,ICA,DESPISTE,0,0
20210606,ICA,DESPISTE,0,0
20210606,PIURA,DESPISTE,0,4
20210607,LIMA,CHOQUE,0,15
20210607,JUNIN,DESPISTE,0,1
20210607,PUNO,CHOQUE,0,3
20210607,AREQUIPA,DESPISTE,0,0
20210607,LIMA,ESPECIAL,0,0
20210607,AREQUIPA,DESPISTE,1,2
20210607,LAMBAYEQUE,CHOQUE,0,2
20210607,LIMA,DESPISTE,0,1
20210607,ICA,DESPISTE,0,0
20210607,ANCASH,CHOQUE,0,3
20210607,LAMBAYEQUE,CHOQUE,1,0
20210607,PUNO,CHOQUE,0,0
20210608,LA LIBERTAD,DESPISTE,18,5
20210608,PUNO,DESPISTE,0,0
20210608,AREQUIPA,CHOQUE,0,1
20210608,LIMA,DESPISTE,0,4
20210608,LIMA,CHOQUE,0,0
20210608,LIMA,DESPISTE,0,5
20210608,LIMA,CHOQUE,0,0
20210608,AREQUIPA,DESPISTE,0,1
20210608,PUNO,CHOQUE,0,1
20210608,ICA,DESPISTE,0,1
20210608,LA LIBERTAD,DESPISTE,0,0
20210608,AREQUIPA,DESPISTE,0,1
20210609,LIMA,CHOQUE,1,0
20210609,LIMA,DESPISTE,0,1
20210609,AREQUIPA,DESPISTE,0,0
20210609,AREQUIPA,DESPISTE,0,0
20210609,LIMA,CHOQUE,0,1
20210609,LIMA,CHOQUE,0,1
20210609,LIMA,DESPISTE,0,3
20210609,LA LIBERTAD,CHOQUE,1,2
20210609,AREQUIPA,ATROPELLO,1,1
20210609,AREQUIPA,DESPISTE,0,0
20210610,PUNO,DESPISTE,2,0
20210610,JUNIN,CHOQUE,1,4
20210610,LIMA,DESPISTE,0,1
20210610,JUNIN,CHOQUE,0,0
20210610,AREQUIPA,DESPISTE,0,1
20210610,AREQUIPA,CHOQUE,0,0
20210610,LIMA,CHOQUE,0,2
20210610,LIMA,CHOQUE,0,1
20210610,ICA,CHOQUE,0,0
20210610,LA LIBERTAD,DESPISTE,0,0
20210611,LIMA,CHOQUE,0,0
20210611,LIMA,ESPECIAL,0,0
20210611,ANCASH,CHOQUE,2,5
20210611,ICA,DESPISTE,0,0
20210611,AREQUIPA,CHOQUE,0,0
20210611,AREQUIPA,CHOQUE,0,5
20210611,PIURA,DESPISTE,0,0
20210611,PUNO,CHOQUE,1,0
20210612,ICA,CHOQUE,0,4
20210612,LIMA,CHOQUE,0,1
20210612,ANCASH,DESPISTE,0,4
20210612,LIMA,CHOQUE,0,2
20210612,JUNIN,CHOQUE,0,2
20210612,ANCASH,DESPISTE,0,2
20210612,AREQUIPA,CHOQUE,0,1
20210612,AREQUIPA,DESPISTE,0,0
20210613,PIURA,DESPISTE,0,1
20210613,PUNO,CHOQUE,0,5
20210613,JUNIN,DESPISTE,0,0
20210613,LIMA,CHOQUE,1,0
20210613,JUNIN,DESPISTE,0,1
20210613,LIMA,DESPISTE,0,1
20210613,LIMA,DESPISTE,0,3
20210613,LIMA,CHOQUE,1,0
20210613,ANCASH,CHOQUE,0,1
20210613,PIURA,CHOQUE,0,0
20210613,PIURA,DESPISTE,1,0
20210613,MOQUEGUA,DESPISTE,0,2
20210614,JUNIN,CHOQUE,0,3
20210614,LIMA,CHOQUE,0,0
20210614,LIMA,CHOQUE,0,1
20210614,MOQUEGUA,DESPISTE,0,1
20210614,AREQUIPA,DESPISTE,0,1
20210614,JUNIN,CHOQUE,0,1
20210614,LA LIBERTAD,CHOQUE,0,0
20210614,LIMA,DESPISTE,0,1
20210614,ANCASH,CHOQUE,0,1
20210614,ANCASH,CHOQUE,0,0
20210614,AREQUIPA,DESPISTE,0,1
20210614,LA LIBERTAD,DESPISTE,0,1
20210614,LAMBAYEQUE,CHOQUE,0,1
20210614,AREQUIPA,CHOQUE,0,6
20210614,AREQUIPA,DESPISTE,0,1
20210614,AREQUIPA,CHOQUE,1,1
20210614,MOQUEGUA,CHOQUE,0,0
20210615,AREQUIPA,CHOQUE,1,0
20210615,JUNIN,CHOQUE,0,0
20210615,PIURA,DESPISTE,0,1
20210615,ANCASH,CHOQUE,0,2
20210615,ANCASH,DESPISTE,0,1
20210615,LAMBAYEQUE,CHOQUE,0,0
20210616,JUNIN,CHOQUE,0,1
20210616,LIMA,CHOQUE,1,0
20210616,LIMA,DESPISTE,0,0
20210616,LIMA,DESPISTE,0,0
20210616,LIMA,CHOQUE,0,1
20210616,LIMA,DESPISTE,0,0
20210616,ICA,CHOQUE,1,0
20210616,AREQUIPA,DESPISTE,0,3
20210616,LAMBAYEQUE,DESPISTE,0,0
20210616,AREQUIPA,CHOQUE,1,1
20210617,LIMA,CHOQUE,0,0
20210617,JUNIN,CHOQUE,0,0
20210617,LIMA,DESPISTE,0,0
20210617,LIMA,ESPECIAL,0,0
20210617,LIMA,DESPISTE,0,1
20210617,LIMA,DESPISTE,0,0
20210617,AREQUIPA,CHOQUE,0,0
20210617,LAMBAYEQUE,CHOQUE,0,1
20210617,LAMBAYEQUE,CHOQUE,0,0
20210617,PIURA,CHOQUE,1,0
20210617,AREQUIPA,DESPISTE,0,1
20210617,PUNO,CHOQUE,0,2
20210618,LA LIBERTAD,DESPISTE,1,0
20210618,LIMA,CHOQUE,0,3
20210618,AREQUIPA,DESPISTE,0,1
20210618,JUNIN,ATROPELLO,1,0
20210618,AREQUIPA,CHOQUE,0,0
20210618,LAMBAYEQUE,CHOQUE,0,2
20210618,LIMA,CHOQUE,0,0
20210618,LIMA,DESPISTE,0,5
20210618,PUNO,DESPISTE,0,0
20210618,ANCASH,DESPISTE,0,0
20210618,ANCASH,DESPISTE,0,1
20210618,AREQUIPA,ATROPELLO,0,0
20210618,PIURA,DESPISTE,0,3
20210618,PUNO,DESPISTE,0,0
20210619,LIMA,CHOQUE,0,2
20210619,LIMA,DESPISTE,0,0
20210619,LIMA,DESPISTE,0,2
20210619,LAMBAYEQUE,CHOQUE,0,0
20210619,LIMA,ATROPELLO,0,0
20210619,LAMBAYEQUE,CHOQUE,0,1
20210619,JUNIN,CHOQUE,0,1
20210619,LIMA,DESPISTE,0,0
20210619,LIMA,DESPISTE,0,1
20210619,ANCASH,CHOQUE,0,3
20210619,PUNO,DESPISTE,0,0
20210619,LA LIBERTAD,CHOQUE,0,0
20210619,PIURA,DESPISTE,0,2
20210619,MOQUEGUA,CHOQUE,0,0
20210620,JUNIN,ATROPELLO,0,0
20210620,LIMA,DESPISTE,0,0
20210620,LIMA,DESPISTE,0,0
20210620,LAMBAYEQUE,CHOQUE,0,2
20210620,LIMA,DESPISTE,1,1
20210620,ANCASH,CHOQUE,0,2
20210620,LIMA,DESPISTE,0,0
20210620,LIMA,CHOQUE,0,1
20210620,ICA,DESPISTE,0,4
20210620,MOQUEGUA,DESPISTE,0,1
20210620,MOQUEGUA,CHOQUE,0,0
20210620,ANCASH,CHOQUE,1,0
20210620,AREQUIPA,CHOQUE,0,0
20210620,AREQUIPA,CHOQUE,0,1
20210620,AREQUIPA,DESPISTE,0,0
20210620,AREQUIPA,DESPISTE,0,2
20210620,PIURA,CHOQUE,0,0
20210620,AREQUIPA,DESPISTE,0,0
20210620,PIURA,DESPISTE,0,1
20210620,PUNO,DESPISTE,0,0
20210621,LIMA,ATROPELLO,0,0
20210621,LIMA,DESPISTE,0,3
20210621,LAMBAYEQUE,CHOQUE,0,1
20210621,LIMA,CHOQUE,0,1
20210621,LIMA,DESPISTE,0,0
20210621,ANCASH,DESPISTE,0,0
20210621,LIMA,CHOQUE,0,2
20210621,ANCASH,DESPISTE,0,4
20210621,ANCASH,DESPISTE,0,3
20210621,ICA,ATROPELLO,0,1
20210621,ANCASH,CHOQUE,0,0
20210622,PIURA,CHOQUE,1,3
20210622,MOQUEGUA,CHOQUE,0,2
20210622,LIMA,DESPISTE,0,1
20210622,AREQUIPA,DESPISTE,0,2
