AÑO,FECHA ENVIO,DEPARTAMENTO,PROVINCIA,DISTRITO,NOMBRE CENTRO ATENCION,CASOS ATENDIDOS-TOTAL--,CASOS ATENDIDOS - HOMBRES - TOTAL,CASOS ATENDIDOS - MUJERES - TOTAL,CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,CASOS ATENDIDOS - VIOLENCIA FISICA,CASOS ATENDIDOS - VIOLENCIA SEXUAL,CASOS ATENDIDOS - 0_5 - TOTAL,CASOS ATENDIDOS - 0_5 - HOMBRES,CASOS ATENDIDOS - 0_5 - MUJERES,CASOS ATENDIDOS - 6_11 - TOTAL,CASOS ATENDIDOS - 6_11 - HOMBRES,CASOS ATENDIDOS - 6_11 - MUJERES,CASOS ATENDIDOS - 12_17 - TOTAL,CASOS ATENDIDOS - 12_17 - HOMBRES,CASOS ATENDIDOS - 12_17 - MUJERES,CASOS ATENDIDOS - 18_29 - TOTAL,CASOS ATENDIDOS - 18_29 - HOMBRES,CASOS ATENDIDOS - 18_29 - MUJERES,CASOS ATENDIDOS - 30_59 - TOTAL,CASOS ATENDIDOS - 30_59 - HOMBRES,CASOS ATENDIDOS - 30_59 - MUJERES,CASOS ATENDIDOS - 60_MAS - TOTAL,CASOS ATENDIDOS - 60_MAS - HOMBRES,CASOS ATENDIDOS - 60_MAS - MUJERES
2021,17/01/2021,PUNO,CHUCUITO,HUACULLANI,CEM COMISARÍA RURAL HUACULLANI,93,20,73,45,45,3,12,3,9,12,8,4,13,3,10,16,2,14,34,2,32,6,2,4
2021,17/01/2021,ÁNCAsh,BOLOGNESI,CHIQUIAN,CEM COMISARÍA SECTORIAL BOLOGNESI CHIQUIAN,159,16,143,70,70,19,8,3,5,23,5,18,32,5,27,23,0,23,63,3,60,10,0,10
2021,17/01/2021,AREQUIPA,AREQUIPA,SOCABAYA,CEM COMISARÍA SECTORIAL SOCABAYA,710,132,578,369,239,102,57,22,35,126,52,74,116,25,91,106,5,101,268,17,251,37,11,26
2021,17/01/2021,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,CEM COMISARÍA NUEVA CAJAMARCA,427,40,387,183,180,64,14,7,7,46,14,32,65,7,58,142,3,139,153,4,149,7,5,2
2021,17/01/2021,UCAYALI,PADRE ABAD,IRAZOLA,CEM COMISARÍA SAN ALEJANDRO,137,5,132,46,60,31,1,0,1,8,2,6,28,1,27,47,1,46,53,1,52,0,0,0
2021,17/01/2021,LORETO,MAYNAS,BELEN,CEM COMISARÍA 09 DE OCTUBRE,509,18,491,296,159,54,2,0,2,27,3,24,29,3,26,134,0,134,288,7,281,29,5,24
2021,17/01/2021,TUMBES,TUMBES,CORRALES,CEM COMISARÍA CORRALES,177,23,154,83,75,19,6,3,3,19,8,11,27,6,21,47,0,47,75,6,69,3,0,3
2021,17/01/2021,AMAZONAS,LUYA,LAMUD,CEM COMISARÍA RURAL SECTORIAL LAMUD,95,14,81,43,39,13,0,0,0,10,7,3,21,2,19,18,1,17,35,2,33,11,2,9
2021,17/01/2021,LIMA,CANTA,SANTA ROSA DE QUIVES,CEM COMISARÍA YANGAS,119,13,106,63,41,15,14,1,13,18,7,11,25,3,22,20,0,20,39,1,38,3,1,2
2021,17/01/2021,UCAYALI,CORONEL PORTILLO,YARINACOCHA,CEM COMISARÍA YARINACOCHA,693,80,613,255,327,111,19,9,10,68,14,54,123,18,105,175,12,163,284,21,263,24,6,18
2021,17/01/2021,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,CEM COMISARÍA CAMPOVERDE,216,33,183,73,107,36,7,4,3,27,14,13,42,7,35,48,2,46,81,4,77,11,2,9
2021,17/01/2021,ICA,CHINCHA,GROCIO PRADO,CEM COMISARÍA EMILIO ROMAN SARAVIA GARCIA,140,11,129,73,49,18,2,0,2,10,3,7,22,4,18,43,1,42,51,0,51,12,3,9
2021,17/01/2021,JUNIN,SATIPO,SATIPO,CEM COMISARÍA SATIPO,292,30,262,107,140,45,12,5,7,21,6,15,36,2,34,90,6,84,114,7,107,19,4,15
2021,17/01/2021,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,CEM COMISARÍA SAN JOSE DE SISA,115,22,93,42,49,24,14,9,5,15,6,9,29,3,26,32,0,32,19,2,17,6,2,4
2021,17/01/2021,TACNA,TACNA,TACNA,CEM COMISARÍA LA NATIVIDAD,71,7,64,28,35,8,0,0,0,8,2,6,7,2,5,16,1,15,31,2,29,9,0,9
2021,17/01/2021,HUANCAVELICA,TAYACAJA,PAMPAS,CEM COMISARÍA PAMPAS DE TAYACAJA,80,8,72,36,32,12,5,3,2,8,3,5,12,0,12,26,1,25,28,1,27,1,0,1
2021,17/01/2021,LIMA METROPOLITANA,LIMA,BREÑA,CEM COMISARÍA BREÑA,32,1,31,21,9,2,1,0,1,5,1,4,1,0,1,8,0,8,14,0,14,3,0,3
2021,17/01/2021,AREQUIPA,LA UNION,COTAHUASI,CEM COMISARÍA SECTORIAL COTAHUASI,35,9,26,17,14,4,2,1,1,5,2,3,5,0,5,8,0,8,10,1,9,5,5,0
2021,17/01/2021,PUNO,HUANCANE,HUANCANE,CEM COMISARÍA SECTORIAL HUANCANE,15,1,14,3,9,3,0,0,0,2,1,1,2,0,2,5,0,5,3,0,3,3,0,3
2021,17/01/2021,PIURA,AYABACA,AYABACA,CEM COMISARÍA SUYO,25,0,25,6,16,3,1,0,1,2,0,2,0,0,0,7,0,7,8,0,8,7,0,7
2021,17/01/2021,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CEM CENTRO DE SALUD - SANTA JULIA,784,100,684,429,275,80,28,19,9,69,20,49,116,23,93,193,10,183,344,18,326,34,10,24
2022,15/12/2021,APURÍMAC,ABANCAY,ABANCAY,CEM ABANCAY,184,15,169,105,59,20,2,0,2,10,1,9,19,3,16,34,2,32,101,3,98,18,6,12
2022,15/12/2021,HUANCAVELICA,ACOBAMBA,ACOBAMBA,CEM ACOBAMBA,193,15,178,85,87,21,6,2,4,13,2,11,27,3,24,42,2,40,88,4,84,17,2,15
2022,15/12/2021,HUÁNUCO,AMBO,AMBO,CEM AMBO,251,40,211,96,109,46,20,10,10,39,18,21,42,7,35,60,0,60,78,3,75,12,2,10
2022,15/12/2021,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CEM ANDAHUAYLAS,265,13,252,96,107,62,2,0,2,25,6,19,51,6,45,59,0,59,111,0,111,17,1,16
2022,15/12/2021,APURÍMAC,ANTABAMBA,ANTABAMBA,CEM ANTABAMBA,123,10,113,68,46,9,3,1,2,5,3,2,13,1,12,18,1,17,61,1,60,23,3,20
2022,15/12/2021,PIURA,AYABACA,SUYO,CEM SUYO,80,7,73,32,30,18,1,0,1,6,3,3,24,2,22,18,0,18,28,2,26,3,0,3
2022,15/12/2021,AYACUCHO,HUAMANGA,AYACUCHO,CEM HUAMANGA,394,31,363,174,105,115,7,3,4,40,9,31,97,13,84,103,1,102,140,4,136,7,1,6
2022,15/12/2021,AMAZONAS,BAGUA,BAGUA,CEM BAGUA,95,9,86,45,27,23,3,0,3,17,7,10,14,0,14,27,0,27,30,2,28,4,0,4
2022,15/12/2021,CAJAMARCA,CAJAMARCA,CAJAMARCA,CEM CAJAMARCA,178,21,157,49,65,64,9,3,6,26,9,17,55,4,51,35,0,35,49,4,45,4,1,3
2022,15/12/2021,CALLAO,CALLAO,CALLAO,CEM CALLAO,794,176,618,327,281,186,64,33,31,132,60,72,207,50,157,116,3,113,202,16,186,73,14,59
2022,15/12/2021,AREQUIPA,CAMANÁ,CAMANÁ,CEM CAMANA,361,72,289,139,148,74,34,24,10,72,29,43,87,13,74,44,2,42,110,3,107,14,1,13
2022,15/12/2021,AYACUCHO,CANGALLO,CANGALLO,CEM CANGALLO,138,17,121,73,44,21,12,3,9,20,8,12,34,6,28,27,0,27,44,0,44,1,0,1
2022,15/12/2021,LIMA,CAÑETE,IMPERIAL,CEM IMPERIAL,394,75,319,239,81,74,16,8,8,42,17,25,76,14,62,77,2,75,147,24,123,36,10,26
2022,15/12/2021,LIMA,LIMA,CARABAYLLO,CEM CARABAYLLO,341,58,283,102,139,100,26,11,15,67,21,46,95,16,79,59,3,56,75,1,74,19,6,13
2022,15/12/2021,AREQUIPA,AREQUIPA,AREQUIPA,CEM AREQUIPA,850,194,656,426,279,145,83,42,41,148,53,95,159,41,118,124,7,117,254,27,227,82,24,58
2022,15/12/2021,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CEM CHACHAPOYAS,211,19,192,62,78,71,5,0,5,19,5,14,52,4,48,41,1,40,75,5,70,19,4,15
2022,15/12/2021,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,CEM CHANCHAMAYO,372,30,342,152,130,90,15,10,5,34,10,24,60,3,57,79,0,79,153,2,151,31,5,26
2022,15/12/2021,LAMBAYEQUE,CHICLAYO,CHICLAYO,CEM CHICLAYO,333,35,298,140,111,82,13,5,8,49,14,35,52,5,47,70,2,68,113,5,108,36,4,32
2022,15/12/2021,JUNÍN,HUANCAYO,CHilca,CEM CHILCA,429,30,399,209,145,75,6,3,3,41,11,30,76,8,68,112,3,109,177,2,175,17,3,14
2022,15/12/2021,ÁNCAsh,SANTA,CHIMBOTE,CEM CHIMBOTE,332,59,273,201,111,20,8,2,6,28,15,13,30,9,21,67,4,63,165,15,150,34,14,20
2022,15/12/2021,APURÍMAC,CHINCHEROS,CHINCHEROS,CEM CHINCHEROS,362,42,320,178,149,35,17,8,9,25,12,13,37,5,32,84,1,83,176,10,166,23,6,17
2022,15/12/2021,AREQUIPA,AREQUIPA,SOCABAYA,CEM SOCABAYA,366,61,305,190,129,47,29,13,16,54,26,28,73,17,56,56,1,55,133,0,133,21,4,17
2022,15/12/2021,LA LIBertAD,ASCOPE,CHOCOPE,CEM CHOCOPE,275,39,236,155,60,60,24,11,13,53,15,38,55,5,50,58,3,55,73,0,73,12,5,7
2022,15/12/2021,CAJAMARCA,CHOTA,CHOTA,CEM CHOTA,149,19,130,50,56,43,3,2,1,22,6,16,34,5,29,22,1,21,57,1,56,11,4,7
2022,15/12/2021,PIURA,MORROPÓN,CHULUCANAS,CEM CHULUCANAS,274,4,270,129,85,60,3,2,1,10,0,10,50,1,49,82,0,82,124,1,123,5,0,5
2022,15/12/2021,CUSCO,CHUMBIVILCAS,SANTO TOMÁS,CEM CHUMBIVILCAS,208,20,188,84,67,57,9,5,4,12,7,5,45,4,41,39,2,37,88,0,88,15,2,13
2022,15/12/2021,APURÍMAC,GRAU,CHUQUIBAMBILLA,CEM CHUQUIBAMBILLA,75,5,70,23,40,12,0,0,0,4,1,3,8,0,8,16,0,16,38,2,36,9,2,7
2022,15/12/2021,HUANCAVELICA,CHURCAMPA,CHURCAMPA,CEM CHURCAMPA,194,28,166,69,81,44,13,12,1,24,5,19,49,6,43,45,0,45,53,3,50,10,2,8
2022,15/12/2021,LIMA,LIMA,COMAS,CEM COMAS,344,45,299,139,96,109,15,6,9,55,18,37,83,6,77,56,2,54,105,1,104,30,12,18
2022,15/12/2021,JUNÍN,CONCEPCIÓN,CONCEPCIÓN,CEM CONCEPCION,367,49,318,201,114,52,25,8,17,31,15,16,61,6,55,73,2,71,141,8,133,36,10,26
2022,15/12/2021,CUSCO,CUSCO,WANCHAQ,CEM CUSCO,367,30,337,138,137,92,13,9,4,44,12,32,69,6,63,82,1,81,140,1,139,19,1,18
2022,15/12/2021,LIMA,LIMA,EL AGUSTINO,CEM EL AGUSTINO,224,53,171,76,117,31,24,10,14,38,13,25,47,11,36,23,0,23,59,3,56,33,16,17
2022,15/12/2021,CUSCO,ESPINAR,ESPINAR,CEM ESPINAR,289,10,279,139,119,31,2,0,2,11,4,7,23,2,21,87,0,87,159,4,155,7,0,7
2022,15/12/2021,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,CEM FERREÑAFE,67,18,49,30,22,15,6,4,2,14,7,7,26,6,20,7,0,7,12,1,11,2,0,2
2022,15/12/2021,LIMA,HUAURA,HUACHO,CEM HUACHO,199,33,166,99,68,32,9,4,5,37,18,19,46,5,41,33,2,31,62,3,59,12,1,11
2022,15/12/2021,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,CEM HUAMACHUCO,47,0,47,9,19,19,0,0,0,3,0,3,14,0,14,17,0,17,10,0,10,3,0,3
2022,15/12/2021,AYACUCHO,HUANCA SANCOS,SANCOS,CEM HUANCASANCOS,91,11,80,52,28,11,1,1,0,6,2,4,11,3,8,16,0,16,47,2,45,10,3,7
2022,15/12/2021,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,CEM HUANCAVELICA,245,49,196,121,77,47,38,20,18,35,13,22,45,8,37,38,3,35,84,4,80,5,1,4
2022,15/12/2021,JUNÍN,HUANCAYO,HUANCAYO,CEM HUANCAYO,682,93,589,326,267,89,39,16,23,75,36,39,125,18,107,136,5,131,254,5,249,53,13,40
2022,15/12/2021,AYACUCHO,HUANTA,HUANTA,CEM HUANTA,112,8,104,53,32,27,6,2,4,11,3,8,24,2,22,30,0,30,34,0,34,7,1,6
2022,15/12/2021,HUÁNUCO,HUÁNUCO,AMARILIS,CEM HUANUCO,539,63,476,118,230,191,23,11,12,79,29,50,162,18,144,117,1,116,146,0,146,12,4,8
2022,15/12/2021,ÁNCAsh,HUARAZ,HUARAZ,CEM HUARAZ,170,22,148,71,86,13,3,2,1,11,7,4,21,6,15,37,0,37,86,3,83,12,4,8
2022,15/12/2021,ÁNCAsh,HUARMEY,HUARMEY,CEM HUARMEY,230,27,203,83,87,60,7,4,3,24,6,18,55,7,48,49,3,46,80,4,76,15,3,12
2022,15/12/2021,LIMA,HUAROCHIRÍ,MATUCANA,CEM HUAROCHIRI,135,20,115,61,36,38,13,8,5,16,4,12,36,8,28,23,0,23,45,0,45,2,0,2
2022,15/12/2021,LIMA,LIMA,ATE,CEM HUAYCAN,264,42,222,134,83,47,10,3,7,31,9,22,30,5,25,59,6,53,107,11,96,27,8,19
2022,15/12/2021,MADRE DE DIOS,MANU,HUEPETUHE,CEM HUEPETUHE,126,6,120,75,36,15,3,2,1,14,2,12,9,1,8,24,0,24,72,0,72,4,1,3
2022,15/12/2021,MADRE DE DIOS,TAHUAMANU,IBERIA,CEM IBERIA,201,24,177,92,70,39,23,11,12,42,6,36,52,6,46,31,0,31,52,1,51,1,0,1
2022,15/12/2021,ICA,ICA,ICA,CEM ICA,259,49,210,107,114,38,27,17,10,43,18,25,51,12,39,45,1,44,81,0,81,12,1,11
2022,15/12/2021,PUNO,EL COLLAO,ILAVE,CEM ILAVE,168,18,150,85,72,11,12,6,6,19,5,14,19,5,14,38,0,38,68,2,66,12,0,12
2022,15/12/2021,LIMA,LIMA,INDEPENDENCIA,CEM INDEPENDENCIA,306,47,259,131,114,61,31,15,16,38,11,27,78,18,60,44,2,42,88,0,88,27,1,26
2022,15/12/2021,LORETO,MAYNAS,PUNCHANA,CEM IQUITOS,135,14,121,61,41,33,3,0,3,12,5,7,28,6,22,28,1,27,55,1,54,9,1,8
2022,15/12/2021,CAJAMARCA,JAÉN,JAÉN,CEM JAEN,257,16,241,131,76,50,4,1,3,16,5,11,35,3,32,65,0,65,126,3,123,11,4,7
2022,15/12/2021,JUNÍN,JAUJA,JAUJA,CEM JAUJA,174,38,136,108,49,17,23,12,11,26,10,16,34,10,24,33,1,32,52,4,48,6,1,5
2022,15/12/2021,PUNO,SAN ROMÁN,JULIACA,CEM JULIACA,257,9,248,98,124,35,2,1,1,10,4,6,31,1,30,67,0,67,131,3,128,16,0,16
2022,15/12/2021,CUSCO,LA CONVENCIÓN,KIMBIRI,CEM KIMBIRI,314,24,290,95,150,69,6,3,3,21,3,18,69,5,64,88,1,87,125,12,113,5,0,5
2022,15/12/2021,LA LIBertAD,TRUJILLO,LA ESPERANZA,CEM LA ESPERANZA,369,37,332,133,136,100,22,9,13,51,18,33,98,4,94,75,3,72,101,1,100,22,2,20
2022,15/12/2021,AYACUCHO,LA MAR,SAN MIGUEL,CEM LA MAR,173,25,148,58,91,24,5,3,2,17,10,7,28,6,22,60,1,59,51,1,50,12,4,8
2022,15/12/2021,LIMA,LIMA,SAN LUIS,CEM SAN LUIS,113,23,90,47,38,28,9,2,7,6,3,3,29,6,23,16,0,16,35,2,33,18,10,8
2022,15/12/2021,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CEM LAMBAYEQUE,170,38,132,85,63,22,7,6,1,31,13,18,30,9,21,44,1,43,51,4,47,7,5,2
2022,15/12/2021,LIMA,LIMA,LIMA,CEM LIMA,995,136,859,487,283,225,55,27,28,128,37,91,140,16,124,211,8,203,359,16,343,102,32,70
2022,15/12/2021,LIMA,LIMA,LOS OLIVOS,CEM LOS OLIVOS,485,73,412,207,154,124,40,15,25,77,22,55,97,17,80,84,1,83,134,4,130,53,14,39
2022,15/12/2021,AYACUCHO,LUCANAS,PUQUIO,CEM LUCANAS,188,43,145,87,62,39,23,11,12,32,13,19,56,11,45,17,0,17,46,0,46,14,8,6
2022,15/12/2021,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,CEM MADRE DE DIOS,472,46,426,216,134,122,28,16,12,65,18,47,103,8,95,97,0,97,150,2,148,29,2,27
2022,15/12/2021,LIMA,LIMA,PACHACÁMAC,CEM MANCHAY,388,73,315,184,90,114,44,19,25,88,34,54,100,11,89,49,2,47,97,4,93,10,3,7
2022,15/12/2021,PUNO,MELGAR,AYAVIRI,CEM MELGAR,169,4,165,84,71,14,0,0,0,7,3,4,14,1,13,38,0,38,98,0,98,12,0,12
2022,15/12/2021,AREQUIPA,AREQUIPA,MIRAFLORES,CEM MIRAFLORES,1438,278,1160,699,478,261,125,68,57,247,103,144,268,56,212,217,8,209,459,23,436,122,20,102
2022,15/12/2021,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,CEM MOQUEGUA,194,18,176,74,88,32,5,2,3,13,2,11,20,3,17,33,2,31,111,5,106,12,4,8
2022,15/12/2021,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,CEM MOYOBAMBA,393,63,330,207,101,85,22,13,9,55,24,31,95,12,83,83,5,78,125,9,116,13,0,13
2022,15/12/2021,ICA,NASCA,NASCA,CEM NASCA,160,21,139,59,53,48,6,3,3,17,8,9,39,6,33,30,0,30,57,1,56,11,3,8
2022,15/12/2021,LORETO,LORETO,NAUTA,CEM NAUTA,127,11,116,32,70,25,4,1,3,7,3,4,27,1,26,39,2,37,47,3,44,3,1,2
2022,15/12/2021,ÁNCAsh,SANTA,NUEVO CHIMBOTE,CEM NUEVO CHIMBOTE,183,41,142,154,28,1,23,11,12,24,10,14,24,7,17,39,3,36,57,3,54,16,7,9
2022,15/12/2021,LA LIBertAD,OTUZCO,OTUZCO,CEM OTUZCO,110,15,95,33,47,30,1,0,1,9,2,7,24,9,15,29,1,28,42,0,42,5,3,2
2022,15/12/2021,PASCO,OXAPAMPA,OXAPAMPA,CEM OXAPAMPA,223,47,176,164,42,17,21,11,10,34,12,22,38,16,22,47,3,44,74,4,70,9,1,8
2022,15/12/2021,CALLAO,CALLAO,VENTANILLA,CEM PACHACUTEC,350,72,278,141,110,99,26,22,4,71,23,48,116,19,97,47,0,47,79,3,76,11,5,6
2022,15/12/2021,UCAYALI,PADRE ABAD,PADRE ABAD,CEM PADRE ABAD,148,17,131,44,67,37,7,2,5,18,10,8,27,2,25,40,0,40,49,2,47,7,1,6
2022,15/12/2021,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CEM SAN JUAN DE MIRAFLORES,284,38,246,100,85,99,15,5,10,47,8,39,74,15,59,62,2,60,73,3,70,13,5,8
2022,15/12/2021,AYACUCHO,PARINACOCHAS,CORACORA,CEM PARINACOCHAS,170,23,147,78,77,15,1,0,1,21,10,11,31,5,26,32,0,32,68,2,66,17,6,11
2022,15/12/2021,PASCO,PASCO,CHAUPIMARCA,CEM PASCO,199,6,193,78,86,35,3,2,1,14,3,11,44,0,44,46,0,46,85,0,85,7,1,6
2022,15/12/2021,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,CEM PAUCAR DEL SARA SARA,138,15,123,61,56,21,1,1,0,8,3,5,22,2,20,15,0,15,64,4,60,28,5,23
2022,15/12/2021,CUSCO,LA CONVENCIÓN,PICHARI,CEM PICHARI,272,39,233,133,117,22,15,4,11,28,12,16,32,7,25,74,8,66,108,6,102,15,2,13
2022,15/12/2021,ICA,PISCO,PISCO,CEM PISCO,318,24,294,160,109,49,8,3,5,27,7,20,46,4,42,73,0,73,142,4,138,22,6,16
2022,15/12/2021,PIURA,PIURA,CASTILLA,CEM PIURA,482,37,445,272,149,61,8,4,4,18,5,13,65,9,56,131,4,127,232,11,221,28,4,24
2022,15/12/2021,UCAYALI,CORONEL PORTILLO,CALLERIA,CEM PUCALLPA,467,51,416,185,89,193,26,6,20,70,21,49,170,15,155,67,2,65,116,0,116,18,7,11
2022,15/12/2021,PUNO,PUNO,PUNO,CEM PUNO,282,30,252,116,112,54,11,4,7,28,11,17,54,11,43,57,1,56,112,1,111,20,2,18
2022,15/12/2021,CUSCO,LA CONVENCIÓN,SANTA ANA,CEM QUILLABAMBA,269,21,248,138,56,75,12,3,9,31,9,22,63,5,58,40,0,40,106,3,103,17,1,16
2022,15/12/2021,SAN MARTÍN,RIOJA,RIOJA,CEM RIOJA,286,39,247,119,97,70,11,3,8,38,11,27,53,3,50,69,1,68,100,14,86,15,7,8
2022,15/12/2021,LIMA,LIMA,LA MOLINA,CEM LA MOLINA,308,47,261,165,80,63,13,10,3,33,6,27,51,7,44,68,2,66,101,4,97,42,18,24
2022,15/12/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM SAN JUAN DE LURIGANCHO,420,73,347,173,126,121,42,24,18,72,28,44,100,21,79,89,0,89,112,0,112,5,0,5
2022,15/12/2021,LIMA,LIMA,SAN MARTÍN DE PORRES,CEM SAN MARTIN DE PORRES,302,67,235,115,103,84,42,15,27,71,36,35,61,13,48,44,0,44,58,0,58,26,3,23
2022,15/12/2021,LA LIBertAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,CEM SANTIAGO DE CHUCO,124,12,112,58,48,18,6,3,3,18,5,13,23,3,20,37,0,37,37,1,36,3,0,3
2022,15/12/2021,JUNÍN,SATIPO,SATIPO,CEM SATIPO,206,18,188,90,62,54,5,4,1,18,3,15,40,2,38,49,1,48,86,6,80,8,2,6
2022,15/12/2021,PIURA,SECHURA,SECHURA,CEM SECHURA,281,15,266,117,130,34,2,1,1,17,5,12,38,4,34,93,2,91,127,2,125,4,1,3
2022,15/12/2021,CUSCO,CANCHIS,SICUANI,CEM SICUANI,204,20,184,91,83,30,10,4,6,27,11,16,23,4,19,55,0,55,77,0,77,12,1,11
2022,15/12/2021,AYACUCHO,SUCRE,QUEROBAMBA,CEM SUCRE,156,25,131,89,45,22,7,3,4,22,11,11,17,4,13,34,1,33,67,5,62,9,1,8
2022,15/12/2021,PIURA,SULLANA,SULLANA,CEM SULLANA,254,26,228,158,75,21,2,1,1,14,6,8,22,2,20,63,2,61,131,10,121,22,5,17
2022,15/12/2021,LIMA,LIMA,SANTIAGO DE SURCO,CEM SURCO,339,82,257,131,142,66,41,23,18,47,20,27,76,21,55,60,5,55,87,6,81,28,7,21
2022,15/12/2021,LIMA,LIMA,SURQUILLO,CEM SURQUILLO,303,42,261,142,87,74,21,7,14,34,11,23,56,16,40,53,1,52,100,1,99,39,6,33
2022,15/12/2021,TACNA,TACNA,TACNA,CEM TACNA,182,22,160,66,51,65,6,0,6,12,7,5,36,2,34,34,0,34,74,8,66,20,5,15
2022,15/12/2021,SAN MARTÍN,SAN MARTÍN,TARAPOTO,CEM TARAPOTO,842,76,766,501,288,53,9,3,6,47,19,28,66,7,59,249,9,240,415,24,391,56,14,42
2022,15/12/2021,JUNÍN,TARMA,TARMA,CEM TARMA,295,45,250,119,106,70,12,4,8,58,32,26,72,6,66,52,0,52,87,3,84,14,0,14
2022,15/12/2021,HUANCAVELICA,TAYACAJA,PAMPAS,CEM TAYACAJA,180,26,154,55,80,45,14,6,8,37,13,24,31,3,28,39,1,38,54,1,53,5,2,3
2022,15/12/2021,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,CEM TINGO MARIA,423,47,376,145,100,178,19,10,9,46,16,30,144,14,130,72,3,69,133,4,129,9,0,9
2022,15/12/2021,SAN MARTÍN,TOCACHE,UCHIZA,CEM TOCACHE,214,28,186,60,88,66,4,2,2,29,7,22,43,7,36,49,2,47,83,10,73,6,0,6
2022,15/12/2021,LA LIBertAD,TRUJILLO,TRUJILLO,CEM TRUJILLO,868,121,747,358,345,165,97,38,59,120,39,81,162,20,142,165,6,159,245,7,238,79,11,68
2022,15/12/2021,TUMBES,TUMBES,TUMBES,CEM TUMBES,218,36,182,113,85,20,9,5,4,40,19,21,38,10,28,36,0,36,88,2,86,7,0,7
2022,15/12/2021,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,CEM UTCUBAMBA,242,29,213,72,102,68,17,7,10,35,10,25,60,6,54,60,2,58,63,1,62,7,3,4
2022,15/12/2021,CALLAO,CALLAO,VENTANILLA,CEM VENTANILLA,390,50,340,185,114,91,21,15,6,74,25,49,102,8,94,82,0,82,101,2,99,10,0,10
2022,15/12/2021,AYACUCHO,VILCAS HUAMÁN,VILCAS HUAMÁN,CEM VILCAS HUAMAN,192,19,173,85,81,26,11,4,7,19,7,12,33,3,30,35,1,34,84,3,81,10,1,9
2022,15/12/2021,LIMA,LIMA,VILLA EL SALVADOR,CEM VILLA EL SALVADOR,1547,250,1297,631,610,306,72,36,36,214,87,127,345,59,286,305,4,301,494,25,469,117,39,78
2022,15/12/2021,LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,CEM VILLA MARIA DEL TRIUNFO,680,104,576,420,175,85,43,12,31,87,27,60,95,22,73,113,7,106,259,17,242,83,19,64
2022,15/12/2021,PASCO,OXAPAMPA,VILLA RICA,CEM VILLA RICA,288,32,256,111,109,68,14,8,6,26,6,20,70,11,59,55,2,53,116,4,112,7,1,6
2022,15/12/2021,JUNÍN,YAULI,LA OROYA,CEM YAULI,119,11,108,64,23,32,11,3,8,15,3,12,46,4,42,22,0,22,24,1,23,1,0,1
2022,15/12/2021,LIMA,YAUYOS,YAUYOS,CEM YAUYOS,38,4,34,9,21,8,0,0,0,0,0,0,6,0,6,9,2,7,16,0,16,7,2,5
2022,15/12/2021,LORETO,ALTO AMAZONAS,YURIMAGUAS,CEM YURIMAGUAS,152,24,128,72,67,13,4,4,0,14,6,8,21,2,19,40,1,39,61,3,58,12,8,4
2022,15/12/2021,PUNO,AZÁNGARO,AZÁNGARO,CEM AZANGARO,104,12,92,63,31,10,3,0,3,2,1,1,14,2,12,29,2,27,51,5,46,5,2,3
2022,15/12/2021,CALLAO,CALLAO,BELLAVISTA,BELLAVISTA,401,77,324,198,142,61,37,17,20,62,27,35,56,11,45,69,1,68,124,2,122,53,19,34
2022,15/12/2021,JUNÍN,CHUPACA,CHUPACA,CEM CHUPACA,318,77,241,171,104,43,50,26,24,72,30,42,79,17,62,46,1,45,61,1,60,10,2,8
2022,15/12/2021,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CEM PACASMAYO,153,32,121,72,66,15,18,6,12,27,14,13,34,9,25,20,2,18,47,1,46,7,0,7
2022,15/12/2021,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CEM SAN IGNACIO,198,15,183,65,60,73,4,0,4,28,7,21,36,1,35,42,1,41,76,1,75,12,5,7
2022,15/12/2021,AYACUCHO,VÍCTOR FAJARDO,HUANCAPI,CEM VÍCTOR FAJARDO,141,42,99,79,38,24,29,15,14,35,14,21,36,12,24,23,1,22,12,0,12,6,0,6
