Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2020,Ford,Explorer ST,Used,49224,4.5,248,Dealer,Courtesy Nissan,4.2,837,1777 N Central Expy Richardson,TX,75080,Great,4.7,4.6,4.5,4.3,4.7,4.3,Magnetic Metallic,Ebony,Four-wheel Drive,18,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1FM5K8GC9LGA56881,LGA56881,14888
2021,Ford,Explorer Base,Used,35279,4.8,61,Dealer,Honda Cars of Rockwall,4.4,81,1550 I-30 Frontage Rd Rockwall,TX,75087,Good,4.9,4.8,4.9,4.8,4.9,4.8,Iconic Silver,Sandstone,Rear-wheel Drive,21,28,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK7BH9MGA40147,MGA40147P,15246
2021,Ford,F-150 Limited,Used,83000,4.8,79,Dealer,Bill Colwell Ford,4.8,450,238 Waterloo Rd Hudson,IA,50643,Fair,4.8,4.9,4.8,4.6,4.9,4.7,Agate Black Metallic,Admiral Blue,Four-wheel Drive,18,23,Hybrid,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED6MFC82948,U10550,10309
2021,Subaru,Forester Sport,Used,34998,4.9,109,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Good,4.9,4.9,4.9,4.8,4.8,4.9,Crystal White Pearl,Gray,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKALC5MH430629,25AF813T,13106
2021,Toyota,Highlander Platinum,Used,55998,4.9,93,Dealer,CarMax Naperville - Now offering Curbside Pickup,2.3,10,3320 Odyssey Court Naperville,IL,60563,Good,4.9,4.8,4.8,4.8,4.8,4.9,White,Orange,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDFZRBH9MS126092,23083482,10747
2020,BMW,740 i xDrive,Used,63970,5,2,Dealer,BMW of Schererville,4.6,431,1400 Indianapolis Blvd Schererville,IN,46375,Fair,5,5,5,5,5,5,Black Sapphire Metallic,Black,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T4C01LGF97115,P5910,27971
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,53492,4.3,75,Dealer,Gravity Autos Roswell,3.4,28,11170 Alpharetta Hwy Roswell,GA,30076,Fair,4.6,4.6,4,3.9,4.6,4.1,Mojave Silver Metallic,Espresso Brown,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KBXLA009695,009695,41858
2021,Lexus,RX 350 Base,Used,46195,4.8,56,Dealer,WBM of Arlington,3.7,156,3210 10TH ST N Arlington,VA,22201,Great,4.8,4.8,4.8,4.6,4.7,4.8,Nori Green Pearl,Parchment,Front-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2AZMAA0MC203311,22326,12038
2020,Jeep,Grand Cherokee Limited,Used,37500,4.8,150,Dealer,Southern Chrysler Dodge Jeep Ram Greenbrier,4.6,2094,1414 S Military Hwy Chesapeake,VA,23320,Great,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3LC197184,AP2698,14752
2021,Mercedes-Benz,GLB 250 Base 4MATIC,Used,48500,4.4,10,Dealer,Mercedes-Benz of Portsmouth,4.8,169,309 Portsmouth Ave Greenland,NH,3840,Good,4.5,4.9,4.7,3.9,4.5,4.2,Polar White,Macchiato Beige,All-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4HB2MW123992,MW123992,8875
2021,Toyota,RAV4 LE,Certified,33288,4.8,102,Dealer,Longo Toyota,4.8,3528,3534 Peck Rd El Monte,CA,91731,Great,4.8,4.8,4.8,4.7,4.9,4.9,Black,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV6MC119634,1RJ1036,15555
2020,Ford,Edge SEL,Certified,32818,4.9,141,Dealer,AutoNation Ford Scottsdale,4.3,1366,8555 E Frank Lloyd Wright Blvd Scottsdale,AZ,85260,Good,4.9,4.9,4.9,4.8,4.9,4.9,Magnetic Metallic,–,Front-wheel Drive,21,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK3J99LBB68192,LBB68192,10737
2021,Lexus,RX 350,Used,54995,4.8,56,Dealer,Kuni Lexus of Greenwood Village,4.7,643,5150 S Quebec Street Greenwood Village,CO,80111,Good,4.8,4.8,4.8,4.6,4.7,4.8,Atomic Silver,Black,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2AZMDA6MC260396,MC260396,10592
2021,Subaru,Crosstrek Sport,Certified,33986,4.8,78,Dealer,Brandon Tomes Subaru,4.5,62,1100 S Central Expy McKinney,TX,75070,Great,4.9,4.8,4.8,4.8,4.8,4.8,Crystal Black Silica,Gray,All-wheel Drive,27,34,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2GTHSCXMH386673,1S17237,18900
2020,Jeep,Grand Cherokee Limited,Used,37677,4.8,150,Dealer,Jeff Belzer's New Prague,4.8,2154,1185 280th St W New Prague,MN,56071,Good,4.9,4.8,4.8,4.7,4.9,4.8,Slate Blue Pearlcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9LC314119,ND252009B,44501
2020,Honda,CR-V EX-L,Used,34599,4.8,269,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.8,4.8,4.8,4.9,4.9,Gray,Gray,All-wheel Drive,27,32,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRW2H85LH679783,8BF537T,13599
2020,Jeep,Grand Cherokee Limited,Used,42000,4.8,150,Dealer,Toyota of Brookfield,4.7,1665,20655 W Capitol Dr Brookfield,WI,53045,Good,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9LC152024,PRS1612,26212
2021,Audi,Q3 45 S line Premium,Used,39995,5,8,Dealer,The Audi Exchange,4.8,958,2490 Skokie Valley Rd Highland Park,IL,60035,Good,5,5,5,4.9,4.9,4.9,Navarra Blue Metallic,Black,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1DECF36M1020513,AP10626,11463
2021,Toyota,RAV4 LE,Used,34993,4.8,102,Dealer,Nashville Toyota North,4.4,226,2400 Gallatin Pike N Nashville,TN,37115,Great,4.8,4.8,4.8,4.7,4.9,4.9,Midnight Black Metallic,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV0MW207584,P14378,12229
2020,Toyota,RAV4 LE,Used,34734,4.7,166,Dealer,Nashville Toyota North,4.4,226,2400 Gallatin Pike N Nashville,TN,37115,Good,4.8,4.8,4.7,4.6,4.8,4.8,Midnight Black Metallic,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV9LC061405,P14354,21256
2020,Honda,Pilot EX-L,Used,41178,4.3,151,Dealer,Cumberland Auto Center,4.8,1839,1540 Interstate Dr Cookeville,TN,38501,Great,4.6,4.6,4.3,4.1,4.5,4.1,–,–,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,V6 Cylinder Engine,5FNYF6H51LB021255,9296521,16791
2020,Ford,F-150 Lariat,Used,49995,4.8,219,Dealer,AutoNation CDJR FIAT Johnson City,4.4,731,3700 Bristol Hwy Johnson City,TN,37601,Good,4.9,4.8,4.8,4.7,4.8,4.8,Oxford White,–,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP1LFA20825,LFA20825,31103
2020,Chevrolet,Tahoe LT,Used,56880,4.4,26,Dealer,Ramey Tazewell,4.9,4,27992 Governor Gc Perry Hwy Tazewell,VA,24651,Good,4.3,4.2,4.6,4.3,4.5,4.6,Black,Jet Black,Four-wheel Drive,15,21,Flexible,Automatic,Gas/Ethanol V8 5.3L/325,1GNSKBKCXLR230786,22-3074A,39453
2020,Toyota,RAV4 LE,Used,32998,4.7,166,Dealer,CarMax Midlothian - Now offering Curbside Pickup and Home Delivery,1.8,12,901 Murray Olds Dr Midlothian,VA,23114,Good,4.8,4.8,4.7,4.6,4.8,4.8,Silver,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFVXLC108934,22787105,15709
2021,Honda,Pilot Special Edition,Certified,38647,4.8,63,Dealer,Rick Case Honda,4.6,1352,15700 Rick Case Honda Way Davie,FL,33331,Great,4.9,4.7,4.8,4.7,4.7,4.8,Black,Black,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H21MB038624,TMB038624,16334
2020,Toyota,Camry XSE,Certified,31823,4.8,142,Dealer,South Dade Toyota,4.9,1370,29330 S Dixie Hwy Homestead,FL,33033,Great,4.7,4.7,4.7,4.7,4.8,4.8,Wind Chill Pearl,Ash,Front-wheel Drive,27,38,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1K61AK0LU978116,185454A,17582
2020,BMW,X5 xDrive40i,Used,56000,4.7,53,Dealer,Mercedes-Benz Doylestown,4.8,444,3664 North Easton Road Doylestown,PA,18902,Great,4.8,4.8,4.8,4.4,4.7,4.7,Alpine White,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C07L9C12915,L9C12915,20577
2021,Honda,CR-V EX,Certified,37499,4.9,109,Dealer,Kelly Honda,4.6,1312,540 Lynnway Lynn,MA,1905,Fair,5,4.9,4.8,4.8,4.9,4.9,Aegean Blue Metallic,Black,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H57ME008965,H221239A,10717
2021,Lexus,RX 350,Used,51555,4.8,56,Dealer,Mercedes-Benz of Hanover,4.6,390,1877 Washington Street Hanover,MA,2339,Good,4.8,4.8,4.8,4.6,4.7,4.8,Obsidian Black,Black,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDAXMC288104,MC288104,11864
2021,Chevrolet,Tahoe Z71,Used,71993,4.5,37,Dealer,Stonebriar Chevrolet,4.8,2010,9950 Highway 121 Frisco,TX,75035,Good,4.6,4.7,4.4,4.3,4.7,4.3,Satin Steel Metallic,Jet Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKPKD0MR283097,MR283097,15920
2020,Lexus,GX 460 Base,Used,51591,4.9,22,Dealer,Mercedes-Benz of Houston North,4.5,1343,17510 I-45 North Freeway Houston,TX,77090,Great,5,4.9,4.9,4.8,5,5,Black Onyx,–,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX7L5258998,L5258998,29880
2021,Audi,Q7 55 Premium,Used,65800,4.7,12,Dealer,Wood Motor Company,4.4,30,600 US-62 Harrison,AR,72601,Good,4.9,4.7,4.6,4.3,4.9,4.3,Glacier White Metallic,Okapi Brown,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1AXAF74MD022859,HPA2053A,20332
2020,Subaru,Outback Limited,Certified,35514,4.7,215,Dealer,Muller Subaru Volkswagen,4.5,86,1350 Park Ave W Highland Park,IL,60035,Good,4.9,4.7,4.6,4.7,4.8,4.7,Magnetite Gray Metallic,Black,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTALC1L3111490,MS16411A,16107
2021,Chevrolet,Equinox 1LT,Used,31111,4.8,68,Dealer,Gates of Elkhart,4.7,227,2405 Cassopolis St Elkhart,IN,46514,Great,4.8,4.8,4.7,4.7,4.8,4.7,Cajun Red Tintcoat,Jet Black,All-wheel Drive,25,30,Gasoline,6-Speed Automatic Electronic with Overdrive,4 Cylinder Engine,2GNAXUEV2M6128711,M8306A,11232
2021,Honda,CR-V EX,Certified,33980,4.9,109,Dealer,Honda Mall of Georgia,4.7,1148,3699 Buford Drive Buford,GA,30519,Good,5,4.9,4.8,4.8,4.9,4.9,Gray,–,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H54ME000719,P13891,13615
2020,Ford,Escape SEL,Used,28853,4.6,230,Dealer,Moran Chevrolet,4.5,166,35500 S Gratiot Ave Charter Twp of Clinton,MI,48035,Great,4.7,4.6,4.5,4.5,4.7,4.6,Magnetic,Ebony,All-wheel Drive,26,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9H90LUB30135,Z21498,22555
2021,Mercedes-Benz,CLA 250 Base,Certified,51500,4.2,2,Dealer,Mercedes-Benz of South Orlando,4.7,1240,4301 Millenia Blvd Orlando,FL,32839,Fair,4.5,4.5,4,4,4,4,White,–,Front-wheel Drive,25,35,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4GB0MN214423,P214423,15175
2020,Toyota,Tundra SR5,Used,46500,4.8,66,Dealer,Koons Toyota Of Westminster,4.6,699,375 Baltimore Blvd Westminster,MD,21157,Good,4.8,4.6,4.7,4.6,4.8,4.9,Cement,Graphite,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F11LX905379,0T21091A,17326
2020,BMW,X5 sDrive40i,Used,52995,4.7,53,Dealer,BMW West Palm Beach,4.7,1200,2901 Okeechobee Blvd West Palm Beach,FL,33409,Fair,4.8,4.8,4.8,4.4,4.7,4.7,Arctic Gray Metallic,Cognac,Rear-wheel Drive,21,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR4C04LLT18954,BN-93120A,50175
2020,Honda,Civic LX,Used,23218,4.9,169,Dealer,Rick Case Kia,4.3,392,14500 W Sunrise Blvd Sunrise,FL,33323,Great,4.8,4.8,4.9,4.8,4.9,4.9,Sonic Gray Pearl,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F61LH573662,TLH573662,16310
2021,Audi,Q5 Premium,Used,43540,4.6,16,Dealer,Audi Pembroke Pines,4.6,238,15000 Sheridan St Pembroke Pines,FL,33331,Good,4.6,4.4,4.7,4.2,4.5,4.7,Gray,–,All-wheel Drive,23,28,Hybrid,Automatic,Intercooled Turbo Gas/Electric I-4 2.0 L/121,WA1AAAFY9M2069892,M2069892,12635
2020,Toyota,Tundra SR5,Used,42998,4.8,66,Dealer,CarMax Miami (International Mall) - Now offering Curbside Pickup and Home Delivery,2.4,13,1300 NW 98th Ct Doral,FL,33172,Good,4.8,4.6,4.7,4.6,4.8,4.9,Gray,Black,Rear-wheel Drive,13,18,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFRY5F10LX269446,23079416,40049
2020,Lexus,GX 460 Base,Used,53950,4.9,22,Dealer,Wilkie Lexus,4.4,117,568 W. Lancaster Ave Haverford,PA,19041,Good,5,4.9,4.9,4.8,5,5,Starfire Pearl,Ecru,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX8L5254409,220771A,21537
2020,Honda,Civic LX,Certified,24798,4.9,169,Dealer,Parkway Honda of Boston,4.6,914,1575 VFW Parkway Boston,MA,2132,Good,4.8,4.8,4.9,4.8,4.9,4.9,Red,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F61LH578540,LH578540P,10498
2020,Mercedes-Benz,E-Class E 350,Certified,43980,5,10,Dealer,House of Imports,4.7,1272,6862 Auto Center Dr Buena Park,CA,90621,Great,5,5,5,5,5,5,Black,–,Rear-wheel Drive,23,32,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDZF8DB3LA733972,LA733972,31369
2021,Jeep,Grand Cherokee Limited,Used,51322,4.7,58,Dealer,Moss Bros. Chrysler Jeep Dodge of Moreno Valley,4.6,441,27810 Eucalyptus Ave Moreno Valley,CA,92555,Fair,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG5MC676627,S-E205311,17259
2020,Mercedes-Benz,C-Class C 300,Used,32999,4.5,13,Dealer,Fletcher Jones Imports,4.9,2377,7300 W Sahara Ave Las Vegas,NV,89117,Good,4.8,4.8,4.8,4.2,4.7,4.1,Black,Black,Rear-wheel Drive,24,35,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8DB8LU328807,19168UX,59334
2020,Honda,CR-V EX-L,Used,33455,4.8,269,Dealer,AutoNation Honda Roseville,4.7,2152,230 Automall Dr Roseville,CA,95661,Good,4.9,4.8,4.8,4.8,4.9,4.9,Gray,–,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H87LA011303,LA011303,22544
2021,Chevrolet,Trailblazer LT,Used,29905,4.8,85,Dealer,AutoNation Honda Roseville,4.7,2152,230 Automall Dr Roseville,CA,95661,Good,4.8,4.8,4.8,4.8,4.9,4.8,Midnight Blue Metallic,–,All-wheel Drive,26,30,Gasoline,9-Speed Automatic,1.3L I3 12V GDI DOHC Turbo,KL79MRSL7MB034645,MB034645,17347
2020,Ford,Edge Sport,Certified,42989,4.9,141,Dealer,Corwin Ford,4.7,764,5707 E Gate Blvd Nampa,ID,83687,Good,4.9,4.9,4.9,4.8,4.9,4.9,Star White Metallic Tri-Coat,Ebony,All-wheel Drive,19,26,Gasoline,Automatic,Twin Turbo Premium Unleaded V-6 2.7 L/166,2FMPK4AP3LBA12461,2A12461,25055
2020,Ford,F-150 Lariat,Used,52000,4.8,219,Dealer,Freeway Ford,4.5,835,4471 E Evans Ave Denver,CO,80222,Great,4.9,4.8,4.8,4.7,4.8,4.8,Agate Black Metallic,Black,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7LFC68092,B3803D,22605
2021,Chevrolet,Tahoe LT,Used,67800,4.5,37,Dealer,Navarre Chevrolet of Sulphur,4.1,35,1620 Beglis Pkwy Sulphur,LA,70663,Fair,4.6,4.7,4.4,4.3,4.7,4.3,Black,Jet Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKNKD0MR233496,11698,43792
2020,Ford,Fusion Titanium,Used,29995,4.8,70,Dealer,Fox Ford of Chicago,4.8,1661,2501 N Elston Ave Chicago,IL,60647,Good,4.8,4.8,4.7,4.7,4.9,4.8,Black,Ebony,All-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0D92LR107592,22T335B,15940
2020,Chevrolet,Trax LT,Used,24500,4.5,100,Dealer,Patriot Chevrolet Buick GMC,4.4,151,4401 Fort Campbell Blvd Hopkinsville,KY,42240,Good,4.5,4.5,4.4,4.4,4.6,4.6,Mosaic Black Metallic,Jet Black,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJLSB0LB065995,B065995,18636
2021,Chevrolet,Traverse LT Leather,Used,47350,4.9,37,Dealer,Dutch Miller Chevrolet Hyundai,4.8,216,1202 Washington Ave Huntington,WV,25704,Good,4.9,4.8,4.8,4.8,4.9,4.9,Summit White,Jet Black,All-wheel Drive,17,25,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVHKW0MJ269873,H42376A,12027
2021,Honda,Pilot EX-L,Certified,38563,4.8,63,Dealer,Courtesy Palm Harbor Honda,4.6,432,31975 US Hwy 19 N Palm Harbor,FL,34684,Good,4.9,4.7,4.8,4.7,4.7,4.8,Steel Sapphire Metallic,Gray,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H58MB026013,CPH221002A,15060
2021,Mercedes-Benz,GLA 250 Base,Certified,49007,4.9,19,Dealer,Mercedes-Benz of South Orlando,4.7,1240,4301 Millenia Blvd Orlando,FL,32839,Fair,4.9,4.9,4.9,4.8,4.8,4.9,Denim,Macchiato Beige,Front-wheel Drive,25,34,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4N4GB1MJ157238,P157238,12929
2021,Jeep,Grand Cherokee Limited,Certified,46296,4.7,58,Dealer,Westgate Chrysler Jeep Dodge Ram,4.4,1132,6421 Old Westgate Road Raleigh,NC,27617,Great,4.7,4.7,4.7,4.5,4.7,4.7,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0MC718542,J39561A,18591
2021,Toyota,Highlander LE,Used,39250,4.9,93,Dealer,Jim Coleman Nissan of Silver Spring,4.3,54,3221 Automobile Blvd Silver Spring,MD,20904,Great,4.9,4.8,4.8,4.8,4.8,4.9,Magnetic Gray Metallic,Black,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDBZRBH4MS123325,P954,19090
2021,BMW,X3 M40i,Used,59597,4.7,29,Dealer,BMW of Towson,4.7,204,700 Kenilworth Dr Towson,MD,21204,Great,4.8,4.7,4.8,4.5,4.8,4.6,Dark Graphite Metallic,Oyster,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C06M9E65469,M9E65469,14098
2021,Toyota,Camry XSE,Used,39998,4.8,69,Dealer,CarMax Miami (International Mall) - Now offering Curbside Pickup and Home Delivery,2.4,13,1300 NW 98th Ct Doral,FL,33172,Good,4.8,4.8,4.8,4.8,4.9,4.9,White,Red,Front-wheel Drive,27,38,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1K61AK8MU574613,23078872,12782
2021,Chevrolet,Tahoe LT,Used,58490,4.5,37,Dealer,Bomnin Chevrolet Dadeland,4.8,5038,8455 South Dixie Hwy. Miami,FL,33143,Good,4.6,4.7,4.4,4.3,4.7,4.3,Black,Black,Rear-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCNKD3MR392090,R318146A,21351
2021,Lexus,RX 350 Base,Used,48981,4.8,56,Dealer,Lexus of Chester Springs,4.8,197,400 Pottstown Pike Chester Springs,PA,19425,Great,4.8,4.8,4.8,4.6,4.7,4.8,Eminent White Pearl,Caramel,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA0MC268475,C21181L,21366
2021,Audi,Q3 45 S line Premium,Used,38988,5,8,Dealer,Hoffman Audi of New London,4.9,564,490 Broad St New London,CT,6320,Great,5,5,5,4.9,4.9,4.9,Glacier White Metallic,Okapi Brown,All-wheel Drive,20,28,Gasoline,7-Speed Automatic,I4,WA1EECF30M1094899,VW094899,15503
2021,Audi,Q3 45 S line Premium,Used,42495,5,8,Dealer,Audi Natick,4.6,590,549 Worcester St Natick,MA,1760,Great,5,5,5,4.9,4.9,4.9,Mythos Black Metallic,Okapi Brown,All-wheel Drive,20,28,Gasoline,7-Speed Automatic,I4,WA1EECF36M1061650,LP210078,11961
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,54988,4.3,75,Dealer,Audi Mission Viejo,4.5,562,28451 Marguerite Pkwy Mission Viejo,CA,92692,Great,4.6,4.6,4,3.9,4.6,4.1,Black,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB0LA076919,A220681A,21725
2020,Toyota,RAV4 XLE,Certified,35952,4.7,166,Dealer,AutoNation Toyota Tempe,4.6,2395,7970 S Autoplex Loop Tempe,AZ,85284,Good,4.8,4.8,4.7,4.6,4.8,4.8,Magnetic Gray Metallic,–,Front-wheel Drive,28,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3W1RFV4LC083514,LC083514,10742
2020,Ford,Explorer Limited,Used,39595,4.5,248,Dealer,Velocity Auto Sales,3.9,179,620 W 12300 S Draper,UT,84020,Good,4.7,4.6,4.5,4.3,4.7,4.3,Silver,–,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FH9LGC04768,B8073,49776
2021,Jeep,Grand Cherokee Limited,Used,48258,4.7,58,Dealer,Cowboy Dodge Chrysler Jeep RAM,3.2,26,1121 East Lincoln Way Cheyenne,WY,82001,Good,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG9MC506254,RL10,14671
2020,Chevrolet,Equinox Premier w/1LZ,Used,29494,4.7,276,Dealer,Vandergriff Chevrolet,4.8,839,1200 W Interstate 20 P.O. Box 180189 Arlington,TX,76017,Good,4.8,4.7,4.7,4.6,4.8,4.7,Cajun Red Tintcoat,Medium Ash Gray,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXNEV1L6209672,L6209672,32426
2021,Lexus,GX 460 Base,Used,55997,4.6,8,Dealer,Fincher's Texas Best Auto & Truck Sales,5,3,26021 Tomball Parkway Tomball,TX,77375,Good,4.9,4.2,4.8,4.1,4.6,4.9,White,Tan,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BXXM5301215,M5301215,17548
2020,Toyota,Tundra SR5,Used,47927,4.8,66,Dealer,Sterling McCall Nissan,4.4,655,12230 Southwest Freeway Stafford,TX,77477,Good,4.8,4.6,4.7,4.6,4.8,4.9,Magnetic Grey Metallic,Graphite,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F19LX955690,LX955690,18784
2020,Honda,Ridgeline RTL-E,Certified,40000,4.7,53,Dealer,McGrath Honda of St. Charles,4.5,893,1411 E Main St St. Charles,IL,60174,Great,4.8,4.8,4.6,4.5,4.7,4.7,Deep Scarlet Pearl,Beige,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F7XLB000720,KS586,23241
2020,Jeep,Grand Cherokee Summit,Used,46888,4.8,150,Dealer,Crystal Lake Chrysler Dodge Jeep Ram,4.5,343,5404 South Illinois Route 31 Crystal Lake,IL,60012,Good,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Light Frost,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFJG2LC277822,R689,30519
