"PANO,C,4","PMES,C,2","CONGLOME,C,6","SUBMUESTRA,C,3","VIVIENDA,C,4","HOGAR,C,2","CODPERSO,C,2","DOMINIO,N,1,0","ESTRATO,N,1,0","CODPANEL,C,8","P103,N,1,0","P104,N,1,0","P105,N,1,0","P106,N,1,0","P107,N,1,0","P108,N,2,0","P109A,N,2,0","P109B,N,2,0","P109C,N,1,0","P200N,N,2,0","P200I,N,2,0","P200A,N,2,0","P200B,N,2,0","P200BB,N,4,0","P200C,N,2,0","P200D,N,2,0","P200DD,N,4,0","P200E,N,2,0","P200F,N,2,0","P200G,N,4,0","P201,N,1,0","P202,N,1,0","P203,N,1,0","P204,N,1,0","P2041,N,1,0","P2042,N,1,0","P2043,N,1,0","P2044,N,1,0","P2045,N,1,0","P2046,N,1,0","P2047,N,1,0","P2048,N,1,0","P2049,N,1,0","P20410,N,1,0","P204A,N,3,0","P205A,N,4,0","P206,N,1,0","P206AA,N,1,0","P207A,N,1,0","P207B,N,4,0","P208B1,N,2,0","P208B2,N,2,0","P208B3,N,4,0","P209A,N,2,0","P209B,N,2,0","P209C,N,2,0","P209D,N,2,0","P209E,N,2,0","P209F,N,2,0","P209G,N,2,0","P209T,N,3,0","P209BB,N,1,0","P209CC,N,3,0","P209H,N,1,0","P209EE,N,1,0","P210,N,1,0","P211A,N,6,0","P211B,N,6,0","P212A,N,6,0","P212B,N,6,0","P212C,N,6,0","P212D,N,6,0","P212E,N,1,0","P213,N,1,0","P214,N,2,0","P215,N,1,0","P216,N,1,0","P217,N,2,0","P218,N,1,0","P219,N,3,0","P220,N,1,0","P222,N,1,0","P223A1,N,1,0","P223A2,N,1,0","P223A3,N,1,0","P223A4,N,1,0","P223A5,N,1,0","P223A6,N,1,0","P223A7,N,1,0","P224,N,1,0","P225,N,1,0","OCU200,N,1,0","I211A,N,6,0","I211B,N,6,0","I212A,N,6,0","I212B,N,6,0","I212C,N,6,0","I212D,N,6,0","INGTOT,N,8,0","INGPRIN,N,8,0","RESIDENT,N,1,0","FA_MAM20,N,8,2"
2020,04,092337,001,0014,11,01,0,5,20041101,1,1,2,0,2,61,3,2,0,1,1,12,4,2020,18,4,2020,3,2,1959,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,487.54
2020,04,092361,001,0001,11,01,0,5,20041101,1,1,2,0,2,30,6,5,0,1,1,12,4,2020,18,4,2020,11,1,1990,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,949.77
2020,04,092361,001,0001,11,02,0,5,20041102,3,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092361,001,0003,11,01,0,5,20041101,1,1,2,0,1,39,6,5,0,1,1,12,4,2020,18,4,2020,13,1,1981,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,1067.70
2020,04,092361,001,0003,11,02,0,5,20041102,2,1,2,0,2,41,6,5,0,2,2,12,4,2020,18,4,2020,15,11,1978,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,949.77
2020,04,092361,001,0003,11,03,0,5,20041103,3,1,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092361,001,0003,11,04,0,5,20041104,3,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092361,001,0013,11,01,0,5,20041101,1,1,2,0,1,35,6,5,0,1,1,12,4,2020,18,4,2020,20,6,1984,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,1,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,1067.70
2020,04,092361,001,0013,11,02,0,5,20041102,3,1,2,0,1,14,5,2,0,2,2,12,4,2020,18,4,2020,18,11,2005,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,939.22
2020,04,092361,001,0013,11,03,0,5,20041103,5,1,2,0,2,58,3,3,0,3,3,12,4,2020,18,4,2020,9,12,1961,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,650.06
2020,04,092385,001,0004,11,01,0,5,20041101,1,1,2,0,1,52,4,5,0,1,1,12,4,2020,18,4,2020,12,8,1967,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,473.94
2020,04,092385,001,0004,11,02,0,5,20041102,2,1,2,0,2,52,4,5,0,2,2,12,4,2020,18,4,2020,30,11,1967,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,487.57
2020,04,092385,001,0009,11,01,0,5,20041101,1,1,2,0,1,44,9,1,0,1,1,12,4,2020,18,4,2020,17,7,1975,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,800.81
2020,04,092385,001,0009,11,02,0,5,20041102,2,1,2,0,2,41,9,1,0,2,2,12,4,2020,18,4,2020,4,7,1978,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,712.36
2020,04,092385,001,0009,11,03,0,5,20041103,3,1,2,0,1,18,6,5,0,3,3,12,4,2020,18,4,2020,6,10,2001,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,2,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,704.45
2020,04,092385,001,0009,11,04,0,5,20041104,3,1,2,0,1,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092385,001,0014,11,01,0,5,20041101,1,1,2,0,1,48,4,0,6,1,1,12,4,2020,18,4,2020,13,6,1971,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,473.94
2020,04,092385,001,0014,11,02,0,5,20041102,2,1,2,0,2,35,6,5,0,2,2,12,4,2020,18,4,2020,20,1,1985,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,712.36
2020,04,092385,001,0014,11,03,0,5,20041103,3,1,2,0,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092385,001,0014,11,04,0,5,20041104,3,1,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,04,092385,001,0058,11,01,0,5,20041101,1,1,2,0,1,53,4,6,0,1,1,12,4,2020,18,4,2020,24,8,1966,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,473.94
2020,04,092385,001,0058,11,02,0,5,20041102,2,1,2,0,2,54,3,2,0,2,2,12,4,2020,18,4,2020,18,5,1965,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,6,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,487.57
2020,04,092385,001,0058,11,03,0,5,20041103,3,1,2,0,1,27,6,5,0,3,5,12,4,2020,18,4,2020,12,2,1993,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,800.81
2020,04,092385,001,0058,11,04,0,5,20041104,3,1,2,0,2,24,6,5,0,4,4,19,4,2020,25,4,2020,9,4,1996,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,755.17
2020,04,092385,001,0058,11,05,0,5,20041105,3,1,2,0,2,19,6,5,0,5,5,12,4,2020,18,4,2020,3,4,2001,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,755.17
2020,05,017284,004,0138,11,01,0,4,19051101,1,1,2,0,2,60,5,3,0,1,1,3,5,2020,9,5,2020,15,1,1960,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,442.35
2020,05,017284,004,0138,11,02,0,4,20051102,3,1,2,0,1,23,9,2,0,2,2,0,0,0,0,0,0,12,3,1997,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,639.12
2020,05,017284,004,0140,11,01,0,4,19051101,1,1,2,0,1,54,5,2,0,1,1,3,5,2020,9,5,2020,13,3,1966,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,429.99
2020,05,017284,004,0140,11,02,0,4,19051102,2,1,2,0,2,37,5,1,0,2,2,3,5,2020,9,5,2020,6,2,1983,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,646.30
2020,05,017284,004,0140,11,03,0,4,19051103,3,1,2,0,1,18,6,5,0,3,3,0,0,0,0,0,0,29,5,2001,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,639.12
2020,05,017284,004,0140,11,04,0,4,19051104,3,1,2,0,2,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017285,004,0127,11,01,0,5,19051101,1,1,1,0,2,47,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017285,004,0127,11,02,0,5,19051102,2,1,1,0,1,48,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017285,004,0127,11,03,0,5,19051103,3,1,1,0,1,31,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017285,004,0127,11,04,0,5,19051104,3,1,2,0,1,27,6,5,0,4,4,17,5,2020,23,5,2020,13,12,1992,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,5,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,568.60
2020,05,017285,004,0127,11,05,0,5,19051105,3,1,1,0,2,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017285,004,0127,11,06,0,5,19051106,3,1,1,0,2,15,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017285,004,0142,11,01,0,5,19051101,1,1,2,0,1,44,8,5,0,1,1,17,5,2020,23,5,2020,17,4,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,395,9491,2,0,1,1,99,99,2011,0,4,4,4,4,4,4,24,1,0,1,2,0,0,0,500,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,4,1,0,0,500,0,0,0,500,500,1,568.60
2020,05,017285,004,0142,11,02,0,5,19051102,2,1,2,0,2,43,10,5,0,2,2,0,0,0,0,0,0,22,1,1977,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,505.80
2020,05,017285,004,0142,11,03,0,5,19051103,3,1,2,0,1,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017285,004,0142,11,04,0,5,19051104,5,1,2,0,1,83,4,5,0,4,1,0,0,0,0,0,0,1,8,1936,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,1,4,0,1,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,1,336.51
2020,05,017285,004,0142,11,05,0,5,19051106,9,1,1,0,2,51,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,017287,004,0103,11,01,0,5,19051101,1,1,2,0,1,39,6,5,0,1,1,17,5,2020,23,5,2020,29,4,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,713,2431,4,5,2,0,99,99,2005,0,8,8,8,8,8,8,48,1,0,1,2,4,1030,182,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1030,182,0,0,0,0,1212,1212,1,379.07
2020,05,017287,004,0103,11,02,0,5,19051102,2,1,2,0,2,46,5,2,0,2,2,0,0,0,0,0,0,30,5,1973,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,230.79
2020,05,017287,004,0103,11,03,0,5,19051103,3,1,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017287,004,0120,11,01,0,5,19051101,1,1,2,0,1,35,6,5,0,1,1,17,5,2020,23,5,2020,1,2,1985,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,379.07
2020,05,017287,004,0120,11,02,0,5,19051102,2,1,2,0,2,28,5,1,0,2,2,17,5,2020,23,5,2020,15,2,1992,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,337.20
2020,05,017287,004,0120,11,03,0,5,19051103,3,1,2,0,1,12,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017287,004,0120,11,04,0,5,19051104,3,1,2,0,2,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017287,004,0121,11,01,0,5,19051101,1,1,2,0,1,31,6,5,0,1,1,0,0,0,0,0,0,31,7,1988,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,379.07
2020,05,017287,004,0121,11,02,0,5,19051102,2,1,2,0,2,28,3,0,5,2,2,0,0,0,0,0,0,13,10,1991,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,4,0,0,0,0,0,0,1,8,1,2,0,0,0,0,0,0,0,0,1,337.20
2020,05,017287,004,0121,11,03,0,5,19051103,3,1,2,0,1,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,017294,002,0046,11,01,0,5,20051101,1,1,2,0,1,56,6,5,0,1,1,3,5,2020,9,5,2020,6,7,1963,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,1,9,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,168.26
2020,05,017294,002,0046,11,02,0,5,20051102,2,1,2,0,2,55,6,5,0,2,2,0,0,0,0,0,0,5,4,1965,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,173.09
2020,05,017294,002,0051,11,01,0,5,20051101,1,1,2,0,1,53,6,5,0,1,1,3,5,2020,9,5,2020,17,6,1966,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,1,4,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,1,168.26
2020,05,017294,002,0051,11,02,0,5,20051102,2,1,2,0,2,46,4,0,6,2,2,3,5,2020,9,5,2020,5,8,1973,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,5,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,1,173.09
2020,05,017294,002,0051,11,03,0,5,20051103,3,1,2,0,1,22,6,5,0,3,2,3,5,2020,9,5,2020,14,8,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,931,4921,4,5,1,2,99,99,2018,0,0,0,0,0,12,12,24,2,60,1,2,2,80,14,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,346,61,0,0,0,0,407,407,1,250.09
2020,05,017294,002,0051,11,04,0,5,20051104,3,1,2,0,2,19,1,0,0,4,2,0,0,0,0,0,0,30,8,2000,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,2,4,0,0,1,1,0,0,0,6,7,4,0,0,0,0,0,0,0,0,1,268.10
2020,05,017294,002,0051,11,05,0,5,20051105,3,1,2,0,1,14,5,2,0,5,5,0,0,0,0,0,0,24,2,2006,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,250.09
2020,05,017294,002,0051,11,06,0,5,20051106,3,1,2,0,2,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
