ID,Nombre,Ano_de_publicacion,Min_jugadores,Max_jugadores,Min_tiempo_de_juego,Max_tiempo_de_juego,Min_edad,Min_comunidad,Max_comunidad,Dependencia_lenguaje,Nota,Complejidad,Cnt_partidas_jugadas,Premios,Categorias
82577,i9n,2010,2,5,30,30,10,5,5,1,6.14364,2.6667,100,0,"['Deduction', 'Exploration']"
16403,Hasch mich!,2003,2,7,15,15,4,4,6,1,5.72927,1,576,1,"['Action / Dexterity', 'Animals', 'Childrens Game', 'Dice']"
124372,Le Petit Poucet,2012,3,6,20,20,7,4,6,1,5.98645,1.2222,126,0,"['Memory', 'Novel-based']"
93402,Kart sur Glace,2011,2,5,30,30,8,4,5,1,6.1734,1.2,53,0,"['Action / Dexterity', 'Racing']"
192500,Brynk,2016,2,99,15,30,7,2,8,0,6.30263,1,235,0,['Action / Dexterity']
22464,Margin for Error,2006,4,5,60,60,12,4,5,0,6.29268,2.125,30,0,['Card Game']
167463,Kuhlorado,2014,2,2,15,15,8,N/A,N/A,0,6.07872,1,131,0,['Dice']
183976,Dice Bazaar,2016,2,4,25,40,6,2,4,0,6.10952,1.4,227,0,"['Card Game', 'Dice']"
137156,Zombie House Blitz,2014,2,4,20,20,8,4,N/A,1,6.15658,2,205,0,"['Action / Dexterity', 'Horror', 'Real-time', 'Zombies']"
105305,Coraxis & Co.,2012,2,5,20,20,6,2,3,0,6.19409,1.6667,118,1,"['Animals', 'Childrens Game', 'Farming']"
209649,Aurimentic,2016,2,4,45,90,12,3,4,0,6.19659,3,131,0,['nikamundus']
2989,Instinct,1998,3,6,20,20,10,6,6,1,5.75081,1.3636,139,0,['Card Game']
9048,Cinq-O,2003,1,6,10,10,7,4,6,1,5.62288,1.069,642,0,['Dice']
501,Dschungelrennen,1989,2,5,30,30,10,N/A,N/A,1,6.16667,1,146,0,"['Childrens Game', 'Racing']"
151640,Iron & Ale,2014,3,8,45,45,18,6,8,0,6.01489,1.5,47,0,"['Action / Dexterity', 'Card Game', 'Dice', 'Fantasy', 'Party Game']"
162295,Zik,2014,3,16,30,30,10,N/A,N/A,1,6.29,1,125,0,['Music']
17787,Phoenix Command (and supplements),1986,2,2,0,0,0,3,N/A,4,6.38043,4.4545,2,0,"['Miniatures', 'Wargame']"
271447,3 Laws of Robotics,2019,4,8,30,45,13,N/A,N/A,0,6.31415,2.3333,150,0,"['Bluffing', 'Card Game', 'Deduction', 'Party Game']"
39534,Ruby Gloom  The Game,2008,2,5,30,30,0,4,N/A,1,6.335,1,127,0,['Card Game']
192268,Cool@Pool,2016,2,4,0,40,8,N/A,N/A,0,6.38819,1.5,57,0,['Travel']
74203,Venture,2010,2,5,30,30,8,5,5,0,6.18367,0,51,0,['Fantasy']
11131,Hell Before Night  The Battle of Shiloh,1997,2,2,0,0,12,2,2,0,6.29545,3.3,7,0,"['American Civil War', 'Post-Napoleonic', 'Wargame']"
23642,Storm of Steel,2007,2,2,120,120,12,3,N/A,3,6.18667,3.6154,58,0,"['Wargame', 'World War I']"
202516,Blank Marry Kill,2017,3,10,0,0,0,4,8,0,6.3939,1,57,0,"['Card Game', 'Party Game']"
40653,Walter Wick Can You See What I See?,2009,2,6,15,15,4,N/A,6,1,6.06571,1.2,314,0,['Childrens Game']
147852,Mission  Combat!,2013,2,2,15,15,12,N/A,N/A,2,6.57778,2,58,0,"['Card Game', 'Science Fiction']"
238912,Dragon Ball Z  Perfect Cell,2018,1,4,30,45,14,4,4,0,6.16545,1.3333,114,0,"['Dice', 'Fighting']"
285992,Pac-Man  The Board Game,2019,2,5,0,0,10,N/A,5,0,6.26505,1,137,0,['Video Game Theme']
4935,Test of Arms,1988,2,2,120,120,12,N/A,N/A,0,6.02716,2.2222,57,1,"['Korean War', 'Modern Warfare', 'Wargame']"
12291,Animal Party,2004,2,6,10,10,4,4,6,1,5.74422,1.15,755,0,"['Animals', 'Childrens Game', 'Dice']"
3008,Wicketz,1989,2,2,60,60,10,2,2,0,6.21792,2.6667,53,0,['Sports']
7847,Blood on the Snow  The Battle of Suomussalmi,1995,2,2,240,240,12,2,2,3,5.94671,2.7222,34,0,"['Wargame', 'World War II']"
3377,Twenty Questions,1988,2,7,30,30,8,N/A,N/A,5,5.61152,1.3333,1425,3,"['Deduction', 'Party Game', 'Trivia']"
11085,Packen Wir's!,1992,2,5,45,45,8,N/A,N/A,0,6.07447,1.6667,46,0,['Action / Dexterity']
488,Stake Your Claim,1985,2,6,15,15,6,3,4,1,6.05849,1,180,0,['Card Game']
199913,Honeycombs,2016,1,4,15,30,6,1,N/A,1,6.22432,2.5,148,0,"['Abstract Strategy', 'Childrens Game', 'Puzzle']"
1460,Earthquake,1998,3,4,30,30,8,4,4,1,5.7154,1.0556,352,0,['Card Game']
128219,Shafausa,2012,2,6,120,120,8,4,5,1,6.04669,3.3333,159,0,"['Economic', 'Fantasy', 'Industry / Manufacturing']"
192352,Super-Vampires,2016,2,4,20,20,6,N/A,N/A,0,5.8367,1,315,0,"['Action / Dexterity', 'Childrens Game', 'Dice']"
241492,Cubeez,2018,2,4,15,0,6,4,4,0,6.22083,1,159,0,"['Action / Dexterity', 'Childrens Game']"
19186,The French & Indian War,2005,2,2,0,0,12,N/A,N/A,0,6.69063,3.625,8,0,"['Age of Reason', 'Wargame']"
2209,Klondike,1975,2,6,60,60,10,4,4,2,6.41316,1.6667,21,0,"['American West', 'Economic']"
3924,Smart Mouth,2001,2,6,10,20,8,2,3,0,5.69532,1.4667,230,1,"['Party Game', 'Real-time', 'Word Game']"
239523,Misantropia Express,2017,2,8,30,60,14,N/A,N/A,0,6.63784,2,14,0,"['Card Game', 'Environmental', 'Humor', 'Party Game']"
201345,Kerosene,2016,3,5,90,120,14,4,5,2,8.29464,3.5902,3,0,"['American West', 'Economic', 'Industry / Manufacturing', 'Negotiation', 'Territory Building']"
82223,Feast & Famine,2010,2,4,45,45,8,4,4,1,6.01842,2.3333,144,0,['Religious']
153292,Nobody is Perfect  Mini Edition,2014,2,4,30,30,14,N/A,N/A,5,6.27429,1,42,0,"['Bluffing', 'Party Game']"
33870,Quest Master,2002,2,6,60,60,14,6,6,4,6.4697,1.8,15,0,"['Dice', 'Fantasy', 'Fighting']"
231019,Competition Kitchen,2017,3,8,20,60,0,N/A,7,0,6.27778,1,59,0,"['Card Game', 'Party Game']"
6879,Super Rack-O,1983,2,4,30,30,10,N/A,4,1,5.99237,1.4,101,0,['Card Game']
70912,UNO MOD,2010,2,10,30,30,7,4,10,1,5.93659,1,425,0,['Card Game']
5707,\u05e7\u05d5\u05e7\u05d5\u05d8\u05d0\u05e7\u05d9,2002,2,10,20,20,8,N/A,N/A,1,5.63886,1,762,2,"['Animals', 'Card Game', 'Childrens Game']"
1310,Auf Achse  Das Kartenspiel,1995,2,5,30,30,8,3,5,1,5.79565,1.7273,110,0,"['Card Game', 'Movies / TV / Radio theme']"
207911,Trivial Pursuit  2000s Edition,2016,2,6,45,45,16,5,6,4,5.75236,1,405,0,"['Party Game', 'Trivia']"
6024,Warsaw Rising  Revolt of the Polish Underground,1986,2,2,300,300,12,2,2,0,6.07627,3.2727,13,0,"['Wargame', 'World War II']"
19414,H2Olland,2005,2,4,60,60,8,N/A,N/A,0,6.04237,3.2857,56,0,"['Economic', 'Environmental', 'Farming']"
22910,Naruto Collectible Card Game,2006,2,2,45,45,10,2,2,4,5.94085,2.125,106,0,"['Card Game', 'Collectible Components', 'Fighting', 'Movies / TV / Radio theme']"
144378,Help Wanted,2013,3,8,45,45,17,6,N/A,5,6.56596,1,116,0,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']"
1637,Situation 7,1969,2,4,20,20,8,2,4,1,6.02453,1,77,0,"['Puzzle', 'Real-time', 'Science Fiction']"
14698,Keep Cool,2004,3,6,0,0,9,N/A,N/A,0,6.31628,2,56,0,"['Economic', 'Environmental', 'Negotiation', 'Political']"
4957,Timberland,1989,2,4,30,30,8,N/A,4,1,6.23611,2,35,0,"['Animals', 'Childrens Game', 'Environmental', 'Farming']"
99044,The Battle of Lepanto,2011,1,2,0,0,0,2,2,2,6.32895,2.625,15,0,"['Nautical', 'Renaissance', 'Wargame']"
41329,Fire Bulls,2009,2,5,15,15,8,3,5,1,6.06809,1.6667,72,0,"['Animals', 'Card Game']"
148668,Turbo Rally Card Racing,2013,2,0,10,10,4,N/A,N/A,0,6.49559,1.25,94,0,"['Card Game', 'Childrens Game', 'Racing']"
9204,Cherkassy Pocket  Encirclement at Korsun,2001,2,2,240,240,12,2,2,0,6.28286,2.4286,12,0,"['Wargame', 'World War II']"
168728,The Hen Commandments,2015,3,8,45,45,15,5,N/A,2,5.93737,2,73,0,"['Humor', 'Party Game', 'Religious']"
10508,Leinen los!,1997,2,4,10,20,6,N/A,N/A,1,5.89275,1.1429,99,1,"['Action / Dexterity', 'Childrens Game', 'Nautical', 'Racing']"
244702,Geistesblitz Junior,2018,2,6,15,15,4,N/A,4,0,6.34971,1,104,0,"['Action / Dexterity', 'Card Game', 'Childrens Game', 'Real-time']"
42279,Run Wild,2009,2,4,5,5,8,3,4,0,6.11053,1,324,0,['Card Game']
41065,Longships,2009,2,6,60,60,10,4,6,1,6.10455,3,43,0,"['Fighting', 'Medieval', 'Transportation']"
24083,Desert Bazaar,2006,3,5,45,45,10,N/A,3,0,5.73136,2.0455,186,0,['Arabian']
4778,Sina\u00ed,0,2,2,45,45,12,2,2,2,6.16953,1.4,75,0,"['Arabian', 'Miniatures', 'Modern Warfare', 'Real-time', 'Wargame']"
200396,Long Range Desert Group  Special Operations Against Rommel 1941-1942,2016,1,1,60,120,0,1,1,0,6.24153,2.25,66,0,"['Wargame', 'World War II']"
61383,VerTIPPT nochmal!,2009,3,6,20,20,14,4,5,5,6.07925,1,125,0,"['Deduction', 'Humor', 'Word Game']"
22062,Le Mur de Pise,2004,2,5,15,15,7,3,5,1,6.14304,1.1429,148,0,"['Action / Dexterity', 'Puzzle']"
32187,Chaos in the Kids' Room,2006,2,6,10,10,4,N/A,N/A,1,6.10465,1,145,0,"['Card Game', 'Childrens Game', 'Memory']"
96342,Black Stories  Holiday Edition,2011,2,15,45,45,14,6,8,5,6.01277,1,261,0,"['Card Game', 'Deduction', 'Horror', 'Humor', 'Murder/Mystery', 'Party Game']"
787,Palermo,1992,3,5,60,60,10,4,4,0,5.8913,1.8889,74,1,"['City Building', 'Mafia']"
233933,Kitty Cataclysm,2019,2,5,1,12,10,N/A,5,0,6.66892,1,260,0,"['Card Game', 'Humor']"
11527,Friedland,1992,2,2,0,0,12,N/A,N/A,0,6.19854,3,2,0,"['Napoleonic', 'Wargame']"
64657,Sticht oder Nicht,2010,3,6,30,30,8,N/A,N/A,2,5.97759,1.6,104,0,['Card Game']
4455,The Great Invasion  The Gettysburg Campaign June 24 \u2013 July 3,1985,2,2,180,180,12,2,2,0,6.50606,3.4,6,0,"['American Civil War', 'Wargame']"
9861,France 1940,2001,2,2,120,120,12,2,2,2,6.30625,2.75,39,1,"['Wargame', 'World War II']"
3159,Zahltag,2002,2,4,30,45,10,3,4,1,5.74139,1.5,165,1,"['Card Game', 'City Building']"
137931,Nada!,2013,2,4,10,10,7,4,N/A,1,5.6346,1.0455,1154,0,['Dice']
40958,6 nimmt! Junior,2009,2,5,20,20,5,N/A,N/A,0,5.69485,1,487,2,"['Animals', 'Card Game', 'Childrens Game']"
8382,Light Division,1989,1,2,240,240,12,2,2,1,6.47209,3.6667,7,1,"['Modern Warfare', 'Wargame']"
169574,Zombie Run!,2014,2,7,15,15,7,N/A,6,1,5.85558,1,194,0,"['Card Game', 'Childrens Game', 'Memory', 'Party Game', 'Zombies']"
19399,Sukat sekaisin,2004,2,6,10,10,4,4,6,1,5.68095,1.0714,616,0,['Childrens Game']
168436,Pi\u00e8ces Mont\u00e9eS,2014,2,4,20,20,8,N/A,N/A,0,6.245,2.5,62,0,['Card Game']
20708,Alamein,2006,2,2,30,30,12,2,N/A,0,6.64516,4,9,0,"['Wargame', 'World War II']"
11399,Black Gold (Texas Tea),1990,2,2,180,180,12,N/A,N/A,0,6.44375,2.2,22,0,"['Wargame', 'World War II']"
4060,Undead,1981,2,6,240,240,10,3,4,0,5.83125,1.6667,24,1,"['Bluffing', 'Fighting', 'Horror']"
47158,Elemental Clash  The Basic Set,2009,2,2,30,30,10,2,2,0,6.466,1.625,252,0,"['Card Game', 'Collectible Components', 'Fantasy', 'Print & Play']"
254025,Operators,2018,2,10,20,90,14,6,10,1,6.75714,2.25,48,0,"['Fighting', 'Modern Warfare', 'Party Game']"
3716,Tractics,1975,2,2,90,90,12,N/A,N/A,0,6.34474,4.1,4,0,"['Miniatures', 'Wargame', 'World War II']"
208661,Legends of Labyrinth,2016,2,4,45,60,14,N/A,2,0,5.9718,2,69,0,"['Adventure', 'Card Game', 'Fantasy', 'Party Game']"
151801,Oddly Obvious!,2013,3,10,0,0,12,4,8,0,6.35448,1,77,0,"['Card Game', 'Party Game', 'Real-time']"
5927,Duel in the Desert  Rommel's Campaign in North Africa,1986,2,2,90,90,12,N/A,N/A,0,6.23936,2.8889,11,0,"['Wargame', 'World War II']"
211882,Beyond the Gates of Antares  The Dice Game,2016,2,5,10,20,8,N/A,N/A,0,6.16625,1.6667,179,0,"['Dice', 'Science Fiction']"
10386,SiegeStones,2004,2,4,20,20,7,2,4,1,5.8163,2.1818,173,0,"['Abstract Strategy', 'Game System']"
66611,Metropoli,2010,3,6,90,90,12,5,5,3,6.05833,2,35,0,"['City Building', 'Dice', 'Economic', 'Negotiation']"
180210,tak\u2022tak,2015,2,2,20,40,8,2,2,0,6.48167,0,35,0,['Abstract Strategy']
217268,Wy\u015bcig Odkrywc\u00f3w,0,1,4,60,120,10,N/A,2,0,6.47143,3,80,0,"['Educational', 'Travel']"
22392,T.E.G.  Plan T\u00e1ctico y Estrat\u00e9gico de la Guerra,1978,2,6,180,180,16,6,6,2,6.03402,2.4286,115,0,['Yetem S.A.']
103745,Plethora,2012,2,4,60,60,8,2,4,1,6.14694,2.75,62,0,"['Economic', 'Fantasy', 'Medieval']"
5725,The Journeys of Paul,1990,1,6,120,120,10,3,6,3,5.87409,1.625,191,0,"['Ancient', 'Religious']"
180908,Alan's Adventureland,2016,3,4,45,90,14,N/A,N/A,0,5.80345,2,175,0,['Industry / Manufacturing']
159003,Raid & Trade,2015,3,5,90,90,12,4,N/A,2,5.92161,2.8571,184,0,"['Exploration', 'Miniatures', 'Negotiation', 'Science Fiction']"
2137,Quest for the Grail,1995,1,2,45,45,0,2,2,0,6.09464,2.1667,46,0,"['Card Game', 'Collectible Components', 'Fantasy', 'Medieval']"
35481,The Suitcase Detectives,2008,2,4,15,15,5,N/A,N/A,0,6.18,1.5,107,1,"['Childrens Game', 'Real-time']"
18011,Chaturanga,650,2,4,30,30,8,4,4,1,5.93387,2.25,105,0,['Abstract Strategy']
180157,Village of Familiar,2015,3,4,30,60,6,4,4,1,5.98281,2.2,122,0,"['Fantasy', 'Real-time']"
4554,Phalanx,1964,2,2,90,90,10,N/A,2,1,6.05,2.4,31,0,"['Abstract Strategy', 'Ancient']"
73242,Saipan  Conquest of the Marianas,2010,1,2,60,60,12,N/A,N/A,0,6.10625,2.1667,34,0,"['Wargame', 'World War II']"
210966,Quadrum,2017,2,2,10,10,6,2,2,1,6.35106,1.5,135,0,"['Abstract Strategy', 'Card Game', 'Childrens Game']"
46957,Square Shooters,2010,2,6,15,15,8,2,6,1,5.78396,1.3158,366,0,['Dice']
150422,Bloody Ridge  Decision on Guadalcanal,2014,1,1,0,0,0,1,1,2,6.14394,2.5,35,0,"['Wargame', 'World War II']"
29281,Party & Co  Original,2007,3,20,45,45,14,4,12,0,5.83249,1.375,118,0,"['Deduction', 'Math', 'Memory', 'Movies / TV / Radio theme', 'Music', 'Party Game']"
118326,Vignobles,2017,2,4,30,45,13,4,4,2,6.49,2,93,0,['Racing']
198886,Warage  Extended Edition,2017,2,6,15,90,10,2,2,4,7.86458,3,25,0,"['Card Game', 'Fantasy', 'Fighting']"
210937,Dia de los Muertos,2016,3,6,10,15,12,N/A,N/A,0,6.02022,0,144,0,['Card Game']
158268,Karma King,2014,2,6,20,20,8,6,6,1,5.73796,1,959,0,['Card Game']
138015,Swish Jr.,2013,2,6,15,15,5,N/A,N/A,0,6.24474,1,95,0,"['Abstract Strategy', 'Puzzle']"
6125,Austerlitz,1981,2,3,360,360,12,2,3,1,6.26404,2.8,17,0,"['Napoleonic', 'Wargame']"
239982,The Enigma Box,2017,1,4,6000,10000,12,1,N/A,4,6.98727,3.8571,111,0,"['Adventure', 'Deduction', 'Exploration', 'Memory']"
184525,Obama Llama,2015,4,99,30,30,12,6,8,0,5.76597,1,388,0,"['Party Game', 'Real-time']"
17298,Branches and Twigs and Thorns,2002,2,6,15,15,0,4,4,1,6.21528,2.4444,285,0,['Abstract Strategy']
161773,Little Cooperation,2012,2,4,10,10,2,2,4,1,5.95692,1,559,0,"['Childrens Game', 'Dice']"
8067,Royalists & Roundheads III,1993,2,2,60,60,12,2,2,0,6.06304,2.5,14,0,"['Civil War', 'Pike and Shot', 'Wargame']"
170337,Dwarfest,2014,2,6,45,45,12,3,4,0,6.05135,1.75,58,0,"['Action / Dexterity', 'Economic', 'Fantasy', 'Humor']"
173800,Adorable Pandaring,2015,3,5,5,10,10,N/A,5,2,5.74295,1.2222,509,0,"['Animals', 'Card Game', 'Party Game']"
180910,Chronicler,2015,2,4,20,20,10,4,4,1,5.8793,1.7143,178,0,"['Card Game', 'Civilization']"
200871,Hanna Honeybee,2016,1,4,5,10,2,N/A,4,1,6.14041,1,574,0,"['Animals', 'Childrens Game', 'Educational']"
209095,Uno  Super Mario,2016,2,10,0,0,7,4,6,0,5.95595,1,488,0,"['Card Game', 'Video Game Theme']"
5897,Spy Detector,1960,2,4,60,60,8,4,4,2,5.8271,1.3077,91,0,"['Deduction', 'Memory']"
21001,Alibi Saknas  Herrg\u00e5rdsmordet,2005,3,6,45,45,8,5,6,4,6.45,2,40,0,"['Card Game', 'Humor', 'Murder/Mystery']"
176651,Cantankerous Cats,2014,2,6,20,60,10,4,6,3,6.2002,2,124,0,"['Animals', 'Card Game', 'Fighting', 'Humor']"
11512,Leipzig,1969,2,2,0,0,12,2,2,0,6.29756,2.8462,9,0,"['Napoleonic', 'Wargame']"
27227,Contrario 2,2006,2,12,0,0,14,N/A,N/A,5,6.28857,1,126,0,"['Party Game', 'Trivia', 'Word Game']"
144036,Diamonsters,2013,2,6,20,20,10,3,4,1,5.61248,1.0588,1967,0,"['Card Game', 'Childrens Game']"
37770,Palio,2008,2,6,30,30,8,3,5,0,6.35,2,16,0,['Racing']
10584,Texas Revolution,1981,2,2,90,90,0,N/A,N/A,0,6.58824,2.875,13,0,"['Post-Napoleonic', 'Wargame']"
22176,Lest Darkness Fall  Rome in Crisis,2006,2,2,240,240,0,N/A,N/A,0,6.39949,3,21,0,"['Ancient', 'Wargame']"
43486,The Trial of Socrates,2009,2,2,20,20,10,N/A,N/A,2,6.38548,1.6667,60,0,"['Ancient', 'Card Game']"
170608,People-Person!,2014,2,6,30,30,13,N/A,6,2,7.75152,3,1,0,"['Abstract Strategy', 'Card Game', 'Humor']"
215806,IKAN,2017,2,4,30,0,8,N/A,4,1,7.16304,2,74,0,"['Adventure', 'Maze']"
243707,Fat Fish,2018,2,6,20,20,8,N/A,N/A,1,5.94741,1,123,0,"['Animals', 'Card Game']"
129952,Make 'n' Break Party,2012,3,9,45,45,10,N/A,N/A,0,6.35897,1,86,0,"['Action / Dexterity', 'Party Game', 'Word Game']"
277931,King of Indecision,2019,2,5,40,50,8,N/A,N/A,0,9.04054,0,3,0,['Medieval']
188601,Spoilers,2016,3,6,20,50,12,5,N/A,0,5.69529,1,327,0,"['Bluffing', 'Movies / TV / Radio theme', 'Party Game', 'Trivia']"
7230,Battle for Normandy,1982,2,2,180,180,12,2,2,0,5.925,1.6667,29,0,"['Wargame', 'World War II']"
159502,Island Dice,2015,2,4,30,60,12,2,4,1,6.68009,2,139,0,['Dice']
130841,Stratego Card Game,2012,2,2,20,20,8,N/A,2,0,5.78969,1.4,188,0,"['Bluffing', 'Card Game', 'Deduction', 'Fighting', 'Memory']"
5197,Helltank Destroyer,1982,2,2,60,60,12,N/A,N/A,0,6.16786,2,3,0,"['Science Fiction', 'Wargame']"
244738,Anatomy Fluxx,2018,2,6,5,30,8,3,6,0,6.14661,1.6,251,1,['Card Game']
3970,BattleTech Science Fiction Combat Book Game  WSP-1A Wasp,1987,2,2,10,10,12,N/A,N/A,3,5.86322,1.7778,51,0,"['Book', 'Fighting', 'Science Fiction']"
21012,Pentago XL,2005,2,4,15,15,8,N/A,N/A,0,6.05886,1.8889,252,0,['Abstract Strategy']
25470,Summertime,2006,2,2,30,30,8,2,2,1,5.70984,1.5833,249,0,['Card Game']
113456,POWER,2012,2,4,36,36,13,2,2,2,6.31389,2.375,55,0,"['Abstract Strategy', 'Card Game', 'Modern Warfare']"
113066,RR,2010,2,2,15,15,10,2,2,1,6.08723,1.6667,124,0,"['Abstract Strategy', 'Fantasy']"
109005,Jagdfieber,2011,3,5,30,30,8,N/A,N/A,1,5.8369,1.7273,171,0,"['Animals', 'Bluffing', 'Card Game']"
4740,Run Silent,1993,2,6,180,180,12,3,3,4,6.45789,2.8333,17,0,"['Nautical', 'Wargame', 'World War II']"
3746,Star Trek Trivia Game,2000,2,4,60,60,12,N/A,N/A,5,6.08723,2.2,22,0,"['Movies / TV / Radio theme', 'Science Fiction', 'Trivia']"
8426,Man to Man,1985,2,2,120,120,12,3,N/A,4,6.21429,3,1,0,"['Fantasy', 'Fighting', 'Medieval', 'Wargame']"
132261,Cosmic Empires,2012,2,5,90,90,12,4,5,3,6.7451,3,71,0,"['Civilization', 'Fighting', 'Science Fiction', 'Space Exploration']"
2709,The Beastlord,1979,2,4,120,120,12,N/A,N/A,0,5.81633,3.1333,9,0,"['Fantasy', 'Wargame']"
246203,Mandala,2018,2,4,10,15,6,N/A,N/A,1,6.18676,1,80,0,"['Action / Dexterity', 'Real-time']"
11339,Korea '95,1993,2,2,0,0,12,2,2,4,6.49167,3.3333,3,1,"['Modern Warfare', 'Wargame']"
965,Ben Hvrt,1996,4,8,60,60,12,4,5,4,5.66223,1.7407,80,0,"['Ancient', 'Dice', 'Racing']"
34218,Slush Fund,2008,2,4,20,20,0,N/A,4,2,6.16711,2,78,0,['Card Game']
256233,Mountains,2018,2,5,20,30,8,4,5,1,5.91581,1,218,0,"['Adventure', 'Bluffing', 'Card Game', 'Negotiation']"
20848,Stratego  The Chronicles of Narnia,2005,2,2,45,45,8,2,2,1,5.80642,1.8667,115,0,"['Abstract Strategy', 'Bluffing', 'Deduction', 'Fantasy', 'Memory', 'Movies / TV / Radio theme']"
11015,07/04/2001,0,3,4,60,60,0,N/A,N/A,0,6.38667,1.5,84,0,['Card Game']
12506,La Bataille du Matz,1999,2,2,0,0,12,N/A,2,2,6.56774,3.1667,3,0,"['Wargame', 'World War I']"
108862,Elfer raus! Master,2011,2,6,30,30,8,3,6,0,6.35333,2,189,0,['Card Game']
159501,Hull Breach  Corporate Wars,2014,2,8,60,60,13,N/A,4,2,6.64468,2.5714,53,0,"['Card Game', 'Science Fiction']"
1602,UR Spiel,1977,2,2,30,30,10,2,2,1,5.74721,1.3143,4042,0,"['Abstract Strategy', 'Ancient', 'Dice']"
124647,Top This! A Pizza Flicking Game,2014,2,5,30,30,6,3,4,1,5.71745,1.1111,314,0,"['Action / Dexterity', 'Party Game']"
150530,Moteneba.,2013,3,5,60,60,15,N/A,N/A,0,6.22,2.5,38,0,['Abstract Strategy']
5194,Fire When Ready,1982,1,4,120,120,12,2,2,0,6.37195,2.375,33,0,"['Nautical', 'Post-Napoleonic', 'Wargame']"
31556,The Russo-Swedish War,2008,2,2,300,300,0,2,2,0,6.29474,3,15,0,"['Napoleonic', 'Wargame']"
20630,Corintho,2005,2,4,20,20,8,N/A,N/A,0,6.08182,1.5,101,0,"['Abstract Strategy', 'Ancient']"
20710,Tiger of Malaya,2006,2,2,120,240,0,N/A,N/A,5,6.50303,3.375,18,0,"['Wargame', 'World War II']"
94596,Geisterm\u00fchle,2011,2,4,20,20,5,4,4,1,6.01017,1.3333,160,2,"['Childrens Game', 'Dice']"
10014,Norway 1940,1981,2,2,180,180,12,N/A,N/A,0,6.48333,2.3333,10,0,"['Nautical', 'Wargame', 'World War II']"
3829,Trainsport  Switzerland,1997,3,5,120,120,12,3,4,0,6.23882,3,31,0,"['Economic', 'Trains', 'Transportation']"
127721,Airborne In Your Pocket,2019,1,4,15,15,10,1,1,4,6.47059,1.3333,103,0,"['Exploration', 'Wargame', 'World War II']"
142963,Cache Me If You Can!  The Geocaching Board Game,2013,2,4,60,60,8,3,4,3,6.81475,2.5,67,0,"['Adventure', 'Card Game']"
147590,Habe fertig,2013,2,4,20,20,8,N/A,4,1,5.87319,1,570,1,"['Card Game', 'Number']"
7368,North Wind Rain,2003,1,2,180,360,0,N/A,N/A,0,6.43684,3.1,3,1,"['Wargame', 'World War II']"
1878,Moonshot the Game,1997,1,4,45,45,10,3,3,0,6.09032,1.8,48,0,"['Exploration', 'Space Exploration', 'Transportation']"
500,MARK,1997,2,4,60,60,10,4,4,1,5.99542,1.3333,39,0,['Economic']
13357,Like Minds,2004,4,8,30,30,10,4,N/A,4,5.7819,1.1429,126,0,['Party Game']
25204,UNO  Cars,2006,2,10,10,10,7,N/A,N/A,1,5.78807,1.25,446,0,"['Card Game', 'Childrens Game', 'Movies / TV / Radio theme']"
227018,7 pecados,2017,2,6,20,30,10,5,6,2,6.14033,1.1429,208,0,"['Card Game', 'Party Game']"
153388,Faulpelz,2014,2,4,30,30,8,4,4,1,5.80676,2,181,0,"['Animals', 'Card Game']"
9233,Royalists & Roundheads,1991,1,2,120,120,12,2,2,0,5.85462,2.5833,21,0,"['Civil War', 'Pike and Shot', 'Wargame']"
14377,Windschatten,2004,2,4,45,45,10,N/A,3,1,6.12725,1.4,36,0,"['Racing', 'Sports']"
224999,Witching Hour,2017,2,5,30,45,14,4,5,0,6.10914,1,114,0,['Card Game']
13832,Vulkan!,2004,1,4,30,30,10,N/A,4,1,6.19444,2,124,0,"['Abstract Strategy', 'Environmental']"
182799,Take a Train,2015,2,6,30,60,8,4,5,1,5.91392,1.6667,109,0,"['Economic', 'Trains']"
118325,RoboTroc,2012,2,4,15,15,6,N/A,4,1,5.96698,1.8333,102,0,"['Card Game', 'Childrens Game', 'Science Fiction']"
127436,Der Hobbit  Eine unerwartete Reise \u2013 Das Spiel zum Film,2012,2,4,60,60,10,4,4,1,5.74254,1.7727,277,0,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
245240,Goblin Grapple,2018,2,4,30,45,14,4,4,0,8.67409,1.3333,72,0,"['Bluffing', 'Card Game', 'Fantasy']"
261525,Untamed  Feral Factions,2019,2,3,20,30,8,2,3,3,8.66177,2,40,0,"['Animals', 'Card Game', 'Fantasy']"
5438,English Civil War,1978,2,2,120,120,12,2,2,0,6.12195,2,11,0,"['Civil War', 'Pike and Shot', 'Wargame']"
137047,Pets,2012,2,5,30,30,10,N/A,4,1,5.99423,2,125,0,"['Animals', 'Card Game']"
93555,Miss Lupun\u2026und das Geheimnis der Zahlen,2011,2,6,30,30,8,3,4,2,5.93692,1.4286,138,2,"['Educational', 'Math', 'Number']"
42470,Aljubarrota,2009,3,6,70,70,7,4,5,2,6.14074,2.4,52,0,"['Educational', 'Medieval']"
18732,Marvel Super Heroes Game,1992,2,6,45,45,6,4,6,3,6.40152,2,18,0,"['Childrens Game', 'Comic Book / Strip', 'Fighting', 'Movies / TV / Radio theme']"
