C9_CARRERA,SELECT,C9P901_ORD,C9P901,C9P902,C9P903,C9P904,C9P905,C9P906,C9P907,C9P908,C9P909,C9P910,C9P911,C9P912,C9P913,C9P914,C9P915,C9P916,C9P917,C9P918,C9P919,C9P920,C9P921,C9P922,C9P923,C9P924,C9P925,C9P926
1287,U0056,2,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,10,5,68,2368,2302,1890,1824,1129,49,288,30,72,17,17,0,2,1,6,305,725,140,520,0,0,1
1288,U0056,3,ARQUITECTURA,10,5,63,392,390,350,333,228,13,30,8,5,97,95,20,2,1,6,435,875,270,670,0,0,1
1289,U0056,4,CIENCIAS CONTABLES Y FINANCIERAS,10,5,78,1410,1404,1126,1087,808,47,178,35,44,216,819,567,2,1,6,305,705,140,500,0,0,1
1290,U0056,5,CIENCIAS DE LA COMUNICACION,10,5,71,199,195,160,149,115,1,33,6,3,127,87,25,2,1,6,405,775,240,570,0,0,1
1291,U0056,6,CIENCIAS DEL DEPORTE,10,5,70,65,64,56,53,37,1,18,2,5,28,31,23,2,1,6,440,525,235,320,0,0,1
1292,U0056,7,DERECHO,12,5,82,1556,1542,1262,1222,1005,50,203,55,65,834,930,401,2,1,6,355,775,190,570,0,0,1
1293,U0056,8,ECONOMIA,10,5,76,33,31,27,27,35,1,13,2,2,16,5,7,2,1,6,565,675,360,470,0,0,1
1294,U0056,9,ECONOMIA,10,5,79,264,264,162,96,107,2,52,10,9,62,434,565,2,1,6,385,525,210,320,0,0,1
1295,U0056,10,ENFERMERIA,10,5,57,283,261,211,196,531,18,169,28,37,578,598,315,2,1,6,375,695,210,490,0,0,1
1296,U0056,11,ESTOMOTOLOGIA,10,5,55,601,597,477,446,687,32,174,20,24,507,564,254,2,1,6,455,895,290,690,0,0,1
1297,U0056,12,FARMACIA Y BIOQUIMICA,10,5,61,305,304,241,225,112,4,25,7,3,79,78,55,2,1,6,415,775,250,570,0,0,1
1298,U0056,13,GERONTOLOGIA,10,5,59,3,3,1,1,31,1,8,3,1,18,23,0,2,1,6,495,575,290,370,0,0,1
1299,U0056,14,INGENIERI_A AERONAUTICA,10,5,68,12,11,7,1,24,1,8,1,1,0,0,0,2,1,6,675,875,470,670,0,0,1
1300,U0056,15,INGENIERIA AMBIENTAL,10,5,75,1204,1186,964,919,491,24,131,25,18,391,258,132,2,1,6,395,775,230,570,0,0,1
1301,U0056,16,INGENIERI_A CIVIL,10,5,53,1989,1962,1431,1352,873,44,116,32,24,200,391,360,2,1,6,385,875,220,670,0,0,1
1302,U0056,17,INGENIERIA DE AGRONEGOCIOS,10,5,71,2,2,1,1,26,2,4,2,0,9,0,0,2,1,6,565,775,360,570,0,0,1
1303,U0056,18,INGENIERI_A DE MINAS,10,5,77,136,128,103,96,86,1,9,3,2,78,117,73,2,1,6,440,535,275,545,0,0,1
1304,U0056,19,INGENIERIA DE RECURSOS NATURALES Y DE ENERGIAS RENOVABLES,10,5,78,1,1,1,1,1,1,0,0,0,0,2,3,2,1,6,1,1,1,1,0,0,1
1305,U0056,20,INGENIERI_A DE SISTEMAS E INFORMATICA,10,5,77,398,383,322,302,404,26,95,10,12,276,359,210,2,1,6,405,775,240,570,0,0,1
1306,U0056,21,INGENIERI_A DE ELECTRONICA Y TELECOMUNICACIONES,10,5,77,194,192,159,152,119,1,39,6,8,40,26,10,2,1,6,415,775,250,570,0,0,1
1307,U0056,22,INGENIERIA ELECTRONICA,10,5,61,1,1,1,1,1,1,0,0,0,0,0,1,2,1,6,1,1,1,1,0,0,1
1308,U0056,23,INGENIERIA GEOGRA_FICA Y ECOLOGICA,10,5,80,1,1,1,1,1,1,0,0,0,0,0,22,2,1,6,1,1,1,1,0,0,1
1309,U0056,24,INGENIERIA INDUSTRIAL,10,5,75,756,749,650,606,224,10,71,10,43,82,119,58,2,1,6,455,775,290,570,0,0,1
1310,U0056,25,INGENIERI_A MECANICA,10,5,77,93,92,73,64,59,3,15,3,2,50,48,21,2,1,6,440,535,275,545,0,0,1
1311,U0056,26,INGENIERI_A MECATRONICA,10,5,71,1,1,1,1,7,1,1,0,1,8,4,3,2,1,6,505,535,340,535,0,0,1
1312,U0056,27,INGENIERI_A ZOOTECNICA,10,5,70,21,21,18,16,20,1,6,1,2,0,0,0,2,1,6,565,775,360,570,0,0,1
1313,U0056,28,MEDICINA HUMANA,10,5,62,1,1,1,1,20,1,5,3,1,0,0,0,2,1,6,1405,1705,1200,1500,0,0,1
1314,U0056,29,MEDICINA VETERINARIA,10,5,81,116,115,100,96,88,2,58,4,6,142,124,85,2,1,6,465,825,280,620,0,0,1
1315,U0056,30,NUTRICION HUMANA,10,5,61,32,31,30,26,40,1,12,2,2,15,15,10,2,1,6,570,705,365,500,0,0,1
1316,U0056,31,OBSTETRICIA,11,5,60,151,150,116,109,247,20,51,10,10,179,185,82,2,1,6,400,755,235,550,0,0,1
1317,U0056,32,PSICOLOGI_A HUMANA,10,5,66,1060,1041,867,810,419,21,105,25,22,454,374,277,2,1,6,375,725,210,520,0,0,1
1318,U0056,33,TECNOLOGIA MEDICA,10,5,50,497,490,415,390,498,24,86,20,18,222,284,98,2,1,6,375,725,210,520,0,0,1
1319,U0056,34,TURISMO HOTELERI_A Y GASTRONOMI_A,10,5,76,261,256,198,187,497,29,129,30,24,331,331,113,2,1,6,355,775,190,570,0,0,1
1128,U0057,1,ODONTOLOGIA,10,5,61,120,112,109,80,7,2,3,0,1,0,0,0,2,1,4,250,250,525,675,0,0,1
1129,U0057,2,ECONOMIA,10,4,206,140,126,109,108,6,2,3,1,0,9,6,0,2,1,3,200,200,350,450,0,0,1
1147,U0057,7,ARQUITECTURA,10,4,60,280,271,261,234,198,1,1,1,2,15,11,0,1,1,3,200,200,400,500,0,0,1
1150,U0057,8,DERECHO,12,4,72,560,531,506,398,36,16,5,2,1,39,57,20,2,1,3,200,200,400,500,0,0,1
1154,U0057,9,MEDICINA HUMANA,14,4,63,190,181,162,138,34,5,22,0,3,0,0,0,2,1,3,250,250,998,1500,0,0,1
1156,U0057,10,INGENIERIA INDUSTRIAL,10,4,62,880,861,800,703,285,1,1,0,0,29,29,5,1,1,3,200,200,400,500,0,0,1
1158,U0057,11,INGENIERIA CIVIL,10,4,62,810,794,764,663,268,1,1,0,0,20,14,0,2,1,3,200,200,400,500,0,0,1
1160,U0057,12,INGENIERIA AMBIENTAL,10,4,62,440,423,405,363,265,1,1,0,0,58,29,3,1,1,3,200,200,400,500,0,0,1
1166,U0057,13,INGENIERIA MECANICA,10,4,64,810,794,764,663,268,1,1,0,0,20,14,0,2,1,3,200,200,350,450,0,0,1
1213,U0057,14,INGENIERIA MECATRONICA,10,4,62,190,174,167,151,224,1,1,0,0,0,0,0,2,1,3,200,200,400,500,0,0,1
1214,U0057,15,INGENIERIA DE MINAS,10,4,62,410,401,385,349,256,1,1,0,0,0,0,0,2,1,3,200,200,400,500,0,0,1
1215,U0057,16,INGENIERIA DE SISTEMAS E INFORMATICA,10,4,62,390,358,338,291,247,1,1,0,0,85,90,16,2,1,3,200,200,350,450,0,0,1
1216,U0057,17,INGENIERIA ELECTRONICA,10,4,62,320,304,296,267,256,1,1,0,0,49,20,0,2,1,3,200,200,350,450,0,0,1
1217,U0057,18,INGENIERIA ELECTRONICA,10,4,62,70,56,53,48,224,1,1,0,0,0,0,0,2,1,3,200,200,350,450,0,0,1
1218,U0057,19,INGENIERIA EN AGRONEGOCIOS,10,4,64,20,6,6,2,260,1,1,0,0,6,9,0,2,1,3,200,200,350,500,0,0,1
1219,U0057,20,PSICOLOGIA,10,5,61,350,328,280,273,20,11,4,0,0,25,31,7,2,1,3,200,200,400,500,0,0,1
1220,U0057,21,ENFERMERIA,10,4,60,90,78,75,57,97,1,1,0,0,0,0,0,2,1,3,200,200,350,450,0,0,1
1221,U0057,22,CONTABILIDAD Y FINANZAS,10,4,62,560,518,497,437,25,15,6,0,2,113,92,52,1,1,3,200,200,350,450,0,0,1
1222,U0057,23,CIENCIAS Y TECNOLOGIAS DE LA INFORMACION,10,4,60,120,112,111,100,198,1,1,0,0,9,7,0,2,1,3,200,200,400,500,0,0,1
1582,U0058,1,ADMINISTRACION,10,4,70,200,200,115,115,75,45,22,5,3,55,14,10,2,1,3,160,160,140,180,0,0,1
1583,U0058,2,ADMINISTRACION TURISTICA,10,4,70,25,25,21,21,33,33,0,0,0,14,5,2,2,1,3,160,160,140,180,0,0,1
1584,U0058,3,Contabilidad,10,4,70,360,360,360,8074,835,102,237,33,42,334,200,82,2,1,3,160,160,140,180,0,0,1
1585,U0058,4,DERECHO,12,4,82,294,294,294,8550,788,99,214,33,42,334,200,82,2,1,3,160,160,140,180,0,0,1
1586,U0058,5,EDUCACION,10,4,70,92,92,92,2055,539,181,66,27,27,92,20,24,1,1,3,160,160,140,180,0,0,1
1587,U0058,6,ENFERMERIA,10,4,68,94,94,94,1512,276,31,111,11,10,113,62,37,1,1,3,160,160,140,180,0,0,1
1588,U0058,7,FARMACIA Y BIOQUIMICA,10,4,60,55,55,55,1066,94,11,43,4,3,54,38,34,2,1,3,160,160,140,180,0,0,1
1589,U0058,8,INGENIERIA CIVIL,10,4,70,149,149,149,3359,276,31,59,8,9,93,64,6,2,1,3,160,160,140,180,0,0,1
1590,U0058,9,INGENIERIA DE SISTEMAS,10,4,70,66,66,66,1681,266,32,91,10,10,75,46,19,2,1,3,160,160,140,180,0,0,1
1591,U0058,10,OBSTETRICIA,10,4,64,57,57,57,1132,176,21,59,6,6,0,16,8,1,1,3,160,160,140,180,0,0,1
1592,U0058,11,ODONTOLOGIA,12,4,68,38,38,38,1074,122,9,43,3,6,46,67,21,2,1,3,190,190,190,240,0,0,1
1593,U0058,12,PSICOLOGIA,10,4,68,121,121,121,2194,230,27,71,4,8,40,24,5,2,1,3,160,160,140,190,0,0,1
295,U0059,1,ADMINISTRACION DE NEGOCIOS,10,5,74,400,551,497,800,163,22,52,6,5,32,76,42,2,1,5,250,250,495,815,0,0,1
297,U0059,3,CIENCIA DE LA COMPUTACION,10,5,65,105,105,105,308,71,8,11,3,8,9,17,3,2,1,5,250,250,495,815,0,0,1
301,U0059,5,DERECHO,12,5,84,312,333,312,800,127,20,24,4,7,49,101,33,2,1,5,250,250,495,815,0,0,1
302,U0059,6,INGENIERIA INDUSTRIAL,10,5,72,400,802,696,800,168,21,59,5,9,39,80,28,2,1,5,250,250,495,815,0,0,1
308,U0059,7,CONTABILIDAD,10,5,72,116,119,116,406,67,8,19,2,4,8,15,3,2,1,4,250,250,365,535,0,0,1
309,U0059,8,INGENIERIA ELECTRONICA Y DE TELECOMUNICACIONES,10,5,63,117,126,117,257,69,7,23,2,6,6,19,2,2,1,5,250,250,495,815,0,0,1
310,U0059,9,PSICOLOGIA,10,5,68,182,204,182,410,59,11,17,3,3,7,15,2,2,1,5,250,250,495,815,0,0,1
311,U0059,10,EDUCACION INICIAL,10,5,65,32,34,32,96,46,8,17,1,3,1,1,1,2,1,4,250,250,310,435,0,0,1
312,U0059,11,EDUCACION PRIMARIA,10,5,64,15,15,15,56,46,8,17,1,3,1,1,1,2,1,4,250,250,310,435,0,0,1
1483,U0060,2,ENFERMERIA,10,4,40,445,500,445,1168,139,28,34,5,10,191,274,83,2,1,3,250,250,427,527,0,0,1
1484,U0060,3,ESTOMATOLOGIA,10,4,51,176,194,176,372,39,10,20,0,5,39,40,30,2,1,3,250,250,700,780,0,0,1
1485,U0060,4,Medicina HUmana,14,4,55,1065,1133,800,3422,424,20,43,4,14,206,212,199,2,1,3,250,250,998,1620,0,0,1
1486,U0060,5,Tecnologia Medica Especialidad Terapia Fisica y Rehabilitacon,10,4,50,99,102,99,67,9,1,5,2,1,0,0,0,2,1,3,250,250,425,525,0,0,1
1487,U0060,6,Tecnologia Medica Especialidad Laboratorio Clinico y Anatomia Patologica,10,4,50,8,92,88,60,10,1,6,2,1,0,0,0,2,1,3,250,250,425,525,0,0,1
1488,U0060,7,Medicina Veterina y Zootecnia,10,4,18,17,17,17,25,8,0,8,0,0,8,9,4,2,1,3,250,250,560,560,0,0,1
1489,U0060,8,Derecho,12,4,73,927,1005,800,2330,105,16,40,7,7,342,326,135,2,1,3,250,250,400,500,0,0,1
1490,U0060,9,Administracion de Negocios,10,4,55,1775,1927,800,3187,80,18,32,6,10,306,339,79,2,1,3,250,250,400,500,0,0,1
1491,U0060,10,Contabilidad,10,4,55,648,682,648,1146,28,3,19,0,5,130,141,156,2,1,3,250,250,400,500,0,0,1
1492,U0060,11,Ciencias de la Comunicacion,10,4,71,84,87,84,179,13,2,9,0,1,16,28,1,2,1,3,250,250,365,465,0,0,1
1493,U0060,12,TURISMO HOTELERIA Y GESTION CULTURAL,10,4,66,75,80,75,181,11,0,9,0,1,23,19,4,2,1,3,250,250,520,720,0,0,1
1494,U0060,13,Ingenieria de Computacion y Sistemas,10,4,59,357,391,357,371,15,0,10,0,3,13,22,4,2,1,3,250,250,400,500,0,0,1
290,U0061,1,EDUCACION INICIAL BILINGUE,10,5,67,90,112,90,87,28,7,6,3,7,31,23,1,2,2,0,0,0,0,0,52,52,5
411,U0061,2,EDUCACION PRIMARIA BILINGUE,10,5,67,90,112,90,87,28,7,6,3,7,28,31,1,2,2,0,0,0,0,0,52,52,5
412,U0061,3,INGENIERIA AGROINDUSTRIAL,10,5,62,60,68,60,58,25,5,3,3,3,38,19,1,2,2,0,0,0,0,0,52,52,5
413,U0061,4,INGENIERIA AGROINDUSTRIAL ACUICULA,10,5,67,90,102,90,90,25,4,3,2,1,37,16,1,2,2,0,0,0,0,0,52,52,5
326,U0062,1,ADMINISTRACION DE NEGOCIOS,10,4,64,80,92,80,80,23,2,10,1,3,7,1,1,2,1,3,150,150,150,250,0,0,1
327,U0062,2,CIENCIAS CONTABLES Y FINANCIERAS,10,4,59,80,87,80,80,29,1,5,0,1,15,12,6,2,1,3,150,150,150,250,0,0,1
328,U0062,3,DERECHO Y CIENCIAS POLITICAS,10,4,77,80,100,80,80,45,2,11,0,3,17,12,13,2,1,3,150,150,150,250,0,0,1
329,U0062,4,INGENIERIA DE SISTEMAS,10,4,62,80,93,80,80,20,1,5,2,0,9,3,7,2,1,3,150,150,150,250,0,0,1
767,U0063,1,ADMINISTRACION DE EMPRESAS,10,4,56,56,71,71,1218,93,15,26,4,14,140,140,106,2,1,12,900,900,500,1160,0,0,1
768,U0063,2,ADMINISTRACION HOTELERA Y DE SERVICIOS TURISTICOS,10,4,51,12,13,12,320,39,8,4,1,1,12,0,0,2,1,12,900,900,520,1160,0,0,1
769,U0063,3,ARQUITECTURA,10,4,63,33,36,33,427,43,12,9,1,1,33,2,0,2,1,12,900,900,620,1100,0,0,1
770,U0063,4,COMUNICACION,10,4,56,18,18,18,269,29,9,5,1,1,18,26,22,2,1,12,900,900,420,1100,0,0,1
771,U0063,5,CONTABILIDAD,10,4,50,34,35,34,501,39,5,8,2,3,18,74,61,2,1,12,900,900,420,1100,0,0,1
772,U0063,6,DERECHO,12,4,76,41,47,41,715,65,10,12,4,4,41,64,57,2,1,12,900,900,520,1120,0,0,1
773,U0063,7,ECONOMIA,10,4,59,1,1,1,156,26,3,8,3,2,1,20,14,2,1,12,900,900,620,1020,0,0,1
774,U0063,8,ENFERMERIA,10,4,47,27,28,27,437,43,11,12,0,3,27,86,76,1,1,12,900,900,520,960,0,0,1
775,U0063,9,INGENIERIA CIVIL AMBIENTAL,10,4,71,63,64,63,594,49,11,12,1,1,63,14,4,2,1,12,900,900,520,1120,0,0,1
776,U0063,10,INGENIERIA DE SISTEMAS Y COMPUTACION,10,4,70,20,20,20,364,35,5,11,0,1,20,51,48,2,1,12,900,900,420,1020,0,0,1
777,U0063,11,INGENIERIA INDUSTRIAL,10,4,65,21,24,21,488,38,5,8,5,3,21,42,31,2,1,12,900,900,520,1160,0,0,1
778,U0063,12,INGENIERIA MECANICA ELECTRICA,10,4,52,22,24,22,143,30,5,7,1,1,22,13,0,2,1,12,900,900,520,1160,0,0,1
779,U0063,13,INGENIERIA NAVAL,12,4,75,1,1,1,30,4,1,0,0,1,1,5,4,2,1,8,900,900,620,1020,0,0,1
780,U0063,14,ODONTOLOGIA,12,4,72,1,2,1,230,23,4,2,2,0,1,0,0,2,2,0,0,0,0,0,1200,7000,1
781,U0063,15,MEDICINA HUMANA,14,4,53,1,1,1,314,32,5,6,1,0,1,20,20,2,2,0,0,0,0,0,1300,1400,1
783,U0063,17,EDUCACION PRIMARIA,10,4,67,4,4,4,65,22,1,8,2,5,4,11,12,1,1,8,400,400,240,400,0,0,1
784,U0063,18,EDUCACION SECUNDARIA,10,4,67,7,8,7,59,16,3,2,1,2,7,22,21,1,1,8,400,400,240,400,0,0,1
655,U0064,1,ADMINISTRACION DE EMPRESAS,10,5,62,170,170,163,475,47,4,4,0,0,22,22,34,2,1,10,195,195,100,310,0,0,1
657,U0064,3,ADMINSTRACION Y NEGOCIOS INTERNACIONALES,10,5,63,90,91,89,317,40,6,4,0,0,13,13,1,2,1,5,195,195,100,310,0,0,1
658,U0064,4,CONTABILIDAD Y FINANZAS,10,5,64,190,195,189,535,42,3,4,0,0,43,43,23,2,1,10,195,195,100,310,0,0,1
659,U0064,5,DERECHO,12,5,88,305,306,302,876,75,25,10,1,1,96,96,86,2,1,10,195,195,100,310,0,0,1
660,U0064,6,ENFERMERIA,10,5,60,65,61,61,152,18,0,7,0,3,0,0,0,2,1,5,195,195,100,310,0,0,1
661,U0064,7,ESTOMATOLOGIA,10,5,66,75,75,75,154,15,0,3,0,0,0,0,0,2,1,5,195,195,180,580,0,0,1
662,U0064,8,FARMACIA Y BIOQUIMICA,10,5,61,150,148,148,449,24,1,12,1,4,24,24,48,2,1,5,195,195,120,350,0,0,1
663,U0064,9,INGENIERIA AMBIENTAL Y PREVENCION DE RIESGOS,10,5,70,140,142,138,312,11,2,5,2,1,0,0,0,2,1,5,195,195,150,380,0,0,1
664,U0064,10,INGENIERIA COMERCIAL,10,4,53,1,1,1,29,30,2,3,0,0,10,10,0,2,1,5,195,195,150,480,0,0,1
665,U0064,11,INGENIERIA DE SISTEMAS,10,5,62,45,46,45,203,39,1,0,0,0,12,12,18,2,1,5,195,195,120,350,0,0,1
666,U0064,12,PSICOLOGIA,11,5,66,155,154,152,464,27,10,3,1,1,53,53,47,2,1,10,195,195,100,310,0,0,1
1616,U0065,1,ESCUELA DE TURISMO Y HOTELERIA,10,4,73,20,32,20,20,26,2,18,4,2,1,1,1,2,1,4,250,250,1,1,0,0,3
1617,U0065,2,ESCUELA DE DERECHO,10,4,58,999,999,99,999,999,999,0,0,0,0,0,0,2,1,4,250,250,1,1,0,0,3
1618,U0065,3,ESCUELA DE COMUNICACIàN Y PUBLICIDAD,10,4,59,25,40,20,20,28,5,2,0,0,0,0,0,2,1,4,250,250,1,1,0,0,3
1619,U0065,4,ESCUELA DE ARTES ESCENICAS,10,4,64,30,20,20,20,32,1,1,0,0,0,0,0,2,1,4,250,250,1,1,0,0,3
1620,U0065,5,MEDICINA VETERINARIA Y ZOOTECNIA,10,4,55,130,129,129,129,69,1,17,0,5,40,40,5,1,1,5,250,250,1,1,0,0,3
1621,U0065,6,PSICOLOGIA,10,4,1,1,10,10,1,99,1,0,1,0,2,1,0,2,1,5,250,250,1,1,0,0,3
1596,U0066,1,ADMINISTRACION TURISTICA Y HOTELERA,10,4,72,115,116,111,93,10,3,5,1,1,50,15,10,2,2,0,0,0,0,0,150,300,1
397,U0067,1,CARRERA PROFESIONAL DE CONTABILIDAD Y FINANZAS,10,4,70,160,193,160,721,49,7,7,1,4,23,19,3,2,1,2,110,130,180,220,0,0,1
398,U0067,2,CARRERA PROFESIONAL DE ENFERMERIA,10,4,70,80,80,72,291,37,3,7,0,3,17,20,0,2,1,1,110,110,260,260,0,0,1
399,U0067,3,CARRERA PROFESIONAL DE INGENIERIA INFORMATICA,10,4,70,80,137,132,112,30,1,6,0,4,10,11,0,2,2,0,0,0,0,0,110,250,1
400,U0067,4,CARRERA PROFESIONAL DE INGENIERIA AMBIENTAL,10,4,70,160,195,160,751,41,3,6,0,5,37,3,0,2,1,2,110,130,250,300,0,0,1
401,U0067,5,CARRERA PROFESIONAL DE DERECHO,12,4,84,160,119,113,416,47,8,12,1,2,0,0,0,2,1,2,110,130,210,220,0,0,1
390,U0068,2,INGENIERIA EN INDUSTRIAS ALIMENTARIAS,10,4,60,40,175,40,40,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0,104,0,5
391,U0068,3,INGENIERIA EN ENERGIAS RENOVABLES,10,4,69,40,175,40,40,7,5,1,0,1,0,0,0,2,2,0,0,0,0,0,104,0,5
392,U0068,4,INGENIERIA TEXTIL Y DE CONFECCIONES,10,4,68,40,175,40,40,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,104,0,5
393,U0068,5,GESTION PUBLICA,10,4,60,40,175,40,40,18,7,3,2,6,0,0,0,2,2,0,0,0,0,0,104,0,5
1510,U0069,1,Ingenieria de Minas,10,4,61,38,174,76,231,18,2,2,0,0,21,2,0,2,2,0,0,0,0,0,0,0,5
1511,U0069,2,GESTION PUBLICA Y DESARROLLO SOCIAL,10,4,60,38,104,76,256,16,1,2,0,0,22,2,0,2,2,0,0,0,0,0,0,0,5
1512,U0069,3,INGENIERIA AGROINDUSTRIAL,10,4,60,38,68,73,221,23,1,0,0,0,19,1,0,2,2,0,0,0,0,0,0,0,5
1513,U0069,4,INGENIERIA DE SISTEMAS E INFORMATICA,10,4,58,38,54,62,158,20,1,0,0,0,12,1,0,2,2,0,0,0,0,0,0,0,5
1514,U0069,5,INGENIERIA AMBIENTAL,10,4,59,38,99,76,226,12,2,0,0,0,13,1,1,2,2,0,0,0,0,0,0,0,5
1515,U0069,6,INGENIERIA PESQUERA,10,4,63,38,3,3,50,14,1,0,0,1,3,0,0,2,2,0,0,0,0,0,0,0,5
872,U0070,1,CONTABILIDAD Y FINANZAS,10,4,64,80,8,6,6,4,1,1,0,0,0,0,0,2,1,2,150,150,350,400,0,0,1
873,U0070,2,ENFERMERIA,10,4,47,80,16,16,11,42,1,6,0,1,0,0,0,2,1,2,150,150,350,400,0,0,1
874,U0070,3,FARMACIA Y BIOQUIMICA,10,4,60,157,193,157,129,40,1,2,0,1,0,0,0,2,1,2,150,150,350,400,0,0,1
40,U0071,1,ADMINISTRACION DE EMPRESAS,10,5,54,65,80,65,65,22,14,6,0,2,0,0,0,2,2,0,0,0,0,0,250,2000,1
41,U0071,2,DERECHO Y CIENCIAS POLITICAS,12,5,70,45,45,45,45,30,10,3,0,5,0,0,0,2,2,0,0,0,0,0,250,2800,1
42,U0071,3,ENFERMERIA,10,5,44,30,30,30,30,27,13,8,0,6,4,4,0,2,2,0,0,0,0,0,250,2500,1
43,U0071,4,INGENIERIA CIVIL,10,5,48,150,158,150,150,18,11,3,0,4,0,0,0,2,2,0,0,0,0,0,250,3000,1
44,U0071,5,OBSTETRICIA,10,5,50,30,30,30,30,28,14,8,0,6,2,2,0,2,2,0,0,0,0,0,250,2800,1
756,U0072,1,CONTABILIDAD Y ADMINISTRACION,10,5,71,40,40,40,40,14,3,4,1,4,0,0,0,2,1,8,100,250,180,330,0,0,1
757,U0072,2,DERECHO,12,5,85,40,48,40,40,15,2,5,2,3,0,0,0,2,1,8,100,250,180,330,0,0,1
758,U0072,3,INGENIERIA INFORMATICA Y DE SISTEMAS,10,5,71,40,41,40,40,12,1,4,1,3,0,0,0,2,1,8,100,250,180,330,0,0,1
759,U0072,4,OBSTETRICIA,10,5,58,50,52,50,50,15,2,3,1,2,0,0,0,2,1,8,100,250,180,330,0,0,1
760,U0072,5,EDUCACION EN INFORMATICA Y COMPUTACION,10,5,71,50,51,50,50,10,1,2,1,1,0,0,0,2,1,8,100,250,180,330,0,0,1
722,U0073,1,ADMINISTRACION Y FINANZAS,10,5,71,80,86,80,80,22,5,6,1,3,15,14,16,2,1,8,100,250,180,330,0,0,1
728,U0073,2,ENFERMERIA,10,5,56,80,82,80,80,24,3,4,3,2,12,30,21,2,1,8,100,250,180,330,0,0,1
729,U0073,3,INGENIERIA DE SISTEMAS,10,5,71,120,133,120,120,24,4,6,3,3,35,25,22,2,1,8,100,250,180,330,0,0,1
730,U0073,4,INGENIERIA EN INDUSTRIAS ALIMENTARIAS,10,5,68,80,95,80,80,23,2,3,1,2,11,0,0,2,1,8,100,250,180,330,0,0,1
731,U0073,5,PSICOLOGIA,10,5,62,60,72,60,60,21,3,6,2,3,17,11,11,2,1,8,100,250,180,330,0,0,1
50,U0074,1,TURISMO HOTELERIA Y GASTRONOMIA,10,5,70,80,55,50,45,8,1,1,0,0,0,0,0,2,1,6,330,330,165,330,0,0,1
51,U0074,2,INGENIERIA COMERCIAL Y FINANCIERA,10,5,68,80,75,70,68,10,3,2,1,1,0,0,0,2,1,6,320,320,160,320,0,0,1
52,U0074,3,INGENIERIA INDUSTRIAL,10,5,67,80,85,80,80,12,2,3,1,1,0,0,0,2,1,6,330,330,165,330,0,0,1
53,U0074,4,DERECHO,12,5,70,60,56,50,48,15,2,2,1,1,0,0,0,2,1,6,300,300,150,300,0,0,1
54,U0074,5,INGENIERIA MECANICA,10,5,65,60,80,60,60,8,1,1,0,0,0,0,0,2,1,6,300,300,150,300,0,0,1
285,U0075,1,ADMINISTRACION NEGOCIOS INTERNACIONAL,10,5,56,160,213,160,197,22,2,0,0,0,0,0,1,2,1,6,300,300,300,675,0,0,1
291,U0075,2,DERECHO,12,5,82,160,113,108,117,22,6,8,5,3,0,0,1,2,1,6,300,300,300,675,0,0,1
1163,U0076,1,ADMINISTRACION DE EMPRESAS,11,5,66,651,651,585,541,120,2,21,0,2,141,103,13,2,2,0,0,0,0,0,500,6080,1
1165,U0076,2,ADMINISTRACION HOTELERA Y DE TURISMO,11,5,67,116,116,97,73,19,0,2,0,0,0,1,0,2,2,0,0,0,0,0,500,6080,1
1177,U0076,9,DISEO DIGITAL PUBLICITARIO,11,5,72,184,184,166,159,33,0,3,0,0,0,0,0,2,2,0,0,0,0,0,500,6320,1
1179,U0076,10,INGENIERIA AERONAUTICA,11,5,68,153,153,129,112,64,0,7,0,3,35,22,0,2,2,0,0,0,0,0,500,6080,1
1182,U0076,11,INGENIERIA AUTOMOTRIZ,11,5,69,319,319,252,209,51,0,9,0,0,31,29,0,2,2,0,0,0,0,0,500,6080,1
1184,U0076,12,INGENIERIA BIOMEDICA,11,5,63,52,52,43,29,18,0,2,0,0,0,0,0,2,2,0,0,0,0,0,500,6080,1
1186,U0076,13,INGENIERIA DE DISEO COMPUTACIONAL,11,5,65,58,58,42,39,12,0,2,0,0,0,0,0,2,2,0,0,0,0,0,500,6080,1
1187,U0076,14,INGENIERIA DE DISEO GRAFICO,11,5,75,16,16,15,15,48,0,7,0,0,0,0,0,2,2,0,0,0,0,0,500,6080,1
1188,U0076,15,INGENIERIA DE REDES Y COMUNICACIONES,11,5,63,137,137,110,98,23,0,1,0,0,3,0,0,2,2,0,0,0,0,0,500,6080,1
1189,U0076,16,INGENIERIA DE SEGURIDAD Y AUDITORIA INFORMATICA,11,5,67,33,33,29,25,15,0,2,0,0,1,0,0,2,2,0,0,0,0,0,500,6080,1
1190,U0076,17,INGENIERIA DE SISTEMAS E INFORMATICA,11,5,67,760,760,633,569,162,3,14,1,1,238,216,68,2,2,0,0,0,0,0,500,6080,1
1195,U0076,20,INGENIERIA ELECTROMECANICA,11,5,64,105,105,89,75,31,0,4,0,0,0,0,0,2,2,0,0,0,0,0,200,720,1
1197,U0076,22,INGENIERIA INDUSTRIAL,11,5,65,902,902,784,673,135,3,8,1,0,167,120,23,2,2,0,0,0,0,0,200,720,1
1198,U0076,23,INGENIERIA MARITIMA,11,5,69,100,100,80,67,42,1,8,0,1,13,6,0,1,2,0,0,0,0,0,200,720,1
