"","0","Identificador","Nombre","Equipos","Saldo","Provincia","Distrito","Latitud","Longitud","Tipo","Giro","Clasificación","Trimestre1","Trimestre2","Trimestre3","Trimestre4"
"6741",6741,"971783574","E000000096237","U",979,"LIMA","LIMA",-12.0601068,-77.0773789,"MINORISTAS","BODEGA","D",46,23,79,70
"6742",6742,"971783920","E000000096240","U",3003,"LIMA","ATE",-12.0087318,-76.8268647,"MINORISTAS","BODEGA","C",491,166,690,660
"6743",6743,"971783944","E000000096242","U",5753,"LIMA","LIMA",-12.0441926,-77.0392505,"MINORISTAS","BODEGA","C",794,519,395,339
"6744",6744,"971785277","E000000096249","U",1595,"LIMA","LOS OLIVOS",-11.9274807,-77.0738385,"MINORISTAS","FARMACIA","C",78,111,105,136
"6745",6745,"971791714","E000000096277","U",979,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1351,-76.9447,"MINORISTAS","PANADERIA","D",15,82,80,82
"6746",6746,"971793120","E000000096283","U",308,"LIMA","CARABAYLLO",-11.8937819,-77.0324284,"MINORISTAS","BODEGA","D",40,61,66,77
"6747",6747,"971793692","E000000096285","U",110,"LIMA","VILLA MARIA DEL TRIUNFO",-12.200594,-76.926624,"MINORISTAS","BODEGA","D",37,39,22,41
"6748",6748,"971796225","E000000096297","U",1881,"CAÑETE","CHILCA",-12.5168,-76.7361,"MINORISTAS","BODEGA","C",59,50,60,81
"6749",6749,"971796905","E000000096299","U",4554,"LIMA","LURIGANCHO",-11.9977974,-76.9075776,"MINORISTAS","BODEGA","C",443,474,263,472
"6750",6750,"971797057","E000000096300","U",3366,"LIMA","VILLA MARIA DEL TRIUNFO",-12.144,-76.9439,"MINORISTAS","FARMACIA","C",873,239,490,377
"6751",6751,"971797141","E000000096302","U",726,"LIMA","CHORRILLOS",-12.1738662,-77.0153343,"MINORISTAS","BOTICA","D",102,78,112,92
"6752",6752,"971797160","E000000096304","U",264,"LIMA","SANTIAGO DE SURCO",-12.1398246,-76.9960909,"MINORISTAS","BODEGA","D",43,94,82,88
"6753",6753,"971798932","E000000096307","V",1320,"LIMA","SAN JUAN DE LURIGANCHO",-12.0048,-76.9958,"MINORISTAS","BODEGA","C",83,71,92,72
"6754",6754,"971799695","E000000096309","U",5260.2,"LIMA","SAN JUAN DE MIRAFLORES",-12.1776049,-76.9564158,"MINORISTAS","BODEGA","C",518,682,518,743
"6755",6755,"971799797","E000000096311","U",88,"LIMA","SAN MARTIN DE PORRES",-12.0289,-77.094,"MINORISTAS","BODEGA","E",26,55,40,40
"6756",6756,"971800086","E000000096313","U",3509,"LIMA","SAN JUAN DE LURIGANCHO",-12.0048,-76.9924,"MINORISTAS","BODEGA","C",625,619,688,818
"6757",6757,"971800620","E000000096315","U",2211,"CAÑETE","MALA",-12.6568,-76.6362,"MINORISTAS","BODEGA","C",220,187,290,225
"6758",6758,"971804576","E000000096333","U",1320,"LIMA","COMAS",-11.9472278,-77.0578551,"MINORISTAS","LIBRERIA","C",79,62,68,74
"6759",6759,"971807663","E000000096347","U",7348,"LIMA","SAN JUAN DE MIRAFLORES",-12.1756,-76.9676,"MINORISTAS","BODEGA","C",549,59,556,667
"6760",6760,"971808199","E000000096351","U",110,"LIMA","SAN JUAN DE LURIGANCHO",-11.9689,-76.9931,"MINORISTAS","AMBULANTE","D",22,38,43,47
"6761",6761,"971808437","E000000096352","U",4972,"LIMA","LA MOLINA",-12.0840269,-76.8781418,"MINORISTAS","BODEGA","C",361,398,702,381
"6762",6762,"971808539","E000000096353","U",1100,"LIMA","LA MOLINA",-12.107861,-76.808134,"MINORISTAS","BODEGA","C",111,31,36,85
"6763",6763,"971809007","E000000096355","U",22,"LIMA","LURIN",-12.256124,-76.8873563,"MINORISTAS","BODEGA","E",14,31,21,28
"6764",6764,"971811356","E000000096374","U",176,"LIMA","SAN JUAN DE LURIGANCHO",-12.0252,-76.9904,"MINORISTAS","BODEGA","D",71,69,74,55
"6765",6765,"971811893","E000000096377","U",3344,"LIMA","EL AGUSTINO",-12.0450763,-77.0000602,"MINORISTAS","BODEGA","C",843,804,280,277
"6766",6766,"971813195","E000000096387","U",2816,"LIMA","SAN JUAN DE MIRAFLORES",-12.1652,-76.9803,"MINORISTAS","BODEGA","C",254,164,98,173
"6767",6767,"971814728","E000000096397","U",3823.6,"LIMA","SAN MARTIN DE PORRES",-12.0007847,-77.0519994,"MINORISTAS","LIBRERIA","C",679,399,315,252
"6768",6768,"971819533","E000000096416","V",143,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1482002,-76.9439987,"MINORISTAS","BODEGA","D",30,25,31,21
"6769",6769,"971819910","E000000096418","U",2057,"LIMA","LURIN",-12.0380675,-76.9163887,"MINORISTAS","BODEGA","C",148,165,181,134
"6770",6770,"971820699","E000000096421","U",44,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1801249,-76.9394839,"MINORISTAS","BODEGA","E",36,21,12,10
"6771",6771,"971821067","E000000096424","U",924,"LIMA","LINCE",-12.078899,-77.029897,"MINORISTAS","BODEGA","D",20,120,79,81
"6772",6772,"971821072","E000000096425","U",2574,"LIMA","BREÑA",-12.05808,-77.042564,"MINORISTAS","BODEGA","C",118,64,214,242
"6773",6773,"971821110","E000000096426","U",1056,"LIMA","PUEBLO LIBRE",-12.070384,-77.05749,"MINORISTAS","BODEGA","C",68,104,97,119
"6774",6774,"971821665","E000000096429","U",330,"LIMA","SAN JUAN DE MIRAFLORES",-12.1394711,-76.9670854,"PERSONAL","PERSONAL","D",68,78,73,79
"6775",6775,"971824970","E000000096457","U",2959,"LIMA","RIMAC",-12.029268,-77.031817,"MINORISTAS","LIBRERIA BAZAR","C",520,288,608,580
"6776",6776,"971825311","E000000096463","V",3982,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1457,-76.9367,"MINORISTAS","BODEGA","C",280,465,308,322
"6777",6777,"971825465","E000000096464","U",66,"LIMA","SAN JUAN DE MIRAFLORES",-12.1351988,-76.9671261,"MINORISTAS","BODEGA","E",31,42,33,31
"6778",6778,"971830677","E000000096485","V",3223,"LIMA","SAN JUAN DE LURIGANCHO",-11.9694,-76.9814,"MINORISTAS","FARMACIA","C",881,667,729,827
"6779",6779,"971830790","E000000096486","U",66,"LIMA","SAN JUAN DE LURIGANCHO",-11.9744,-76.9867,"MINORISTAS","BODEGA","E",22,26,30,15
"6780",6780,"971831074","E000000096488","V",484,"LIMA","SAN JUAN DE LURIGANCHO",-11.9469,-76.9782,"MINORISTAS","BODEGA","D",86,97,47,35
"6781",6781,"971832946","E000000096497","U",1111,"LIMA","VILLA MARIA DEL TRIUNFO",-12.2213955,-76.9037819,"MINORISTAS","BODEGA","C",42,61,53,35
"6782",6782,"971833036","E000000096499","U",44,"LIMA","ATE",-12.057167,-76.969417,"MINORISTAS","BODEGA","E",24,13,13,25
"6783",6783,"971833325","E000000096500","U",88,"LIMA","CARABAYLLO",-11.887482,-77.095995,"MINORISTAS","FARMACIA","E",19,20,43,14
"6784",6784,"971834173","E000000096502","U",2376,"LIMA","ATE",-12.0256832,-76.9143193,"MINORISTAS","BAZAR","C",266,138,248,188
"6785",6785,"971834343","E000000096504","U",1760,"LIMA","VILLA EL SALVADOR",-12.215,-76.9282,"MINORISTAS","BODEGA","C",97,74,29,54
"6786",6786,"971834952","E000000096508","U",154,"LIMA","LA VICTORIA",-12.070964,-77.018072,"MINORISTAS","BODEGA","D",26,32,28,16
"6787",6787,"971835103","E000000096509","U",132,"LIMA","SAN JUAN DE LURIGANCHO",-11.9916,-77.0113,"MINORISTAS","BODEGA","D",42,18,41,20
"6788",6788,"971835233","E000000096513","U",792,"LIMA","LOS OLIVOS",-12.0106058,-77.0776054,"MINORISTAS","BODEGA","D",83,26,52,52
"6789",6789,"971835314","E000000096514","U",12672,"LIMA","SAN JUAN DE LURIGANCHO",-12.0092,-76.9773,"MINORISTAS","CABINA DE INTERNET","B",371,206,701,387
"6790",6790,"971836395","E000000096516","U",4906,"LIMA","LIMA",-12.196508,-76.926424,"MINORISTAS","BOTICA","C",361,640,419,356
"6791",6791,"971838523","E000000096528","U",22,"LIMA","PUENTE PIEDRA",-11.9852031,-77.0802412,"MINORISTAS","BOTICA","E",20,21,21,28
"6792",6792,"971839599","E000000096532","U",2636.7,"LIMA","ATE",-11.9352212,-76.702761,"MINORISTAS","BODEGA","C",201,95,205,97
"6793",6793,"971840904","E000000096537","U",11077,"LIMA","SAN BORJA",-12.0877568,-76.9856612,"MINORISTAS","BODEGA","B",558,378,800,590
"6794",6794,"971842237","E000000096541","V",3850,"LIMA","PUENTE PIEDRA",-11.8784563,-77.0722358,"MINORISTAS","BODEGA","C",656,685,676,571
"6795",6795,"971843765","E000000096549","U",484,"LIMA","VILLA EL SALVADOR",-12.223161,-76.950684,"MINORISTAS","BODEGA","D",64,69,61,83
"6796",6796,"971844712","E000000096553","U",110,"LIMA","EL AGUSTINO",-12.031222,-77.0059113,"MINORISTAS","BODEGA","D",36,41,26,30
"6797",6797,"971848583","E000000096576","U",2519,"LIMA","LURIGANCHO",-12.0035939,-76.8761632,"MINORISTAS","BODEGA","C",290,213,117,131
"6798",6798,"971848769","E000000096578","U",528,"LIMA","BREÑA",-12.0593711,-77.0564088,"MINORISTAS","CONSUMO FINAL","D",67,49,49,49
"6799",6799,"971848917","E000000096580","U",1254,"LIMA","SAN MARTIN DE PORRES",-11.9659,-77.0897,"MINORISTAS","LIBRERIA","C",47,68,54,123
"6800",6800,"971849470","E000000096582","U",4631,"LIMA","SANTA ANITA",-12.0462,-76.969,"MINORISTAS","BODEGA","C",593,505,606,630
"6801",6801,"971849912","E000000096586","U",1947,"LIMA","LOS OLIVOS",-11.9818655,-77.0768119,"MINORISTAS","BODEGA","C",135,246,207,214
"6802",6802,"971850593","E000000096590","U",2233,"LIMA","LINCE",-12.084646,-77.033575,"MINORISTAS","BODEGA","C",207,142,258,128
"6803",6803,"971854359","E000000096614","U",1617,"LIMA","COMAS",-11.9087392,-77.0523422,"MINORISTAS","BODEGA","C",49,113,40,76
"6804",6804,"971859724","E000000096648","U",11.66,"LIMA","SAN MARTIN DE PORRES",-12.0122,-77.0813,"MINORISTAS","BODEGA","E",10,20,14,5
"6805",6805,"971865735","E000000096689","U",1980,"LIMA","LURIGANCHO",-11.9775765,-76.8387421,"MINORISTAS","LIBRERIA","C",162,126,211,146
"6806",6806,"971865739","E000000096691","V",2189,"LIMA","RIMAC",-12.03234,-77.037418,"MINORISTAS","BODEGA","C",261,107,204,204
"6807",6807,"971867300","E000000096700","U",176,"LIMA","SAN JUAN DE LURIGANCHO",-11.9767,-77.0054,"MINORISTAS","LIBRERIA","D",79,38,69,80
"6808",6808,"971867819","E000000096703","U",352,"LIMA","SANTIAGO DE SURCO",-12.1505,-77.0137,"MINORISTAS","BODEGA","D",107,43,70,58
"6809",6809,"971867863","E000000096705","U",2706,"LIMA","SANTIAGO DE SURCO",-12.143,-76.9872,"MINORISTAS","BODEGA","C",151,185,212,292
"6810",6810,"971869746","E000000096718","U",6127,"LIMA","LOS OLIVOS",-11.954437,-77.0708185,"MINORISTAS","BODEGA","C",661,497,694,565
"6811",6811,"971874501","E000000096739","U",2794,"CAÑETE","MALA",-12.7078652,-76.6216131,"MINORISTAS","BODEGA","C",11,146,93,182
"6812",6812,"971879326","E000000096763","U",3190,"LIMA","SAN JUAN DE LURIGANCHO",-12.0034,-76.9943,"MINORISTAS","BODEGA","C",935,329,430,747
"6813",6813,"971879376","E000000096764","V",1870,"LIMA","SAN JUAN DE LURIGANCHO",-11.9732,-77.0062,"MINORISTAS","BODEGA","C",96,78,101,100
"6814",6814,"971885728","E000000096801","U",3476,"LIMA","SAN MARTIN DE PORRES",-12.0075,-77.0936,"MINORISTAS","BODEGA","C",852,367,566,353
"6815",6815,"971886930","E000000096805","V",1012,"LIMA","SAN JUAN DE LURIGANCHO",-12.0164,-76.9879,"MINORISTAS","BODEGA","C",55,68,109,93
"6816",6816,"971887867","E000000096808","V",1100,"LIMA","COMAS",-11.942,-77.0322551,"MINORISTAS","BODEGA","C",59,89,98,83
"6817",6817,"971890563","E000000096821","U",176,"LIMA","EL AGUSTINO",-12.0362663,-76.9872281,"MINORISTAS","BODEGA","D",29,71,38,53
"6818",6818,"971892367","E000000096833","U",2486,"LIMA","ATE",-12.0291362,-76.9099833,"MINORISTAS","BODEGA","C",166,119,175,198
"6819",6819,"971895418","E000000096849","U",1155,"LIMA","LIMA",-12.051349,-77.0284775,"MINORISTAS","CENTRO COMERCIAL","C",32,76,57,79
"6820",6820,"971895842","E000000096853","U",308,"LIMA","SANTA ANITA",-12.0458,-76.984,"MINORISTAS","FARMACIA","D",37,63,48,35
"6821",6821,"971895959","E000000096857","V",2486,"LIMA","SAN JUAN DE LURIGANCHO",-12.0328,-76.9485,"MINORISTAS","AMBULANTE","C",217,226,218,228
"6822",6822,"971896016","E000000096858","U",6061,"LIMA","SAN MARTIN DE PORRES",-11.9887,-77.1171,"MINORISTAS","BOTICA","C",541,631,372,473
"6823",6823,"971901356","E000000096898","U",7777,"LIMA","CARABAYLLO",-11.8667,-77.0245,"MINORISTAS","BODEGA","C",467,805,158,650
"6824",6824,"971904866","E000000096915","U",8558,"LIMA","SAN JUAN DE LURIGANCHO",-11.9757,-76.9898,"MINORISTAS","BODEGA","C",198,961,784,213
"6825",6825,"971905569","E000000096917","U",1012,"LIMA","VILLA MARIA DEL TRIUNFO",-12.155044,-76.9550929,"MINORISTAS","BODEGA","C",90,122,38,23
"6826",6826,"971909761","E000000096942","U",660,"LIMA","SANTIAGO DE SURCO",-12.1473,-77.0049,"MINORISTAS","BODEGA","D",98,84,62,26
"6827",6827,"971910295","E000000096949","U",1826,"LIMA","LIMA",-12.054493,-77.011493,"MINORISTAS","BODEGA","C",49,108,84,110
"6828",6828,"971911988","E000000096958","U",275,"BARRANCA","SUPE PUERTO",-10.7976874,-77.7411423,"MINORISTAS","BODEGA","D",48,62,88,69
"6829",6829,"971917730","E000000096982","U",440,"CAÑETE","SAN LUIS",-13.0554,-76.4307,"MINORISTAS","BODEGA","D",42,80,36,41
"6830",6830,"971919096","E000000096990","U",286,"LIMA","ATE",-12.0240741,-76.9182289,"MINORISTAS","BODEGA","D",65,73,81,61
"6831",6831,"971922577","E000000097005","U",1617,"LIMA","BREÑA",-12.0593913,-77.0571442,"MINORISTAS","BODEGA","C",45,82,85,113
"6832",6832,"971923270","E000000097008","U",616,"LIMA","VILLA EL SALVADOR",-12.190246,-76.943064,"MINORISTAS","BODEGA","D",44,65,66,43
"6833",6833,"971928058","E000000097041","U",704,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1474396,-76.9348156,"MINORISTAS","BODEGA","D",94,57,60,92
"6834",6834,"971932350","E000000097071","U",1606,"LIMA","ANCON",-11.77563,-77.16226,"MINORISTAS","BODEGA","C",106,28,96,47
"6835",6835,"971932840","E000000097076","U",22,"LIMA","INDEPENDENCIA",-11.9719272,-77.0422771,"MINORISTAS","BODEGA","E",20,17,32,22
"6836",6836,"971934699","E000000097085","U",3278,"LIMA","BREÑA",-12.055344,-77.043638,"MINORISTAS","BODEGA","C",518,425,494,209
"6837",6837,"971935252","E000000097086","U",9856,"LIMA","INDEPENDENCIA",-11.9803558,-77.0585324,"MINORISTAS","BODEGA","C",725,403,793,357
"6838",6838,"971936203","E000000097092","V",5038,"LIMA","SANTIAGO DE SURCO",-12.1440031,-76.9820891,"MINORISTAS","BODEGA","C",334,631,460,625
"6839",6839,"971939751","E000000097108","U",1353,"LIMA","SAN JUAN DE LURIGANCHO",-11.9853,-77.0171,"MINORISTAS","BODEGA","C",86,102,51,30
"6840",6840,"971940874","E000000097113","U",11429,"LIMA","MIRAFLORES",-12.1105045,-77.0494977,"MINORISTAS","BODEGA","B",540,486,827,298
"6841",6841,"971941143","E000000097114","U",2134,"LIMA","SAN MARTIN DE PORRES",-12.0103197,-77.0853882,"MINORISTAS","BODEGA","C",236,152,108,199
"6842",6842,"971942046","E000000097119","U",66,"LIMA","SURQUILLO",-12.1098,-77.0246,"MINORISTAS","BODEGA","E",32,15,23,21
"6843",6843,"971948489","E000000097145","U",1210,"YAUYOS","YAUYOS",-13.0551,-76.3507,"MINORISTAS","BODEGA","C",106,122,31,112
"6844",6844,"971954169","E000000097170","U",759,"LIMA","COMAS",-11.9573952,-77.0533364,"MINORISTAS","BODEGA","D",114,76,119,83
"6845",6845,"971954621","E000000097172","U",363,"LIMA","BARRANCO",-12.1449204,-77.0175471,"MINORISTAS","BODEGA","D",73,18,48,36
"6846",6846,"971954677","E000000097173","U",3575,"LIMA","COMAS",-11.939441,-77.0619927,"MINORISTAS","FARMACIA","C",394,590,627,122
"6847",6847,"971960104","E000000097198","U",1199,"BARRANCA","BARRANCA",-10.74951,-77.761619,"PERSONAL","PERSONAL","C",58,60,52,94
"6848",6848,"971961371","E000000097209","U",7040,"LIMA","SANTIAGO DE SURCO",-12.151811,-76.9893738,"MINORISTAS","BODEGA","C",559,634,286,637
"6849",6849,"971962212","E000000097215","V",3619,"LIMA","ATE",-12.0176783,-76.8239778,"MINORISTAS","BODEGA","C",517,532,698,857
"6850",6850,"971963637","E000000097224","U",1705,"LIMA","SAN JUAN DE MIRAFLORES",-12.1867539,-76.9797688,"MINORISTAS","BODEGA","C",78,60,65,86
"6851",6851,"971963713","E000000097225","U",693,"LIMA","LIMA",-12.056311,-77.079552,"MINORISTAS","BODEGA","D",89,46,57,58
"6852",6852,"971964270","E000000097229","U",3102,"LIMA","ATE",-12.0100649,-76.8412162,"MINORISTAS","BODEGA","C",774,587,544,360
"6853",6853,"971965229","E000000097233","U",1386,"LIMA","PUENTE PIEDRA",-11.9243677,-77.0781515,"MINORISTAS","BODEGA","C",121,99,43,54
"6854",6854,"971967790","E000000097245","U",13387,"LIMA","LA VICTORIA",-12.0629933,-77.0085317,"MINORISTAS","BODEGA","B",740,722,382,155
"6855",6855,"971973381","E000000097292","U",4213,"LIMA","SAN MIGUEL",-12.083198,-77.0821263,"MINORISTAS","BODEGA","C",625,626,651,367
"6856",6856,"971973707","E000000097297","U",2772,"LIMA","VILLA EL SALVADOR",-12.2335363,-76.9449404,"MINORISTAS","BODEGA","C",166,292,270,152
"6857",6857,"971976292","E000000097309","U",1628,"LIMA","COMAS",-11.9286039,-77.0524865,"MINORISTAS","BAZAR","C",88,70,66,98
"6858",6858,"971976481","E000000097313","U",4455,"LIMA","SAN MARTIN DE PORRES",-12.0309323,-77.0805957,"MINORISTAS","BODEGA","C",451,493,545,527
"6859",6859,"971978562","E000000097321","U",1100,"LIMA","SAN JUAN DE MIRAFLORES",-12.1802926,-76.9665538,"MINORISTAS","BODEGA","C",88,67,40,81
"6860",6860,"971979004","E000000097325","U",5328.4,"LIMA","PACHACAMAC",-12.2294437,-76.9244379,"MINORISTAS","BODEGA","C",933,744,417,624
"6861",6861,"971980183","E000000097328","U",2024,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1664978,-76.9510767,"MINORISTAS","BODEGA","C",155,265,196,153
"6862",6862,"971984662","E000000097344","U",2805,"LIMA","COMAS",-11.9182364,-77.0271108,"MINORISTAS","BODEGA","C",143,209,76,124
"6863",6863,"971985234","E000000097348","U",352,"LIMA","VILLA EL SALVADOR",-12.186664,-76.94703,"MINORISTAS","BODEGA","D",56,79,89,70
"6864",6864,"971985505","E000000097349","U",9064,"HUAURA","HUACHO",-11.1127929,-77.6083137,"MINORISTAS","BODEGA","C",650,449,524,373
"6865",6865,"971985899","E000000097352","U",2508,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1504454,-76.9548961,"MINORISTAS","BODEGA","C",204,209,161,318
"6866",6866,"971990025","E000000097369","U",594,"LIMA","LOS OLIVOS",-11.983628,-77.071579,"MINORISTAS","BODEGA","D",81,116,19,79
"6867",6867,"971990962","E000000097373","U",2948,"LIMA","ATE",-12.04002,-76.877631,"MINORISTAS","BODEGA","C",325,222,159,181
"6868",6868,"971992112","E000000097379","U",1430,"LIMA","LA MOLINA",-12.0836787,-76.9518907,"MINORISTAS","AMBULANTE","C",68,72,93,26
"6869",6869,"971992296","E000000097380","U",1001,"LIMA","CHACLACAYO",-11.9816193,-76.7809165,"MINORISTAS","BODEGA","C",94,64,98,111
"6870",6870,"971992588","E000000097382","V",2849,"LIMA","CHORRILLOS",-12.193816,-77.0205543,"MINORISTAS","BODEGA","C",250,221,192,198
"6871",6871,"971993015","E000000097383","U",828.3,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1348,-76.9456,"MINORISTAS","BODEGA","D",111,76,111,74
"6872",6872,"971994994","E000000097397","U",462,"LIMA","LURIN",-12.2719392,-76.8612075,"MINORISTAS","BODEGA","D",67,52,77,60
"6873",6873,"971995552","E000000097399","V",44,"LIMA","CHORRILLOS",-12.1891997,-76.9801126,"MINORISTAS","BODEGA","E",21,8,15,35
"6874",6874,"971997077","E000000097403","U",495,"LIMA","SAN MARTIN DE PORRES",-12.0092,-77.0548,"MINORISTAS","BODEGA","D",65,77,107,36
"6875",6875,"971997913","E000000097407","U",1529,"LIMA","SAN MARTIN DE PORRES",-12.0156831,-77.0804955,"MINORISTAS","BODEGA","C",85,67,57,95
"6876",6876,"971998187","E000000097411","U",385,"BARRANCA","BARRANCA",-10.73991,-77.772616,"MINORISTAS","BODEGA","D",46,92,45,63
"6877",6877,"971999996","E000000097424","U",1100,"CAÑETE","MALA",-12.6524,-76.6273,"MINORISTAS","BODEGA","C",57,71,78,78
"6878",6878,"972085504","E000000097439","U",1001,"LIMA","VILLA EL SALVADOR",-12.21521,-76.9421692,"MINORISTAS","BODEGA","C",105,85,78,74
"6879",6879,"972136492","E000000097444","V",638,"LIMA","VILLA EL SALVADOR",-12.2322004,-76.9107126,"MINORISTAS","BODEGA","D",99,82,100,137
"6880",6880,"972151857","E000000097447","V",990,"LIMA","ATE",-12.0121968,-76.8241259,"MINORISTAS","BODEGA","D",35,113,73,92
"6881",6881,"972501599","E000000097466","U",594,"LIMA","SAN MARTIN DE PORRES",-12.021081,-77.081704,"MINORISTAS","BOTICA","D",84,51,69,97
"6882",6882,"972505708","E000000097477","U",1100,"LIMA","LIMA",-12.0571,-77.0806,"MINORISTAS","AMBULANTE","C",51,79,97,77
"6883",6883,"972508998","E000000097490","U",66,"LIMA","VILLA EL SALVADOR",-12.199816,-76.942047,"MINORISTAS","BODEGA","E",36,31,32,33
"6884",6884,"972514291","E000000097512","U",396,"LIMA","SAN JUAN DE MIRAFLORES",-12.1671528,-76.9744051,"MINORISTAS","BODEGA","D",34,63,69,92
"6885",6885,"972518325","E000000097525","U",1870,"LIMA","SAN JUAN DE MIRAFLORES",-12.1649,-76.972855,"MINORISTAS","BODEGA","C",115,98,89,49
"6886",6886,"972526761","E000000097552","V",2530,"LIMA","COMAS",-11.924774,-77.041776,"MINORISTAS","BAZAR","C",108,128,88,200
"6887",6887,"972611174","E000000097624","U",8679,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1339061,-76.9404177,"MINORISTAS","BODEGA","C",767,517,713,626
"6888",6888,"972617778","E000000097646","U",1151.92,"LIMA","SAN JUAN DE LURIGANCHO",-12.0383,-76.9543,"MINORISTAS","LIBRERIA","C",65,98,50,48
"6889",6889,"972621697","E000000097666","U",308,"CAÑETE","MALA",-12.7123,-76.6321,"MINORISTAS","BODEGA","D",52,66,94,79
"6890",6890,"972623279","E000000097672","U",6589,"LIMA","SAN JUAN DE LURIGANCHO",-11.9803,-77.0204,"MINORISTAS","BODEGA","C",578,441,537,580
"6891",6891,"972631444","E000000097709","U",1529,"LIMA","SAN MIGUEL",-12.0711,-77.0903,"MINORISTAS","BODEGA","C",74,104,65,76
"6892",6892,"972633888","E000000097722","U",5060,"LIMA","LOS OLIVOS",-11.9719463,-77.0723085,"MINORISTAS","LIBRERIA","C",408,730,300,461
"6893",6893,"972634838","E000000097727","U",286,"LIMA","LOS OLIVOS",-11.9461957,-77.0881263,"MINORISTAS","BOTICA","D",84,46,64,68
"6894",6894,"972635963","E000000097733","U",4576,"LIMA","LIMA",-12.043972,-77.045662,"MINORISTAS","BODEGA","C",456,541,603,608
"6895",6895,"972644191","E000000097766","U",715,"LIMA","LA VICTORIA",-12.071,-77.0221,"MINORISTAS","BODEGA","D",57,105,58,73
"6896",6896,"972648285","E000000097790","U",22,"LIMA","LOS OLIVOS",-11.93744,-77.072382,"MINORISTAS","BODEGA","E",29,25,22,16
"6897",6897,"972651552","E000000097806","U",2277,"LIMA","CARABAYLLO",-11.871191,-77.0142275,"MINORISTAS","BODEGA","C",204,140,203,185
"6898",6898,"972653046","E000000097811","U",2255,"LIMA","RIMAC",-12.0140499,-77.0315718,"MINORISTAS","BODEGA","C",188,160,229,213
"6899",6899,"972657812","E000000097827","U",6193,"LIMA","VILLA EL SALVADOR",-12.2155952,-76.9546597,"MINORISTAS","BODEGA","C",263,528,761,387
