Identificador,Nombre,Equipos,Saldo,Provincia,Distrito,Latitud,Longitud,Tipo,Giro,Clasificación,Trimestre1,Trimestre2,Trimestre3,Trimestre4
983640703,E000000122822,U,1716,LIMA,LOS OLIVOS,-12.00863,-77.06382,MINORISTAS,BODEGA,C,58,116,65,70
983643113,E000000122835,U,3212,LIMA,PUENTE PIEDRA,-11.8501,-77.0946,MINORISTAS,BODEGA,C,841,727,474,903
983643626,E000000122840,U,176,LIMA,VILLA MARIA DEL TRIUNFO,-12.13393,-76.94048,MINORISTAS,BOTICA,D,36,58,90,70
983643631,E000000122841,U,2871,LIMA,VILLA MARIA DEL TRIUNFO,-12.15768,-76.95674,MINORISTAS,BODEGA,C,175,119,132,167
983643709,E000000122843,U,451,LIMA,CARABAYLLO,-11.84519,-77.07813,MINORISTAS,BODEGA,D,56,55,68,71
983645234,E000000122849,U,44,LIMA,LA VICTORIA,-12.0656,-77.0152,MINORISTAS,AMBULANTE,E,17,24,34,33
983658805,E000000122900,V,1518,LIMA,SAN JUAN DE LURIGANCHO,-11.9527,-76.9867,MINORISTAS,CABINA DE INTERNET,C,53,74,50,73
983658874,E000000122901,U,550,LIMA,LURIGANCHO,-12.00099,-76.85515,MINORISTAS,BODEGA,D,74,96,95,31
983659028,E000000122902,U,110,LIMA,VILLA EL SALVADOR,-12.20901,-76.94034,MINORISTAS,LIBRERIA BAZAR,D,25,15,31,40
983660462,E000000122904,V,1012,LIMA,SAN JUAN DE MIRAFLORES,-12.1629,-76.9837,MINORISTAS,BODEGA,C,65,87,62,82
983660846,E000000122907,U,1034,LIMA,PUENTE PIEDRA,-11.85842,-77.04022,MINORISTAS,BODEGA,C,119,67,107,69
983668636,E000000122933,U,1122,LIMA,SAN MARTIN DE PORRES,-11.9792,-77.0922,MINORISTAS,BODEGA,C,96,63,107,100
983670145,E000000122937,U,2002,LIMA,VILLA EL SALVADOR,-12.22325,-76.92443,MINORISTAS,BODEGA,C,124,86,220,80
983673716,E000000122950,U,924,LIMA,LIMA,-12.05462,-77.06978,MINORISTAS,LIBRERIA BAZAR,D,129,112,61,76
983678644,E000000122967,U,2068,LIMA,LURIGANCHO,-11.93694,-76.71385,MINORISTAS,BODEGA,C,197,153,201,76
983679532,E000000122968,U,770,LIMA,ATE,-12.01528,-76.81836,MINORISTAS,BOTICA,D,75,88,80,94
983684918,E000000122993,U,1936,CAÑETE,IMPERIAL,-13.0651,-76.3498,MINORISTAS,CONSUMO FINAL,C,290,107,115,136
983688935,E000000123005,U,2805,LIMA,EL AGUSTINO,-12.05615,-77.00576,MINORISTAS,BODEGA,C,244,122,252,140
983901543,E000000123067,U,682,LIMA,EL AGUSTINO,-12.03376,-77.00526,MINORISTAS,BODEGA,D,52,58,113,23
983909145,E000000123089,U,6182,LIMA,SANTIAGO DE SURCO,-12.14593,-77.01347,MINORISTAS,BODEGA,C,761,682,304,586
983910226,E000000123098,V,1859,LIMA,SAN MARTIN DE PORRES,-11.9671,-77.1007,MINORISTAS,GRIFO,C,71,27,88,92
983919811,E000000123134,U,40348,LIMA,SAN JUAN DE LURIGANCHO,-12.02747,-77.00141,MINORISTAS,BOTICA,B,587,613,177,416
983925129,E000000123158,V,3366,LIMA,ATE,-12.02423,-76.82225,MINORISTAS,BODEGA,C,309,391,66,869
983925131,E000000123159,U,935,LIMA,ATE,-12.01937,-76.82575,MINORISTAS,BODEGA,D,105,53,116,49
983929495,E000000123172,U,1320,LIMA,PUENTE PIEDRA,-11.84187,-77.10717,MINORISTAS,BODEGA,C,115,116,79,56
983929578,E000000123173,U,385,LIMA,SAN LUIS,-12.067,-76.9953,MINORISTAS,BODEGA,D,82,74,70,61
983929813,E000000123174,U,748,LIMA,ATE,-12.06215,-76.99652,MINORISTAS,"PUESTO	DE MERCADO",D,57,71,47,72
983955091,E000000123266,U,374,LIMA,VILLA EL SALVADOR,-12.20828,-76.94093,MINORISTAS,BODEGA,D,44,85,78,40
983956836,E000000123273,U,286,CAÑETE,IMPERIAL,-13.0607,-76.3561,MINORISTAS,BODEGA,D,50,67,84,61
983962084,E000000123294,U,784.96,LIMA,SANTIAGO DE SURCO,-12.11001,-76.97649,MINORISTAS,BODEGA,D,91,116,79,12
983964048,E000000123300,U,44,LIMA,ATE,-12.0262,-76.91313,MINORISTAS,BODEGA,E,26,23,27,31
983966751,E000000123314,U,66,LIMA,COMAS,-11.90266,-77.04228,MINORISTAS,BODEGA,E,26,35,57,24
983972089,E000000123335,U,2750,LIMA,CARABAYLLO,-11.87528,-77.01613,MINORISTAS,BODEGA,C,88,179,247,144
983977687,E000000123369,V,2376,LIMA,COMAS,-11.94431,-77.05871,MINORISTAS,BODEGA,C,236,156,243,217
983982255,E000000123389,U,5863,HUAURA,SANTA MARIA,-11.09978,-77.59803,MINORISTAS,BODEGA,C,889,430,662,594
983982799,E000000123396,U,1232,LIMA,ATE,-12.02346,-76.89463,MINORISTAS,BODEGA,C,56,47,84,68
983984481,E000000123403,U,132,LIMA,SAN BARTOLO,-12.38876,-76.77257,MINORISTAS,BODEGA,D,20,48,34,29
983987138,E000000123427,U,13475,LIMA,LURIGANCHO,-11.93437,-76.69451,MINORISTAS,BODEGA,B,453,753,496,604
983992309,E000000123464,V,88,OYON,OYON,-10.66982,-76.76478,MINORISTAS,BODEGA,E,30,20,31,23
983992997,E000000123470,U,4499,LIMA,PACHACAMAC,-12.22325,-76.90509,MINORISTAS,BODEGA,C,725,509,596,917
984002168,E000000123507,U,1533.4,LIMA,VILLA EL SALVADOR,-12.24169,-76.92733,MINORISTAS,BODEGA,C,69,78,91,83
984006486,E000000123528,U,2486,LIMA,SAN MARTIN DE PORRES,-11.7779,-77.1628,MINORISTAS,BAZAR,C,162,176,111,193
984009629,E000000123542,U,7964,LIMA,SANTA ANITA,-12.0346,-76.9524,MINORISTAS,PANADERIA,C,545,843,740,797
984011892,E000000123553,U,2310,LIMA,SAN JUAN DE MIRAFLORES,-12.1867,-76.981,MINORISTAS,BODEGA,C,165,215,140,258
984013670,E000000123561,U,1683,LIMA,LIMA,-12.05645,-77.02575,MINORISTAS,CENTRO COMERCIAL,C,75,71,74,40
984016524,E000000123571,U,2794,LIMA,VILLA MARIA DEL TRIUNFO,-12.17025,-76.94158,MINORISTAS,BODEGA,C,105,113,202,262
984017127,E000000123575,V,917.4,LIMA,LIMA,-12.05613,-77.0305,MINORISTAS,BOTICA,D,82,57,51,54
984019554,E000000123592,V,6050,LIMA,ATE,-12.0302,-76.92713,MINORISTAS,BODEGA,C,593,544,556,312
984023295,E000000123618,U,4411,LIMA,SAN MIGUEL,-12.083,-77.0853,MINORISTAS,BODEGA,C,514,657,274,790
984024698,E000000123628,U,1012,LIMA,SAN JUAN DE LURIGANCHO,-11.9385,-76.9785,MINORISTAS,BODEGA,C,101,66,10,103
984028228,E000000123644,U,3168,LIMA,LURIGANCHO,-12.01672,-76.91512,MINORISTAS,BODEGA,C,491,871,258,456
984031385,E000000123660,U,2343,LIMA,ATE,-12.02928,-76.91031,MINORISTAS,BODEGA,C,146,235,128,159
984042720,E000000123707,U,2222,LIMA,SAN JUAN DE LURIGANCHO,-12.00395,-77.00695,MINORISTAS,BODEGA,C,242,235,244,251
984046750,E000000123731,V,385,LIMA,VILLA MARIA DEL TRIUNFO,-12.16708,-76.95115,MINORISTAS,BODEGA,D,45,91,69,75
984046950,E000000123732,U,1244.1,LIMA,ATE,-12.03197,-76.94154,MINORISTAS,BODEGA,C,82,42,72,100
984050070,E000000123742,U,891,CAÑETE,SAN VICENTE DE CAÑETE,-13.1174,-76.3632,MINORISTAS,BODEGA,D,58,57,52,61
984051599,E000000123749,U,66,LIMA,SAN JUAN DE MIRAFLORES,-12.18345,-76.96446,MINORISTAS,BODEGA,E,40,40,52,44
984057190,E000000123778,U,9944,LIMA,SAN MARTIN DE PORRES,-11.9592,-77.09713,MINORISTAS,BODEGA,C,373,484,348,428
984066088,E000000123833,U,1716,LIMA,LIMA,-12.04375,-77.04725,MINORISTAS,CENTRO COMERCIAL,C,83,36,36,45
984067388,E000000123837,U,1100,LIMA,SAN JUAN DE LURIGANCHO,-12.0243,-76.9941,MINORISTAS,BAZAR,C,102,75,14,80
984075394,E000000123870,U,7656,LIMA,LA MOLINA,-12.06061,-76.94252,MINORISTAS,BODEGA,C,444,629,345,471
984077541,E000000123889,U,1133,CAÑETE,CALANGO,-12.65678,-76.63636,MINORISTAS,BODEGA,C,55,57,64,27
984503029,E000000124038,V,1188,LIMA,SURQUILLO,-12.1158,-77.0167,MINORISTAS,"PUESTO	DE MERCADO",C,50,76,95,61
984505415,E000000124056,U,3157,LIMA,SAN LUIS,-12.07556,-77.00589,MINORISTAS,BODEGA,C,395,561,438,517
984508335,E000000124069,U,418,LIMA,COMAS,-11.90542,-77.04557,MINORISTAS,BAZAR,D,80,85,23,60
984508383,E000000124070,V,462,LIMA,VILLA MARIA DEL TRIUNFO,-12.21231,-76.90708,MINORISTAS,"PUESTO	DE MERCADO",D,55,68,72,74
984508556,E000000124073,U,7392,LIMA,RIMAC,-12.0118,-77.0348,MINORISTAS,KIOSKO,C,582,501,423,925
984511598,E000000124083,U,2002,LIMA,COMAS,-11.95348,-77.05969,MINORISTAS,BODEGA,C,119,166,120,211
984511736,E000000124085,U,99,HUAURA,HUACHO,-11.09841,-77.59719,MINORISTAS,BODEGA,E,18,19,29,6
984516875,E000000124108,U,1067,LIMA,COMAS,-11.96461,-77.05849,MINORISTAS,BODEGA,C,79,81,83,81
984518080,E000000124118,U,4169,LIMA,LOS OLIVOS,-11.97324,-77.0799,MINORISTAS,FARMACIA,C,686,589,246,439
984531610,E000000124197,U,1276,LIMA,SAN MARTIN DE PORRES,-12.03057,-77.06494,MINORISTAS,BODEGA,C,41,135,62,129
984534859,E000000124211,U,660,LIMA,ATE,-12.05315,-76.92762,MINORISTAS,BODEGA,D,57,107,45,39
984535822,E000000124214,U,418,LIMA,VILLA EL SALVADOR,-12.21521,-76.94217,MINORISTAS,BODEGA,D,58,85,110,30
984541550,E000000124239,U,1914,LIMA,CARABAYLLO,-11.8757,-77.017,MINORISTAS,FARMACIA,C,173,260,274,230
984541845,E000000124241,U,44,LIMA,PUEBLO LIBRE,-12.07666,-77.05803,MINORISTAS,BODEGA,E,21,38,30,28
984545312,E000000124247,U,44,LIMA,COMAS,-11.9573,-77.0617,MINORISTAS,FARMACIA,E,21,31,14,26
984548004,E000000124266,U,4730,LIMA,VILLA MARIA DEL TRIUNFO,-12.18267,-76.92883,MINORISTAS,BODEGA,C,554,491,521,380
984548306,E000000124267,V,4926.46,LIMA,LA VICTORIA,-12.0659,-77.0173,MINORISTAS,AMBULANTE,C,562,436,743,507
984549784,E000000124274,U,7271,LIMA,SANTA ANITA,-12.0448,-76.9405,MINORISTAS,BODEGA,C,581,320,611,520
984550372,E000000124278,U,1510.08,LIMA,ATE,-12.02133,-76.90978,MINORISTAS,BODEGA,C,71,52,73,110
984553979,E000000124296,V,44,LIMA,ATE,-12.05264,-76.94737,MINORISTAS,BODEGA,E,32,26,10,14
984555853,E000000124308,U,3938,LIMA,LA MOLINA,-12.07298,-76.94129,MINORISTAS,BODEGA,C,962,194,420,353
984558019,E000000124318,U,4884,LIMA,PUCUSANA,-12.48127,-76.79906,MINORISTAS,BODEGA,C,332,637,489,752
984564073,E000000124358,U,22,LIMA,LIMA,-12.04974,-77.06203,MINORISTAS,BODEGA,E,20,27,20,9
984566682,E000000124369,U,1628,LIMA,CHORRILLOS,-12.19107,-77.0112,MINORISTAS,BODEGA,C,77,103,77,96
984569877,E000000124377,U,2321,LIMA,ATE,-12.03818,-76.89318,MINORISTAS,BODEGA,C,212,216,116,159
984572194,E000000124387,V,1672,LIMA,INDEPENDENCIA,-11.97752,-77.05745,MINORISTAS,BODEGA,C,61,82,66,83
984573843,E000000124391,U,2310,LIMA,SAN JUAN DE LURIGANCHO,-12.0003,-77.0153,MINORISTAS,BODEGA,C,263,152,201,196
984578495,E000000124413,U,209,LIMA,COMAS,-11.92916,-77.04942,MINORISTAS,FARMACIA,D,43,50,65,45
984579496,E000000124419,U,1254,LIMA,PUENTE PIEDRA,-11.8789,-77.0748,MINORISTAS,BODEGA,C,88,25,104,106
984579864,E000000124421,V,1837,LIMA,SAN JUAN DE LURIGANCHO,-11.9586,-76.9918,MINORISTAS,BAZAR,C,103,56,56,34
984582990,E000000124436,U,176,LIMA,VILLA MARIA DEL TRIUNFO,-12.13775,-76.94259,MINORISTAS,BODEGA,D,75,60,58,81
984583896,E000000124440,U,2640,LIMA,SAN JUAN DE LURIGANCHO,-11.9366,-76.9662,PERSONAL,PERSONAL,C,117,170,70,138
984584920,E000000124444,U,3498,LIMA,SAN JUAN DE LURIGANCHO,-12.03809,-76.95622,MINORISTAS,BODEGA,C,574,805,270,697
984585565,E000000124446,U,990,LIMA,VILLA EL SALVADOR,-12.2044,-76.9318,MINORISTAS,BODEGA,D,111,111,62,72
984586711,E000000124455,U,1320,LIMA,CHORRILLOS,-12.17879,-76.99645,MINORISTAS,BODEGA,C,82,41,64,63
984590203,E000000124479,U,803,LIMA,SAN JUAN DE LURIGANCHO,-11.9654,-76.9758,PERSONAL,PERSONAL,D,91,74,84,56
984590251,E000000124480,U,891,HUAURA,HUAURA,-11.06918,-77.60113,MINORISTAS,BODEGA,D,116,113,64,61
984591019,E000000124482,V,88,LIMA,VILLA EL SALVADOR,-12.2097,-76.9147,MINORISTAS,BOTICA,E,30,32,10,30
984593989,E000000124497,U,1452,LIMA,SAN JUAN DE MIRAFLORES,-12.15074,-76.97912,MINORISTAS,BODEGA,C,53,51,50,41
984594583,E000000124498,U,44,LIMA,VILLA MARIA DEL TRIUNFO,-12.15723,-76.93535,MINORISTAS,BODEGA,E,22,6,16,24
984595568,E000000124505,U,484,LIMA,SAN JUAN DE MIRAFLORES,-12.16111,-76.96234,MINORISTAS,BODEGA,D,59,61,33,45
984596043,E000000124507,V,2530,LIMA,SAN JUAN DE MIRAFLORES,-12.14071,-76.97467,MINORISTAS,BODEGA,C,160,70,124,175
984596150,E000000124511,U,3619,LIMA,SANTIAGO DE SURCO,-12.19135,-76.98151,MINORISTAS,BODEGA,C,529,496,386,769
984596210,E000000124512,U,4257,LIMA,PACHACAMAC,-12.2278,-76.863,MINORISTAS,BODEGA,C,703,401,418,586
984597338,E000000124517,U,286,LIMA,VILLA EL SALVADOR,-12.19789,-76.96599,MINORISTAS,BODEGA,D,79,76,42,55
984597449,E000000124519,U,506,LIMA,ATE,-12.02286,-76.8689,MINORISTAS,BODEGA,D,65,78,52,29
984597553,E000000124520,U,209,CAÑETE,MALA,-12.4926,-76.7889,MINORISTAS,BODEGA,D,74,50,87,21
984598624,E000000124528,U,26072.2,HUAROCHIRI,HUAROCHIRI,-11.91088,-76.59036,MINORISTAS,BODEGA,B,675,187,556,337
984598956,E000000124531,U,1040.6,LIMA,VILLA MARIA DEL TRIUNFO,-12.18858,-76.9272,MINORISTAS,BODEGA,C,61,44,88,63
984599543,E000000124534,U,66,BARRANCA,BARRANCA,-10.75076,-77.75951,MINORISTAS,BODEGA,E,31,29,20,46
984600882,E000000124554,U,2629,CANTA,CANTA,-11.71073,-76.94275,MINORISTAS,BODEGA,C,116,268,234,167
984601142,E000000124556,V,341,LIMA,VILLA EL SALVADOR,-12.2095,-76.9571,MINORISTAS,BODEGA,D,50,90,62,83
984603222,E000000124575,U,7579,CAÑETE,CHILCA,-12.54441,-76.72188,MINORISTAS,BODEGA,C,496,354,401,507
984608478,E000000124616,U,1144,LIMA,ATE,-12.0261,-76.825,MINORISTAS,FARMACIA,C,87,96,56,119
984608698,E000000124617,U,2222,LIMA,LURIN,-12.292,-76.8564,MINORISTAS,BODEGA,C,195,177,266,156
984610735,E000000124636,U,1287,LIMA,RIMAC,-12.03547,-77.043,MINORISTAS,"PUESTO	DE MERCADO",C,51,70,71,85
984614678,E000000124658,U,3949,LIMA,VILLA EL SALVADOR,-12.24185,-76.91405,MINORISTAS,BODEGA,C,696,399,580,687
984617896,E000000124670,U,3487,LIMA,LURIGANCHO,-11.97494,-76.89735,MINORISTAS,BODEGA,C,890,351,698,394
984618457,E000000124675,U,132,LIMA,BREÑA,-12.02049,-77.05266,MINORISTAS,BODEGA,D,31,39,24,23
984618509,E000000124676,U,2046,CAÑETE,NUEVO IMPERIAL,-13.0759,-76.3168,MINORISTAS,BODEGA,C,201,139,148,165
984619939,E000000124685,U,3828,LIMA,LURIN,-12.08992,-76.90213,MINORISTAS,BODEGA,C,189,479,596,904
984623959,E000000124705,U,1936,LIMA,INDEPENDENCIA,-11.9997,-77.05345,MINORISTAS,BODEGA,C,260,151,158,84
984624410,E000000124710,U,1056,LIMA,ATE,-12.06505,-77.04507,MINORISTAS,BODEGA,C,58,69,111,84
984628717,E000000124730,V,2453,LIMA,INDEPENDENCIA,-12.00469,-77.05128,MINORISTAS,BODEGA,C,168,153,206,64
984629811,E000000124735,V,88,LIMA,LIMA,-12.04659,-77.04215,MINORISTAS,CENTRO COMERCIAL,E,34,17,25,28
984631111,E000000124741,U,1980,LIMA,SANTA ANITA,-12.052,-76.9848,MINORISTAS,BODEGA,C,233,124,165,199
984632712,E000000124754,U,44,LIMA,SAN JUAN DE LURIGANCHO,-12.0272,-77.02091,MINORISTAS,BODEGA,E,23,30,29,21
984637350,E000000124781,U,5489,CAÑETE,QUILMANA,-12.9557,-76.3688,MINORISTAS,BAZAR,C,453,407,660,417
984640267,E000000124797,U,3641,BARRANCA,BARRANCA,-10.74845,-77.76084,MINORISTAS,BOTICA,C,451,128,544,559
984644579,E000000124827,V,319,LIMA,SAN MARTIN DE PORRES,-11.99372,-77.08734,MINORISTAS,BODEGA,D,85,75,79,39
984650988,E000000124865,U,44,LIMA,LOS OLIVOS,-11.97059,-77.06944,MINORISTAS,BODEGA,E,18,21,15,31
984651612,E000000124868,U,3256,CAÑETE,SAN VICENTE DE CAÑETE,-13.0772,-76.3836,MINORISTAS,BODEGA,C,417,533,610,476
984660401,E000000124930,U,1683,LIMA,VILLA MARIA DEL TRIUNFO,-12.19892,-76.929,MINORISTAS,BODEGA,C,85,79,63,79
984662120,E000000124940,U,5390,LIMA,LURIGANCHO,-11.93614,-76.69059,MINORISTAS,BODEGA,C,893,525,357,467
984663143,E000000124947,U,1100,LIMA,SAN JUAN DE MIRAFLORES,-12.13676,-76.95952,MINORISTAS,BODEGA,C,70,31,105,53
984663939,E000000124950,U,88,LIMA,PUENTE PIEDRA,-11,-77,MINORISTAS,BODEGA,E,46,12,31,32
984667163,E000000124973,U,2146.76,LIMA,CHORRILLOS,-12.18773,-77.00821,MINORISTAS,BODEGA,C,211,77,127,150
984668300,E000000124981,U,627,LIMA,LOS OLIVOS,-11.9231,-77.0742,MINORISTAS,BODEGA,D,76,121,99,57
984670981,E000000124994,U,10824,HUARAL,HUARAL,-11.50046,-77.21889,MINORISTAS,BODEGA,B,284,262,563,346
984672270,E000000125004,U,66,LIMA,CHORRILLOS,-12.1942,-77.02313,MINORISTAS,BODEGA,E,42,30,34,22
984678645,E000000125048,U,1496,LIMA,VILLA EL SALVADOR,-12.21234,-76.94078,MINORISTAS,PANADERIA,C,67,94,98,112
984684456,E000000125091,U,2167,LIMA,SAN JUAN DE LURIGANCHO,-11.9445,-76.9843,MINORISTAS,BODEGA,C,163,221,174,189
984686569,E000000125106,U,924,LIMA,EL AGUSTINO,-12.04902,-77.0113,MINORISTAS,BODEGA,D,61,21,51,117
984689238,E000000125126,V,132,LIMA,SAN JUAN DE MIRAFLORES,-12.1263,-76.9577,MINORISTAS,BODEGA,D,38,45,29,21
984695682,E000000125154,U,2101,LIMA,VILLA EL SALVADOR,-12.19573,-76.95666,MINORISTAS,BODEGA,C,163,73,202,202
984804283,E000000125201,U,2189,LIMA,SAN JUAN DE LURIGANCHO,-11.9838,-77.0181,MINORISTAS,BODEGA,C,238,241,118,201
984805482,E000000125209,U,8316,LIMA,LOS OLIVOS,-11.9666,-77.0776,MINORISTAS,BODEGA,C,599,456,646,340
984805537,E000000125211,V,4158,LIMA,INDEPENDENCIA,-11.99483,-77.05686,MINORISTAS,BODEGA,C,402,250,305,254
984806375,E000000125216,U,2505.8,LIMA,LIMA,-12.05064,-77.06662,MINORISTAS,BODEGA,C,204,327,222,158
984809626,E000000125230,U,1111,LIMA,VILLA EL SALVADOR,-12.21069,-76.95473,MINORISTAS,BODEGA,C,60,77,86,62
984817272,E000000125278,U,1144,LIMA,SAN JUAN DE LURIGANCHO,-11.9492,-76.98113,MINORISTAS,BAZAR,C,51,93,61,112
984817683,E000000125280,U,88,LIMA,SAN JUAN DE LURIGANCHO,-11.95705,-76.73393,MINORISTAS,BAZAR,E,21,29,41,30
984820648,E000000125301,U,66,BARRANCA,PARAMONGA,-10.67687,-77.81905,MINORISTAS,BODEGA,E,16,26,55,40
984822557,E000000125306,U,12881,LIMA,VILLA MARIA DEL TRIUNFO,-12.17342,-76.93204,MINORISTAS,CABINA DE INTERNET,B,751,884,800,330
984823136,E000000125309,U,871.2,LIMA,LIMA,-12.04325,-77.04649,MINORISTAS,BODEGA,D,82,14,41,95
984823294,E000000125312,U,3542,LIMA,SANTA ANITA,-12.0394,-76.9598,MINORISTAS,BODEGA,C,458,918,443,558
984828908,E000000125329,U,44,LIMA,COMAS,-11.88608,-77.02964,MINORISTAS,BODEGA,E,20,23,25,33
984835274,E000000125349,U,3212,LIMA,SAN MARTIN DE PORRES,-12.0152,-77.06289,AUTOSERVICIO,MINI MERCADO,C,578,311,613,563
984835338,E000000125350,U,22,HUAURA,HUACHO,-11.9502,-76.98133,MINORISTAS,BODEGA,E,29,20,14,27
984836202,E000000125353,U,6182,CAÑETE,ASIA,-12.7786,-76.5567,MINORISTAS,BODEGA,C,761,184,726,893
984845739,E000000125399,U,3608,CAÑETE,CHILCA,-12.4695,-76.7438,MINORISTAS,BODEGA,C,243,718,468,495
984845746,E000000125400,V,1705,LIMA,VILLA MARIA DEL TRIUNFO,-12.17604,-76.95239,MINORISTAS,BODEGA,C,98,55,82,81
984848167,E000000125410,U,5115,LIMA,ATE,-12.0502,-75.22512,MINORISTAS,BODEGA,C,638,576,342,772
984849652,E000000125417,U,914.98,LIMA,SANTA ANITA,-12.0358,-76.9634,MINORISTAS,BODEGA,D,68,43,102,90
984850834,E000000125424,U,12386,LIMA,LURIN,-12.28674,-76.83026,MINORISTAS,BODEGA,B,944,672,514,881
984854876,E000000125447,V,660,LIMA,LURIN,-12.26498,-76.88021,MINORISTAS,BODEGA,D,96,70,75,69
984856173,E000000125454,V,1958,LIMA,CARABAYLLO,-11.92535,-77.05213,MINORISTAS,BODEGA,C,211,199,161,202
984856416,E000000125456,V,2156,LIMA,PACHACAMAC,-12.14651,-76.81798,MINORISTAS,BODEGA,C,184,164,269,168
984857853,E000000125464,U,1056,LIMA,CHORRILLOS,-12.16793,-77.01979,MINORISTAS,BODEGA,C,34,78,108,86
984861020,E000000125489,U,1210,LIMA,VILLA MARIA DEL TRIUNFO,-12.1431,-76.9441,MINORISTAS,BODEGA,C,45,94,67,36
984862117,E000000125492,U,44,LIMA,LURIGANCHO,-11.93478,-76.69296,MINORISTAS,BODEGA,E,33,15,24,22
984865833,E000000125508,U,1496,CAÑETE,SAN VICENTE DE CAÑETE,-13.0977,-76.3836,MINORISTAS,BODEGA,C,8,89,36,62
984869719,E000000125530,U,770,CAÑETE,MALA,-12.67021,-76.65313,MINORISTAS,BODEGA,D,39,98,68,80
984870776,E000000125536,U,3278,LIMA,CARABAYLLO,-11.87858,-77.01816,MINORISTAS,BOTICA,C,362,604,614,591
984871519,E000000125540,V,2134,CAÑETE,IMPERIAL,-13.019,-76.3394,MINORISTAS,BODEGA,C,205,181,166,137
984871742,E000000125542,U,682,LIMA,SAN JUAN DE LURIGANCHO,-11.9602,-77.0037,MINORISTAS,BODEGA,D,43,53,63,118
984873621,E000000125558,U,143,LIMA,SAN MIGUEL,-12.0679,-77.0968,MINORISTAS,BODEGA,D,43,40,27,27
984875026,E000000125566,U,3399,LIMA,COMAS,-11.94445,-77.03718,MINORISTAS,BODEGA,C,663,560,526,449
984875648,E000000125572,U,1320,LIMA,SAN JUAN DE LURIGANCHO,-11.9664,-77.0058,MINORISTAS,CABINA DE INTERNET,C,59,74,35,53
984875690,E000000125573,U,2233,BARRANCA,PARAMONGA,-10.67534,-77.80744,PERSONAL,PERSONAL,C,184,155,91,164
984878341,E000000125592,U,3234,LIMA,LA VICTORIA,-12.0627,-77.0138,MINORISTAS,AMBULANTE,C,350,675,483,600
984878984,E000000125596,U,99,LIMA,VILLA MARIA DEL TRIUNFO,-12.16815,-76.92163,MINORISTAS,BODEGA,E,21,10,46,16
984879594,E000000125599,U,6589,LIMA,EL AGUSTINO,-12.0432,-77.00113,MINORISTAS,BODEGA,C,524,605,757,594
984888276,E000000125656,U,2365,LIMA,SAN MARTIN DE PORRES,-11.94713,-77.0872,MINORISTAS,BODEGA,C,118,196,199,197
984888932,E000000125658,U,1716,LIMA,SAN MARTIN DE PORRES,-11.96382,-77.09908,MINORISTAS,BODEGA,C,78,96,54,89
984889542,E000000125660,V,264,LIMA,ATE,-12.05517,-76.95917,MINORISTAS,BODEGA,D,91,18,95,69
984889880,E000000125661,U,1287,LIMA,LOS OLIVOS,-11.9546,-77.0785,MINORISTAS,BODEGA,C,56,66,57,55
984890922,E000000125670,U,1276,CAÑETE,MALA,-12.63453,-76.65471,MINORISTAS,BODEGA,C,68,138,61,109
984891398,E000000125672,V,1276,LIMA,SAN JUAN DE LURIGANCHO,-11.9765,-76.9916,MINORISTAS,BODEGA,C,49,95,120,85
984892913,E000000125688,V,1793,LIMA,VILLA MARIA DEL TRIUNFO,-12.1802,-76.92613,MINORISTAS,BODEGA,C,119,50,40,78
984901580,E000000125723,U,7931,YAUYOS,YAUYOS,-12.4597,-75.9185,MINORISTAS,BODEGA,C,441,739,572,710
984901689,E000000125725,U,495,LIMA,SAN MARTIN DE PORRES,-12.01032,-77.08539,MINORISTAS,BODEGA,D,45,69,66,62
984907076,E000000125751,U,8956.2,LIMA,ATE,-12.02137,-76.86972,MINORISTAS,BODEGA,C,432,502,599,368
984907117,E000000125753,U,3355,LIMA,LURIGANCHO,-11.99146,-76.86687,MINORISTAS,BODEGA,C,388,100,645,337
984907146,E000000125754,U,6017,LIMA,ATE,-12.0107,-76.82658,MINORISTAS,BODEGA,C,514,459,450,762
984907783,E000000125757,U,924,LIMA,LURIGANCHO,-12.0032,-76.87813,MINORISTAS,BODEGA,D,80,96,115,118
984908800,E000000125761,U,1716,LIMA,ATE,-12.0112,-76.82313,MINORISTAS,BODEGA,C,90,63,102,32
984911783,E000000125779,U,330,LIMA,PUENTE PIEDRA,-11.85437,-77.08469,MINORISTAS,BODEGA,D,77,84,18,52
984914910,E000000125813,U,1309,LIMA,PUEBLO LIBRE,-12.06782,-77.0746,MINORISTAS,BODEGA,C,49,54,20,74
984914952,E000000125815,U,330,LIMA,SAN JUAN DE LURIGANCHO,-11.9376,-76.9772,MINORISTAS,FARMACIA,D,68,48,70,46
984915087,E000000125816,U,4180,LIMA,SAN JUAN DE LURIGANCHO,-11.9517,-76.9914,MINORISTAS,BODEGA,C,439,747,730,271
984916455,E000000125825,U,1309,LIMA,CARABAYLLO,-11.8669,-77.0195,MINORISTAS,BODEGA,C,46,47,99,133
984921383,E000000125850,V,88,LIMA,LURIGANCHO,-11.97726,-76.91655,MINORISTAS,BODEGA,E,23,37,10,45
984923270,E000000125858,U,1691.8,LIMA,PUENTE PIEDRA,-11.85991,-77.08658,MINORISTAS,BODEGA,C,98,33,78,57
984923716,E000000125863,U,44,LIMA,COMAS,-11.9706,-77.05834,MINORISTAS,BODEGA,E,19,27,21,27
