CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,ESTRATO,VRESFIN,RESFIN,PRESFIN,THOGAR,NHOGAR,P15,P15_N,P200_N,INF_300,P301_D,P301_M,P301_A,P302,P303_MES,P303_ANIO,P304,P305,P306_1,P306_2,P306_3,P306_4,P306_5,P306_6,P306_7,P307,P307A,P308,P309,P309_1,P310_E,P311,P312,P313,factorfinal
15,LIMA,01,LIMA,03,ATE,Lima,23705,57730,34,4.Medio alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,17,07,1978,35,4,2019,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,06,1.Sí, ,2.No,399.092057559333
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,3,1,1,24,03,1989,35,6,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,2.No,4.Regresar a Venezuela,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,3,2,2,17,05,1988,35,10,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,2.No,4.Regresar a Venezuela,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,3,3,3,24,05,2007,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,2.No,4.Regresar a Venezuela,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,1,1,24,03,1989,35,4,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,04,2.No,4.Regresar a Venezuela,2.No,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,2,2,17,02,1994,35,11,2019,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,04,2.No,4.Regresar a Venezuela,2.No,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57713,11,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,3,1,13,11,2015,35,11,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,2.No,4.Regresar a Venezuela, ,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57714,12,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,28,06,1997,35,4,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"1.Sí, solicité refugio, decisión pendiente", , ,16,2.No,3.Otro país,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57714,12,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,26,10,2002,35,10,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,1.No tengo información/no sé qué es, ,16,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57714,12,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,3,24,01,2007,35,10,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,2.No,3.Otro país,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57714,12,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,24,01,2007,35,10,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,2.No,3.Otro país,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57715,22,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,28,04,1966,35,8,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,14,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57715,22,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,09,08,1996,35,8,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,14,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57715,22,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,1,01,09,2012,35,8,2020,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,14,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57715,22,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,10,11,1993,35,9,2021,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,5.No tengo los medios electrónicos para ingresar a la Plataforma de Migraciones,5.No solicité refugio,1.No tengo información/no sé qué es, ,14,1.Sí, ,2.No,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23723,57716,23,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,26,08,1994,35,6,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"1.Sí, solicité refugio, decisión pendiente", , ,15,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23801,57216,45,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,05,11,1993,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,09,2.No,4.Regresar a Venezuela,1.Sí,399.092057559333
15,LIMA,01,LIMA,03,ATE,Lima,23801,57216,45,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,04,03,1996,35,9,2018,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,06,2.No,4.Regresar a Venezuela,1.Sí,399.092057559333
15,LIMA,01,LIMA,03,ATE,Lima,23811,57197,26,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,03,01,1998,35,5,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,1.Sí, ,2.No,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57182,7,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,18,11,1975,35,7,2017,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,16,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57182,7,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,22,10,1975,35,9,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,16,2.No,4.Regresar a Venezuela,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57182,7,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,3,26,08,1994,35,7,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57182,7,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,2,18,01,2011,35,8,2019,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,16,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57183,8,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,16,01,1990,35,10,2021,4.Lima Aeropuerto,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,6.Carné de extranjería para trabajador, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,04,2.No,4.Regresar a Venezuela,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57183,8,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,22,04,1993,35,5,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,5.Carné de extranjería por familiar de residente, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,16,2.No,4.Regresar a Venezuela,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57183,8,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,1,14,05,2014,35,5,2018,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,2.No,4.Regresar a Venezuela, ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57183,8,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,1,21,07,2020,35,7,2020,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,04,2.No,4.Regresar a Venezuela, ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57183,8,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,5,27,09,1969,35,7,2020,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,7.Carné de extranjería por refugiado, ,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57184,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,10,07,1985,35,4,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,22,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57184,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,29,10,1991,35,12,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,22,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57184,9,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,10,08,2015,35,12,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,"1.Sí, solicité refugio, decisión pendiente", , ,22,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57172,1,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,23,11,1990,35,11,2020,1.Tumbes,2.No,0,0,3.Pasaporte vigente,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57173,2,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,21,12,1993,35,11,2021,4.Lima Aeropuerto,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57174,3,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,13,10,1990,35,3,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57174,3,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,3,2,12,10,2019,35,10,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,10,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57176,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,02,02,1993,35,3,2019,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,10,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57176,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,16,08,1997,35,3,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,20,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57176,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,1,25,03,2018,35,3,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"1.Sí, solicité refugio, decisión pendiente", , ,10,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,03,ATE,Lima,23812,57178,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,06,03,1995,35,11,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,9.Permiso Temporal de Permanencia (PTP), ,"2.Sí, solicité pero abandone mi solicitud", , ,16,2.No,4.Regresar a Venezuela,1.Sí,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57178,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,15,08,1996,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"2.Sí, solicité pero abandone mi solicitud", , ,16,2.No,4.Regresar a Venezuela,1.Sí,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57178,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,1,07,07,2017,35,5,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,"2.Sí, solicité pero abandone mi solicitud", , ,16,2.No,4.Regresar a Venezuela, ,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57178,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,1,23,02,2020,27,2,2020,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,16,2.No,4.Regresar a Venezuela, ,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57179,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,23,01,1983,35,11,2017,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,13,2.No,4.Regresar a Venezuela,2.No,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57179,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,31,10,1988,35,11,2017,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,2.No,4.Regresar a Venezuela,1.Sí,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57179,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,1,08,10,2014,35,11,2017,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,2.No,4.Regresar a Venezuela, ,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57179,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,27,11,1962,35,3,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,13,2.No,4.Regresar a Venezuela,2.No,199.546028779666
15,LIMA,01,LIMA,03,ATE,Lima,23812,57188,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,23,03,1983,35,12,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57188,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,21,05,1991,35,4,2019,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,16,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57188,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,1,07,12,2013,35,4,2019,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57190,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,02,12,1991,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57190,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,27,05,1997,35,9,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57190,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,1,06,03,2019,35,3,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57190,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,1,29,07,2019,35,7,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,13.DNI, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,16,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57192,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,02,09,1982,35,3,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57192,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,12,08,1981,35,8,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,5.Me dijeron que no era necesario, ,21,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57192,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,2,11,09,2010,35,8,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,07,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57192,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,2,11,12,2014,35,8,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,07,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57193,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,21,06,1997,35,6,2019,1.Tumbes,2.No,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57193,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,01,11,1991,35,11,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,10,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57193,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,3,10,08,2009,35,12,2021,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,2.No sé cómo hacerlo, ,10,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57194,15,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,10,06,1969,35,8,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,10,2.No,4.Regresar a Venezuela,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57194,15,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,05,11,1976,35,2,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,10,2.No,4.Regresar a Venezuela,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57194,15,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,3,22,12,2002,35,8,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,10,2.No,4.Regresar a Venezuela,2.No,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57187,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,7,1,1,25,01,1992,35,8,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,02,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,03,ATE,Lima,23812,57187,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,7,2,2,17,01,1992,35,10,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,5.Me dijeron que no era necesario, ,02,1.Sí, ,1.Sí,133.030685853111
