Código del producto,Descripción del producto,Valor importado en 2002; miles de Dólar Americano,Valor importado en 2003; miles de Dólar Americano,Valor importado en 2004; miles de Dólar Americano,Valor importado en 2005; miles de Dólar Americano,Valor importado en 2006; miles de Dólar Americano,Valor importado en 2007; miles de Dólar Americano,Valor importado en 2008; miles de Dólar Americano,Valor importado en 2009; miles de Dólar Americano,Valor importado en 2010; miles de Dólar Americano,Valor importado en 2011; miles de Dólar Americano,Valor importado en 2012; miles de Dólar Americano,Valor importado en 2013; miles de Dólar Americano,Valor importado en 2014; miles de Dólar Americano,Valor importado en 2015; miles de Dólar Americano,Valor importado en 2016; miles de Dólar Americano,Valor importado en 2017; miles de Dólar Americano,Valor importado en 2018; miles de Dólar Americano,Valor importado en 2019; miles de Dólar Americano,Valor importado en 2020; miles de Dólar Americano,Valor importado en 2021; miles de Dólar Americano
252330,Cementos aluminosos,179629,213227,250305,278133,304541,375000,413537,320039,394252,439090,397745,414770,432859,426441,421166,400576,437516,401200,387460,527769
030366,"""Congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",,,,,,,,,,,346963,374754,465971,402868,427549,457822,548277,549006,537862,527000
281290,Halogenuros y oxihalogenuros de los elementos no metálicos (exc. cloruros y oxicloruros),274064,309624,376809,420907,492370,504696,537492,400906,473408,513622,472463,433066,435137,485653,481934,519811,502513,475960,518446,526672
051110,Semen de bovino,130972,136015,151244,181088,236548,322479,413127,263975,307901,366682,363903,376288,422714,373237,367068,388623,425252,425707,481535,526011
071350,"""Habas """"Vicia faba var. major""""; haba caballar """"Vicia faba var. equina"""" y haba menor """"Vicia ...",166659,170087,195312,191538,216124,221161,324376,271895,315464,435290,464280,490783,505365,489693,510644,460664,530381,582058,507576,525962
611529,"""Calzas; """"panty-medias"""" y leotardos; de punto; de materia textil (exc. calcetines de fibras ...",,,,,,303951,344252,359325,548667,668244,620732,628391,614280,501863,484567,536513,548043,527777,450976,525895
291550,Ácido propiónico; sus sales y sus ésteres,147174,177675,188403,245188,293676,303184,338499,309413,365992,421518,431990,469099,464877,427599,424565,449145,537953,520938,475567,525723
847890,Partes de máquinas y de aparatos para preparar o elaborar tabaco; n.c.o.p.,336359,374691,386335,360594,372754,471818,543463,475825,474215,581581,541361,625970,644661,516219,568272,655767,691787,574716,568842,524929
440395,"""Abedul """"Betula spp."""" en bruto; cuya mayor dimensión de la sección transversal es => 15 cm; ...",,,,,,,,,,,,50,19,13,,441133,661085,437196,432575,524099
401220,"""Neumáticos """"llantas neumáticas"""" usados; de caucho""",279894,320209,374105,432298,494301,552059,550134,498970,577557,655862,684731,771138,653167,560810,478706,512343,534727,537592,456141,523985
292211,Monoetanolamina y sus sales,133410,151297,195117,265310,293406,340047,403903,277347,322706,398668,365614,390996,459594,374053,313080,366419,447006,394724,344791,523961
831190,Alambres; varillas; tubos; placas; electrodos y artículos simil.; de metal común o de carburo ...,208588,225330,296912,359902,431655,532512,628579,426965,501008,615351,607011,608538,549756,534539,508610,537387,571701,565723,449492,523835
845640,Máquinas herramienta para trabajar materiales por remoción de material; operados por chorro ...,,,,,,,,,,,,,,,,190065,263059,275353,283180,523699
721923,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,150711,187502,261338,278216,432944,549380,526548,279613,405142,483286,416712,356498,437133,361640,317427,367368,443985,378302,324715,523473
300620,Reactivos para la determinación de los grupos o de los factores sanguíneos,244814,278351,290115,251145,285786,332358,354723,344671,336914,449225,516534,480315,527700,474332,467189,484043,516486,495755,558941,523250
160412,Preparaciones y conservas de arenque; entero o en trozos (exc. picado),237758,252869,266356,309650,351397,423299,485329,387797,403733,486491,541006,543813,504128,426189,453121,588249,475028,472852,506658,522573
030311,"""Salmones rojos """"Oncorhynchus nerka""""; congelados""",246564,228546,274035,312498,274358,311099,363991,373526,454988,432967,331962,416020,329349,389517,431888,541609,564568,489481,413554,521363
330112,"""Aceites esenciales de naranja; desterpenados o no; incl. los """"concretos"""" o """"absolutos"""" ...",123875,169573,161847,164072,167907,189608,198685,180127,202726,375151,405212,322124,342336,396226,490229,637816,668114,529655,443700,521159
440140,Aserrín; desperdicios y desechos; de madera; sin aglomerar,,,,,,,,,,,,,,,,357659,432753,468606,469567,521029
840490,Partes de aparatos auxiliares para las calderas de las partidas 8402 u 8403 y partes de condensadores ...,361928,295244,342566,458946,489046,637655,1004613,949248,994088,891215,854804,937831,1011061,1019581,917156,810572,752920,594212,493383,520704
441194,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",,,,,,419674,478006,398016,481872,427437,428073,480310,467894,413917,408325,394775,402531,414269,427746,519525
741991,Manufacturas de cobre; moldeadas; estampadas o forjadas pero sin trabajar de otro modo; n.c.o.p.,212304,244575,336409,360403,454512,572131,590591,365156,457041,566169,548531,525360,501799,418705,398575,464262,477701,446661,443866,519346
570390,Alfombras y demás revestimientos para el suelo; de materia textile vegetal o de pelo ordinario; ...,158590,199613,218487,263289,292654,357573,388975,377849,437083,357305,378046,349616,368323,345402,337783,362972,383957,368300,353179,517472
321390,Colores para pintura artística; la enseñanza; la pintura de carteles; para matizar o para entretenimiento ...,177352,203538,227509,225235,222645,249174,253374,238680,267491,274886,277815,295884,304188,305074,323650,342262,375970,393134,410891,516840
847690,Partes de máquinas automáticas para la venta de productos; incl. las máquinas de cambiar monedas; ...,417778,496558,596993,585433,668283,697385,854291,618111,701171,880283,1000883,865237,763648,701853,685009,700561,741150,701058,509546,514487
310551,"""Abonos minerales o químicos; que contengan nitratos y fosfatos (exc. en tabletas o formas ...",161724,268615,335942,287771,265149,385553,509686,223061,328241,963001,665621,625856,696614,602267,441149,440539,447592,447725,409302,514389
550311,Fibras discontinuas de aramidas; sin cardar; peinar ni transformar de otra forma para la hilatura,,,,,,296845,354667,211851,324567,371959,317334,332842,366855,325046,313297,365934,562780,567688,446556,514124
710122,Perlas cultivadas; trabajadas; incl. clasificadas; pero sin ensartar; montar ni engarzar; perlas ...,726948,705418,887452,914542,973947,1056149,1141580,819057,872433,879272,743997,837149,1431988,1526384,1978490,4194502,727374,444923,285652,513189
630253,Ropa de mesa de fibras sintéticas o artificiales (exc. de punto),266482,315608,369475,376790,432675,465793,487919,411497,488463,530073,516107,508902,521692,506237,484504,516155,535069,532976,381504,511942
810590,Manufacturas de cobalto; n.c.o.p.,135345,172800,271483,286936,507220,472733,441386,286802,311513,418800,349879,328018,380096,349454,343200,392499,512933,520647,454105,511610
730539,Tubos de sección circular; de diámetro exterior > 406;4 mm; de fundición; hierro o acero; soldados ...,140272,134429,184002,258522,305487,507707,629133,516350,487584,458951,544586,503802,529266,450575,376115,460497,468930,543895,506256,509531
960830,Plumas; estilográficas y otras plumas,,,,,,,,4,1,1,231497,285503,286588,314403,341480,399438,455175,478820,420905,509202
920999,"""Partes y accesorios """"tarjetas; discos y rollos para aparatos mecánicos"""" de acordeones e ...",268057,285416,334152,373890,410184,460662,514427,429523,504360,550293,545238,534793,517821,490487,494460,518510,558251,560626,600588,509186
330113,"""Aceites esenciales de limón; desterpenados o no; incl. los """"concretos"""" o """"absolutos""""""",139486,128680,143910,190486,227849,276178,324673,339427,333177,398275,319464,387203,376607,499977,469720,453818,473765,440928,349351,509182
721190,Productos planos de hierro o acero sin alear; de anchura < 600 mm; laminados en frío o en caliente ...,294779,332495,491967,563032,543826,668822,663126,448938,541449,626655,529098,531877,526794,426003,413120,509237,502997,374026,312267,509157
441879,Paneles; ensamblados; de madera (exc. para suelos de mosaico),,,,,,513314,540107,350338,467723,493876,475010,467627,493605,470619,421635,559064,561949,545433,463255,509116
871495,Sillas de montar para los ciclos (excepto para motocicletas),124898,140505,160402,166881,188833,209865,256201,212421,262505,289209,304668,300531,330695,318112,281782,280120,290229,286391,340373,509091
853390,Partes de resistencias eléctricas; incl. los reóstatos y los potenciómetros; n.c.o.p.,448873,509861,623769,578971,613672,645236,682951,497308,671355,609926,534372,589100,502280,503302,506685,487742,529977,371004,358755,508443
420321,Guantes y manoplas; concebidos especialmente para la práctica del deporte; de cuero natural ...,363043,374848,394929,426638,455186,485611,485490,436800,486475,502108,514437,504876,486152,509942,451991,459698,484343,500278,414141,508167
843910,Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas (exc. autoclaves; ...,240926,529164,446389,618771,419001,899566,788314,683186,347528,512169,601816,544442,444770,668321,466384,350143,319814,496602,716982,507985
160239,Preparaciones y conservas de carne o despojos de pato; ganso o pintada; de especies domésticas ...,278766,292107,303949,401217,429454,516338,547764,539228,529339,595736,559091,587842,606808,503039,445335,442208,427542,493383,436714,507922
300210,"""Antisueros """"sueros con anticuerpos""""; demás fracciones de la sangre y productos inmunológicos ...",9498865,14297671,19329146,20832379,25572579,36109897,38405586,41945529,48931278,62252871,68189241,75715320,83029720,87513236,100255016,2556011,1450028,1477374,1560364,506998
630251,Ropa de mesa; de algodón (exc. de punto),635039,712437,765274,731630,725328,796183,808834,639564,691962,704747,613785,616691,614477,562860,547859,540151,552855,506453,403613,506602
220291,cerveza sin alcohol <= 0;5% alc vol,,,1,,536,488,579,,,,,,,2,769,254822,314763,408910,479554,506496
401130,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en aeronaves""",166562,200904,225878,231915,280287,379825,464631,406967,485260,520724,604235,622378,677533,678802,695190,712147,714353,764030,501431,506396
610722,Camisones y pijamas; de punto; de fibras sintéticas o artificiales; para hombres o niños (exc. ...,148308,147530,162518,155433,188965,205729,217945,211784,331050,339853,288025,324691,328784,329297,327127,364698,388690,387400,344272,506053
961519,Peines; peinetas; pasadores y artículos simil.; de otras materias distintas del caucho endurecido ...,168098,173126,188139,220477,224420,271841,297926,300729,357887,383599,401729,400796,406920,398103,404130,461407,475022,554057,443349,505623
852799,Aparatos receptores de radiodifusión; que solo funcionen conectados a la red; incl. los que ...,,,,,,1428637,1591195,1301319,1423925,1287629,1112377,919055,750981,602816,567476,591675,536080,542786,460926,505095
731589,"""Cadenas de fundición; hierro o acero (exc. cadenas de eslabones articulados; antideslizantes; ...",225503,236696,297323,336551,358725,453067,543538,471421,474998,555288,575909,541548,520578,565933,486062,413639,476309,488468,451267,504310
291229,"""Aldehídos cíclicos sin otras funciones oxigenadas (exc. benzaldehído """"aldehído benzoico"""")""",207957,211549,231219,241019,274865,301449,320461,277619,349405,367360,369497,414718,492899,418793,401692,422295,464372,490262,485994,504253
851440,Aparatos para tratamiento térmico de materias por inducción o pérdidas dieléctricas (exc. hornos),218915,283640,334109,333554,418862,543056,690367,480273,481709,610598,651604,649318,570630,613114,555162,522537,580894,626273,542096,503441
841829,Refrigeradores de absorción; domésticos,232871,294057,347231,382865,397795,731732,817101,757341,907659,846918,825231,717573,725131,726599,703084,713719,740144,583062,452462,503245
700231,Tubos; de cuarzo o demás sílices fundidos; sin trabajar,287886,325159,428696,367329,422909,491169,495153,410231,561654,643822,595141,671264,648723,611663,669707,740840,772672,686211,562944,503137
846593,Máquinas de amolar; lijar o pulir; para trabajar madera; plástico rígido o materias duras simil. ...,360990,397628,483100,494733,506506,594954,613140,339087,417429,495212,452352,438216,436099,444631,407620,490697,513360,484504,439150,501646
291720,Ácidos policarboxílicos ciclánicos; ciclénicos o cicloterpénicos; sus anhídridos; halogenuros; ...,130804,131019,164465,173589,198917,298412,324755,242460,330165,395076,410952,414485,453241,409975,381426,423054,490357,417014,358687,501598
020890,"""Carne y despojos comestibles frescos; refrigerados o congelados de palomas; caza; renos y ...",368475,390266,436923,476661,527062,696101,811222,634595,655690,730408,641339,679744,709362,643093,641741,647858,641907,602966,486476,501240
721699,Perfiles de hierro o acero sin alear - Los demás -- Los demás,180340,153679,233674,297813,311408,422509,658430,405394,509877,585558,708694,656283,742512,651286,526274,488229,541486,450801,403655,500427
120925,"""Semilla de ballico """"Lolium multiflorum Lam.""""; """"Lolium perenne L.""""; para siembra""",116194,163763,192712,183426,187381,249655,294575,224522,246799,347688,353505,381088,361224,307147,292985,346127,385870,439093,473931,499732
620821,Camisones y pijamas; de algodón; para mujeres o niñas (exc. de punto; así como camisetas y ...,579232,584828,583571,597230,613983,618480,597515,549096,543859,599975,547217,564837,549208,556069,458561,463221,477117,448190,385019,499669
340311,Preparaciones para tratamiento de materia textil; cueros y pieles; peletería u otras materias; ...,264205,277277,318020,313979,284062,313907,341227,336271,431970,522989,478239,519854,518976,460191,427708,449172,474024,470472,414328,498702
290544,"""D-glucitol """"sorbitol""""""",227698,258131,296476,302128,325481,388277,434995,354856,354823,407362,414217,441118,418421,371539,388461,426859,467656,464914,454782,498502
847432,Máquinas de mezclar materia mineral con asfalto,276132,317967,350660,345896,514245,679904,1091344,623316,602182,743443,780894,690143,781737,564635,479977,612106,533385,577178,503672,498364
610332,"""Chaquetas """"sacos"""" de punto; de algodón; para hombres o niños (exc. cazadoras y artículos ...",70744,101724,147968,156259,193066,235892,269211,265044,295893,402091,362964,377063,437922,399863,445384,491376,503906,423995,367721,497756
